"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linegreen","lineopen","lineargh","linerpi","lineash"
"12/29/2004","Minnesota",94,"NC Greensboro",59.0,13.0,13.10,10.11,3.97,16.16,15.99,16.28,".",0.14,".",".","."
"12/29/2004","Chattanooga",72,"North Texas",56.0,8.5,5.79,4.75,3.31,6.07,4.97,8.82,".",0.08,".",".","."
"12/29/2004","Loyola Marymount",69,"Northern Arizona",64.0,6.0,9.22,8.77,9.71,7.97,8.81,10.40,".",0.05,".",".","."
"12/29/2004","Saint Louis",49,"SE Missouri St.",65.0,5.5,4.02,0.36,3.07,-2.01,0.09,14.91,".",5.50,".",".","."
"12/29/2004","Davidson",63,"Seton Hall",73.0,2.5,1.21,3.75,3.64,3.85,2.49,-5.14,".",0.02,".",".","."
"12/29/2004","Pittsburgh",72,"South Carolina",68.0,11.0,11.38,9.37,8.11,10.86,12.87,12.50,".",0.10,".",".","."
"12/29/2004","Utah St.",82,"South Carolina St.",60.0,13.0,7.44,3.54,0.67,6.73,6.14,16.22,".",0.10,".",".","."
"12/29/2004","St. Peter's",65,"Tennessee Tech",62.0,3.5,9.78,7.81,6.29,9.22,13.47,10.14,".",0.03,".",".","."
"12/29/2004","New Mexico",88,"Troy St.",66.0,21.5,25.47,24.78,22.92,28.20,28.29,22.47,".",0.22,".",".","."
"12/29/2004","Arizona St.",89,"Valparaiso",65.0,13.0,13.56,12.31,12.96,11.79,13.66,15.83,".",0.13,".",".","."
"12/30/2004","Miami-Florida",80,"Appalachian St.",63.0,12.0,12.68,10.12,8.84,11.41,13.25,17.22,".",0.12,".",".","."
"12/30/2004","Purdue",72,"Baylor",73.0,17.0,14.56,13.55,11.68,16.51,13.29,21.83,".",16.50,".",".","."
"12/30/2004","Chattanooga",59,"Birmingham Southern",64.0,8.5,9.85,8.55,8.49,8.62,10.83,11.45,".",7.50,".",".","."
"12/30/2004","CS Northridge",57,"Cal Riverside",43.0,10.5,3.81,1.22,-4.68,5.63,7.43,6.84,".",10.50,".",".","."
"12/30/2004","Pacific",94,"Cal St. Fullerton",88.0,13.0,16.42,15.68,16.77,14.62,15.00,19.27,".",0.13,".",".","."
"12/30/2004","North Carolina",107,"Cleveland St.",64.0,32.0,27.75,20.33,23.70,22.88,22.67,41.76,".",0.32,".",".","."
"12/30/2004","Utah",80,"Colorado",48.0,8.0,4.31,2.63,1.31,3.90,4.08,8.85,".",0.08,".",".","."
"12/30/2004","Canisius",58,"Columbia",64.0,-3.5,-3.41,-3.79,-11.40,1.09,-6.30,2.96,".",-1.50,".",".","."
"12/30/2004","Colorado St.",81,"Denver",69.0,7.5,6.31,3.93,5.32,2.34,5.16,12.41,".",0.08,".",".","."
"12/30/2004","Indiana St.",69,"Drake",74.0,5.0,8.11,8.52,5.27,12.03,8.94,6.18,".",6.50,".",".","."
"12/30/2004","Memphis",87,"East Tennessee St.",56.0,12.0,13.11,11.91,11.71,12.14,12.20,16.38,".",0.12,".",".","."
"12/30/2004","Kansas St.",81,"Eastern Illinois",63.0,15.0,14.17,12.30,11.84,13.09,12.28,19.46,".",0.15,".",".","."
"12/30/2004","Louisville",78,"Eastern Kentucky",63.0,26.0,18.08,11.00,5.64,19.49,14.70,32.47,".",0.26,".",".","."
"12/30/2004","Montana",80,"Eastern Michigan",68.0,-1.5,-0.38,0.84,1.01,0.64,-0.84,-2.35,".",0.00,".",".","."
"12/30/2004","Butler",62,"Eastern Washington",67.0,10.5,16.53,15.43,15.02,16.09,19.38,15.65,".",0.10,".",".","."
"12/30/2004","Niagara",86,"Fairfield",74.0,8.0,8.27,5.98,1.62,10.89,10.91,9.66,".",0.08,".",".","."
"12/30/2004","LSU",67,"Florida St.",50.0,3.0,0.89,-0.02,0.30,-0.39,1.50,4.53,".",0.01,".",".","."
"12/30/2004","Morehead St.",65,"George Mason",76.0,-8.0,-3.67,-0.62,5.78,-7.66,-3.35,-9.45,".",-7.50,".",".","."
"12/30/2004","Missouri",63,"Gonzaga",61.0,-5.0,-9.42,-6.16,-18.12,-2.50,-12.54,-4.52,".",-0.06,".",".","."
"12/30/2004","Wisconsin-Green Bay",68,"Hartford",60.0,13.5,19.06,20.49,21.52,19.55,19.17,15.99,".",15.50,".",".","."
"12/30/2004","Tennessee Tech",98,"Harvard",93.0,5.0,3.89,2.09,1.41,2.75,1.62,9.77,".",0.04,".",".","."
"12/30/2004","Syracuse",80,"Hofstra",75.0,16.5,11.74,8.86,3.87,11.94,8.77,22.36,".",18.50,".",".","."
"12/30/2004","Portland",81,"Idaho",66.0,11.0,15.10,17.67,20.90,14.99,15.94,8.58,".",0.10,".",".","."
"12/30/2004","Detroit",67,"Illinois-Chicago",57.0,2.5,-2.21,-3.06,-3.33,-2.79,-3.43,0.69,".",2.50,".",".","."
"12/30/2004","Cal Poly SLO",68,"Long Beach St.",62.0,2.0,-2.94,-3.93,-1.58,-7.15,-7.55,4.51,".",0.01,".",".","."
"12/30/2004","Tulsa",52,"Louisiana Tech",58.0,2.5,-0.59,-1.44,-4.96,1.37,-1.27,1.39,".",3.50,".",".","."
"12/30/2004","Utah St.",88,"Loyola Marymount",42.0,11.0,5.92,2.16,0.33,4.22,6.91,12.21,".",10.50,".",".","."
"12/30/2004","Xavier",69,"Marshall",46.0,10.0,10.78,7.96,8.51,7.47,9.35,17.79,".",11.50,".",".","."
"12/30/2004","Austin Peay",70,"Middle Tenn St.",74.0,-1.0,0.82,0.74,-0.35,1.81,-0.82,2.65,".",-0.01,".",".","."
"12/30/2004","Tennessee",61,"Nebraska",62.0,6.5,7.26,7.67,11.47,3.76,7.25,6.39,".",7.50,".",".","."
"12/30/2004","St. John's",63,"North Carolina St.",45.0,-14.0,-12.12,-9.45,-10.74,-8.32,-10.43,-18.97,".",-13.50,".",".","."
"12/30/2004","DePaul",60,"Rhode Island",51.0,11.5,15.14,15.24,16.46,14.21,18.01,14.21,".",11.50,".",".","."
"12/30/2004","Arizona",84,"Richmond",71.0,15.5,11.82,11.71,11.99,11.82,9.53,16.69,".",0.15,".",".","."
"12/30/2004","Rice",66,"SMU",64.0,7.5,6.26,5.57,6.76,4.34,4.17,7.33,".",7.50,".",".","."
"12/30/2004","Illinois St.",62,"SW Missouri St.",61.0,-2.0,-1.30,-0.81,0.66,-2.59,0.15,-3.40,".",-1.50,".",".","."
"12/30/2004","Notre Dame",56,"Samford",44.0,18.5,13.78,9.99,8.63,11.45,9.94,25.11,".",18.50,".",".","."
"12/30/2004","Nevada",70,"San Jose St.",55.0,17.5,19.39,15.41,14.44,16.89,20.77,26.81,".",0.18,".",".","."
"12/30/2004","New Orleans",67,"Southern Miss",56.0,-3.5,-4.08,-3.57,-2.53,-4.75,-9.31,0.29,".",-3.50,".",".","."
"12/30/2004","Charleston",85,"St. Peter's",80.0,8.0,6.80,6.60,9.41,3.95,4.96,8.89,".",0.08,".",".","."
"12/30/2004","UC Santa Barbara",62,"UC Irvine",45.0,2.5,0.76,-0.18,-3.54,2.77,-0.84,4.63,".",0.02,".",".","."
"12/30/2004","Mississippi St.",71,"Virginia Tech",65.0,13.5,16.30,15.11,16.49,13.76,16.76,18.39,".",0.14,".",".","."
"12/30/2004","Manhattan",78,"Wisconsin-Milwaukee",88.0,0.0,-1.52,-3.68,-0.16,-7.78,-1.75,3.63,".",0.00,".",".","."
"12/30/2004","Southern Illinois",81,"Wyoming",69.0,12.5,13.34,11.61,8.98,13.95,15.00,15.45,".",0.12,".",".","."
"12/31/2004","Washington",81,"California",67.0,17.0,18.37,20.62,20.41,20.88,16.13,20.98,".",0.17,".",".","."
"12/31/2004","Illinois",67,"Cincinnati",45.0,6.5,9.94,9.79,15.62,8.78,11.34,8.36,".",0.05,".",".","."
"12/31/2004","San Diego",82,"Creighton",70.0,0.0,-3.12,-1.90,-2.68,-1.12,-3.19,-5.49,".",-0.01,".",".","."
"12/31/2004","NC Wilmington",71,"Elon",48.0,10.0,13.78,14.91,16.58,13.85,12.07,12.63,".",0.11,".",".","."
"12/31/2004","Wichita St.",91,"Evansville",81.0,12.0,13.59,13.17,15.54,12.56,11.98,14.28,".",13.50,".",".","."
"12/31/2004","Princeton",75,"Loyola-Maryland",62.0,21.5,24.53,24.20,28.22,21.31,24.51,24.09,".",0.21,".",".","."
"12/31/2004","Villanova",74,"Pennsylvania",64.0,11.0,9.15,4.95,3.15,7.26,11.11,15.07,".",0.13,".",".","."
"12/31/2004","San Diego St.",67,"Providence",76.0,-3.0,-3.70,-2.58,-2.08,-3.12,-2.81,-5.43,".",-3.50,".",".","."
"12/31/2004","Air Force",70,"Rutgers",53.0,5.5,4.28,3.71,0.51,7.15,5.89,0.98,".",0.05,".",".","."
"12/31/2004","Iowa",67,"Saint Louis",58.0,22.0,22.78,25.58,28.59,23.33,26.51,20.70,".",21.50,".",".","."
"12/31/2004","BYU",87,"Santa Clara",74.0,4.0,6.00,1.88,0.91,2.70,5.36,15.01,".",".",".",".","."
"12/31/2004","Ohio St.",72,"St. Joseph's PA",61.0,11.0,14.24,15.96,14.86,17.51,19.04,5.53,".",13.50,".",".","."
"12/31/2004","Washington St.",60,"Stanford",51.0,1.0,3.84,6.00,7.59,4.60,6.20,2.16,".",-0.01,".",".","."
"12/31/2004","Iowa St.",67,"Tennessee St.",61.0,14.0,13.59,11.02,17.62,5.73,9.21,21.78,".",14.50,".",".","."
"12/31/2004","South Alabama",76,"UAB",82.0,-8.5,-13.73,-12.99,-13.18,-13.91,-14.75,-13.09,".",-0.10,".",".","."
"12/31/2004","Oregon St.",85,"UCLA",80.0,5.0,2.21,0.76,0.06,1.14,1.90,3.62,".",0.04,".",".","."
"12/31/2004","Oregon",90,"USC",83.0,7.5,11.62,12.03,16.16,10.36,12.39,8.85,".",7.50,".",".","."
"12/31/2004","South Carolina",76,"Wofford",44.0,13.0,12.22,8.78,7.59,10.00,8.43,22.86,".",0.14,".",".","."
"12/31/2004","Duquesne",78,"Youngstown St.",54.0,11.0,8.06,8.04,4.90,10.96,7.25,9.14,".",0.12,".",".","."
"01/02/2005","Arizona",97,"Arizona St.",79.0,10.0,8.46,8.09,10.37,6.91,6.14,13.26,6.72,0.12,8.00,9.76,"."
"01/02/2005","Massachusetts",48,"Boston College",67.0,-4.0,-5.42,-2.78,-7.94,-1.38,-5.72,-6.65,-3.21,-0.04,-6.00,-0.62,"."
"01/02/2005","Bowling Green",95,"Buffalo",88.0,4.5,5.65,5.95,5.04,6.82,4.97,3.45,7.62,0.06,6.00,3.15,"."
"01/02/2005","Pacific",83,"Cal Poly SLO",62.0,19.0,24.02,23.03,23.30,23.75,24.10,22.56,21.40,0.20,29.00,15.86,"."
"01/02/2005","Washington St.",47,"California",59.0,4.5,4.70,6.79,9.46,4.30,7.48,3.47,7.60,3.50,1.00,6.40,"."
"01/02/2005","Charleston",93,"Canisius",72.0,14.0,17.02,16.45,21.90,13.71,16.63,15.53,14.32,14.50,20.00,10.10,"."
"01/02/2005","Marshall",83,"Central Michigan",88.0,8.0,2.20,0.74,-2.35,3.73,-0.21,6.68,1.35,8.50,4.00,3.33,"."
"01/02/2005","Duke",62,"Clemson",54.0,17.0,18.05,14.71,14.28,16.48,17.81,24.08,16.18,17.50,20.00,8.49,"."
"01/02/2005","Harvard",76,"Dartmouth",74.0,7.5,10.76,9.22,8.93,9.75,12.73,10.43,10.73,7.50,12.00,7.27,"."
"01/02/2005","Princeton",70,"Davidson",68.0,8.5,11.10,12.13,13.71,10.89,12.86,6.82,13.35,0.08,9.00,9.90,"."
"01/02/2005","Southern Illinois",51,"Drake",45.0,14.5,17.43,16.11,13.51,19.11,18.69,18.71,15.54,0.16,19.00,9.86,"."
"01/02/2005","Purdue",87,"Eastern Illinois",67.0,8.0,7.79,5.50,2.57,8.85,5.50,20.67,4.14,".",5.00,5.40,"."
"01/02/2005","SW Missouri St.",78,"Evansville",75.0,10.0,10.09,8.80,5.88,12.16,8.70,14.24,8.56,".",11.00,5.54,"."
"01/02/2005","Florida St.",82,"Florida",69.0,-4.0,-3.83,-1.03,2.05,-10.17,-5.29,-11.83,-2.01,-0.03,-3.00,3.58,"."
"01/02/2005","Indiana",68,"Furman",52.0,12.0,8.43,7.99,5.55,10.55,8.24,17.22,7.01,12.50,2.00,5.13,"."
"01/02/2005","Eastern Washington",50,"Idaho",52.0,3.5,6.26,6.35,9.31,4.27,4.53,5.19,5.25,3.50,9.00,7.36,"."
"01/02/2005","Portland",67,"Idaho St.",35.0,14.0,13.93,14.74,15.65,13.96,13.55,13.69,12.71,14.50,14.00,10.77,"."
"01/02/2005","Bradley",76,"Indiana St.",66.0,9.0,12.16,12.23,13.93,10.59,11.74,11.45,11.23,9.50,14.00,12.43,"."
"01/02/2005","Fairfield",80,"Iona",63.0,6.0,6.04,5.90,9.15,3.38,3.77,7.94,5.02,0.05,7.00,8.64,"."
"01/02/2005","Ball St.",76,"Kent St.",67.0,-1.0,-3.47,-3.55,-6.17,-1.28,-6.98,-0.21,-4.16,-0.01,-2.00,-3.22,"."
"01/02/2005","Vanderbilt",71,"Louisiana-Lafayette",44.0,11.5,10.24,8.82,6.81,10.90,11.04,14.41,8.30,0.11,10.00,4.81,"."
"01/02/2005","Nebraska",78,"Montana St.",45.0,18.0,13.86,13.09,12.20,14.35,11.03,21.01,9.54,0.17,15.00,8.79,"."
"01/02/2005","UAB",100,"Murray St.",80.0,11.0,10.87,10.52,10.97,10.47,9.18,9.99,8.59,11.50,16.00,8.93,"."
"01/02/2005","Akron",71,"Ohio",59.0,5.5,5.75,3.90,3.81,3.99,5.91,8.15,5.65,5.50,7.00,3.31,"."
"01/02/2005","DePaul",73,"Old Dominion",60.0,4.0,2.23,1.29,-3.99,4.25,3.15,8.92,2.03,0.05,-1.00,4.72,"."
"01/02/2005","Fresno St.",63,"San Jose St.",56.0,14.5,16.15,15.36,16.39,15.05,16.59,20.23,15.92,0.15,".",9.98,"."
"01/02/2005","Washington",76,"Stanford",73.0,14.0,18.45,19.77,19.65,19.94,16.62,21.37,15.04,0.14,24.00,13.47,"."
"01/02/2005","Louisville",98,"Tennessee St.",64.0,25.5,20.20,15.56,15.69,17.37,17.63,32.08,14.41,0.24,24.00,7.20,"."
"01/02/2005","Penn St.",60,"Texas A&M",62.0,-2.0,-5.26,-6.83,-5.14,-8.62,-8.62,-2.11,-5.88,0.00,-9.00,3.67,"."
"01/02/2005","Eastern Michigan",75,"Toledo",70.0,1.0,0.69,0.01,0.36,-0.35,0.47,-1.42,1.09,-1.50,4.00,-0.19,"."
"01/02/2005","CS Northridge",70,"UC Santa Barbara",50.0,5.0,2.34,0.51,-3.41,3.74,4.74,2.59,4.39,0.06,2.00,0.61,"."
"01/02/2005","Oregon",62,"UCLA",70.0,8.5,13.78,13.16,16.82,12.26,15.02,11.66,13.47,0.09,17.00,9.85,"."
"01/02/2005","Texas",89,"UNLV",82.0,15.5,13.95,10.75,9.18,14.56,15.43,16.49,15.05,0.15,13.00,5.79,"."
"01/02/2005","Oregon St.",74,"USC",64.0,3.5,1.16,-0.15,2.09,-2.26,-1.31,2.47,-0.26,4.50,3.00,1.81,"."
"01/02/2005","Middle Tenn St.",59,"VA Commonwealth",55.0,".",4.32,4.61,7.51,1.56,4.18,1.54,5.13,".",6.00,5.06,"."
"01/02/2005","Virginia",70,"Wake Forest",89.0,-3.5,-1.27,-1.38,-4.40,-1.22,-3.40,-1.03,-2.89,-0.02,5.00,3.55,"."
"01/02/2005","North Carolina St.",69,"West Virginia",82.0,5.0,0.94,-1.31,-7.06,2.97,-3.07,7.82,-1.71,".",-0.25,3.05,"."
"01/02/2005","Northern Illinois",69,"Western Michigan",72.0,-2.0,0.62,1.63,2.36,0.84,2.04,-6.18,2.67,-0.02,2.00,4.92,"."
"01/02/2005","North Carolina",105,"William & Mary",66.0,40.5,34.09,27.98,24.16,37.47,32.95,42.65,29.31,38.50,38.00,".","."
"01/03/2005","Providence",79,"Brown",63.0,18.0,16.04,13.33,11.78,15.00,16.44,21.75,13.24,17.50,18.00,10.91,"."
"01/03/2005","Austin Peay",68,"Chattanooga",76.0,1.0,-1.54,-1.76,-2.63,-1.05,-2.88,3.43,-1.13,0.00,-5.00,0.33,"."
"01/03/2005","Loyola-Chicago",70,"Cleveland St.",55.0,2.5,4.68,4.27,4.80,3.95,2.50,8.78,4.08,0.03,4.00,4.88,"."
"01/03/2005","Pepperdine",78,"Colorado St.",63.0,6.0,3.56,5.75,7.54,3.83,0.95,-0.16,3.21,6.50,6.00,6.76,"."
"01/03/2005","Wisconsin-Milwaukee",68,"Detroit",76.0,10.0,14.87,15.29,13.98,17.01,14.59,12.98,13.66,0.11,17.00,10.28,"."
"01/03/2005","Western Carolina",76,"Georgia Southern",85.0,-1.0,2.15,2.16,3.89,0.28,0.65,-1.67,2.77,-0.02,7.00,4.33,"."
"01/03/2005","Northern Iowa",75,"Illinois St.",55.0,10.0,12.03,11.41,10.72,12.05,14.47,12.54,13.42,9.50,9.00,6.27,"."
"01/03/2005","Youngstown St.",56,"Illinois-Chicago",62.0,-8.5,-10.92,-12.17,-11.39,-13.39,-11.99,-12.55,-10.20,-8.50,-6.00,-5.43,"."
"01/03/2005","Xavier",72,"Iowa St.",59.0,3.5,1.29,-1.71,-7.06,2.22,0.27,7.05,-0.03,4.50,0.25,-1.56,"."
"01/03/2005","Utah",69,"LSU",55.0,6.0,7.63,7.58,6.58,8.56,6.33,7.03,6.75,0.06,10.00,7.83,"."
"01/03/2005","Minnesota",93,"Loyola Marymount",67.0,11.0,10.18,8.47,8.59,8.38,11.20,11.57,9.32,8.50,12.00,8.43,"."
"01/03/2005","Wichita St.",59,"Manhattan",64.0,12.0,15.89,15.28,20.43,12.79,15.55,7.38,14.22,0.12,25.00,8.91,"."
"01/03/2005","James Madison",48,"NC Wilmington",49.0,-6.5,-4.58,-4.54,-5.98,-3.67,-4.30,-6.17,-3.37,-0.06,-4.00,2.68,"."
"01/03/2005","St. Peter's",86,"Rider",95.0,5.0,9.59,7.41,6.85,8.04,11.57,10.23,9.84,0.05,11.00,7.71,"."
"01/03/2005","Wisconsin-Green Bay",73,"Wright St.",71.0,5.5,6.74,6.94,9.87,4.24,8.09,5.57,7.66,5.50,5.00,7.60,"."
"01/04/2005","St. Mary's",72,"BYU",51.0,10.0,9.11,10.66,14.62,7.06,7.57,6.66,9.64,10.50,".",8.37,"."
"01/04/2005","Richmond",69,"Colorado",75.0,9.5,6.17,6.07,4.89,7.08,5.59,9.98,4.61,7.50,".",4.41,"."
"01/04/2005","Wyoming",78,"Denver",72.0,5.0,4.59,5.75,11.10,0.49,2.01,5.87,3.49,4.50,".",8.37,"."
"01/04/2005","San Francisco",65,"Pennsylvania",61.0,6.5,3.35,5.00,5.84,4.21,2.28,2.51,1.92,6.50,".",3.57,"."
"01/04/2005","Jacksonville St.",64,"Samford",68.0,1.5,1.65,0.85,0.48,1.20,1.50,4.11,0.94,1.50,".",2.28,"."
"01/05/2005","Vanderbilt",70,"Alabama",56.0,2.5,2.23,1.11,-2.12,4.31,4.08,6.24,1.78,2.50,0.25,2.21,"."
"01/05/2005","Mississippi St.",90,"Auburn",53.0,13.0,11.50,10.65,11.73,9.82,11.38,16.01,10.19,0.13,13.00,7.78,"."
"01/05/2005","Connecticut",70,"Boston College",75.0,9.0,4.81,4.56,-6.72,12.81,6.39,11.18,3.67,9.50,4.00,0.51,"."
"01/05/2005","Chattanooga",66,"Citadel",57.0,17.0,15.72,13.86,10.97,17.09,16.32,21.87,14.08,17.50,14.00,10.15,"."
"01/05/2005","Drake",58,"Creighton",61.0,-2.0,-3.66,-3.61,-1.61,-5.69,-4.44,-2.94,-2.25,-0.02,-5.00,2.93,"."
"01/05/2005","Towson",86,"Delaware",66.0,-1.0,2.34,1.81,2.21,1.47,3.89,0.09,3.37,-0.01,3.00,3.97,"."
"01/05/2005","Dayton",93,"Duquesne",94.0,11.5,14.50,14.54,17.46,12.09,15.54,16.26,13.85,0.12,16.00,8.99,"."
"01/05/2005","Appalachian St.",81,"East Tennessee St.",79.0,7.0,8.54,11.23,10.48,12.07,9.88,0.11,8.70,7.50,10.00,8.07,"."
"01/05/2005","Kent St.",67,"Eastern Michigan",64.0,11.0,13.66,13.62,12.90,14.34,15.01,12.72,12.96,0.12,14.00,13.27,"."
"01/05/2005","Charleston",66,"Elon",47.0,15.0,15.74,15.00,17.17,13.19,15.69,16.54,12.84,0.15,19.00,9.72,"."
"01/05/2005","Yale",60,"Fairfield",57.0,1.0,2.18,0.88,1.26,0.48,3.98,-1.10,4.46,0.00,4.00,6.00,"."
"01/05/2005","Davidson",81,"Furman",75.0,6.0,4.54,4.88,3.97,5.81,3.95,9.04,3.46,7.50,1.00,5.51,"."
"01/05/2005","Pittsburgh",64,"Georgetown",67.0,12.5,11.69,8.82,6.51,11.68,9.62,17.60,8.06,12.50,12.00,5.94,"."
"01/05/2005","William & Mary",59,"Hofstra",71.0,-7.5,-13.10,-12.97,-14.14,-12.40,-16.94,-7.09,-13.01,-8.50,-15.00,".","."
"01/05/2005","Northwestern",73,"Indiana",52.0,2.0,2.77,2.48,5.43,-0.54,1.80,1.85,2.48,1.50,3.00,4.87,"."
"01/05/2005","George Washington",71,"La Salle",42.0,17.0,20.10,20.34,25.35,16.94,22.74,18.94,21.02,0.17,23.00,14.34,"."
"01/05/2005","Houston",70,"Louisville",67.0,-12.0,-7.19,-3.42,1.91,-11.83,-8.72,-16.69,-5.52,-0.13,-1.00,4.70,"."
"01/05/2005","Iowa",63,"Michigan",65.0,11.0,12.89,13.13,15.95,10.94,13.15,8.81,13.89,0.12,16.00,10.48,"."
"01/05/2005","Penn St.",58,"Michigan St.",84.0,-14.0,-12.94,-13.31,-11.03,-16.87,-14.42,-19.66,-10.50,-0.15,-11.00,-2.53,"."
"01/05/2005","Arkansas",69,"Mississippi",46.0,11.0,12.70,14.22,17.00,10.61,13.85,10.77,14.43,0.11,14.00,9.22,"."
"01/05/2005","Miami-Ohio",64,"Northern Illinois",59.0,9.0,7.44,7.54,7.27,7.82,5.23,11.48,5.85,0.09,7.00,4.56,"."
"01/05/2005","Seton Hall",65,"Notre Dame",66.0,0.0,1.94,2.04,2.76,1.32,-0.49,4.65,0.41,-0.01,3.00,5.09,"."
"01/05/2005","Ball St.",81,"Ohio",80.0,7.5,6.82,6.01,6.53,5.51,5.11,10.45,5.32,8.50,8.00,4.91,"."
"01/05/2005","Illinois",84,"Ohio St.",65.0,15.0,17.43,15.31,23.48,10.82,19.83,16.37,18.73,15.50,18.00,7.64,"."
"01/05/2005","Drexel",59,"Old Dominion",60.0,1.5,-2.24,-3.91,-8.33,-0.39,-0.78,1.61,-0.57,1.50,-5.00,1.05,"."
"01/05/2005","Duke",59,"Princeton",46.0,18.5,20.95,19.47,14.75,24.34,19.44,31.93,16.23,0.19,19.00,9.23,"."
"01/05/2005","Bradley",81,"SW Missouri St.",70.0,2.0,2.44,2.69,4.88,0.60,2.12,0.26,2.75,0.01,4.00,5.62,"."
"01/05/2005","Kentucky",79,"South Carolina",75.0,10.0,11.25,10.82,10.38,11.86,11.65,11.03,13.35,10.50,9.00,5.43,"."
"01/05/2005","East Carolina",71,"South Florida",72.0,3.0,0.51,0.05,2.72,-2.75,-1.74,-0.31,0.28,0.03,1.00,4.62,"."
"01/05/2005","Louisiana-Lafayette",63,"Southern Illinois",61.0,-3.0,-2.73,-3.46,-2.90,-4.11,-3.50,-0.67,-2.20,-2.50,-3.00,1.44,"."
"01/05/2005","UAB",83,"Southern Miss",75.0,12.0,14.73,14.92,12.31,18.54,15.14,18.49,11.91,0.12,12.00,11.97,"."
"01/05/2005","Rhode Island",72,"St. Bonaventure",70.0,13.5,14.34,13.35,16.99,12.61,14.77,19.47,15.37,0.15,15.00,8.61,"."
"01/05/2005","Fordham",50,"St. Joseph's PA",53.0,-3.5,-0.78,0.85,2.32,-0.61,1.71,-10.41,1.33,-0.02,1.00,1.91,"."
"01/05/2005","St. John's",65,"Syracuse",79.0,-10.5,-10.01,-10.30,-12.08,-8.90,-8.27,-14.34,-7.47,-0.10,-9.00,-1.70,"."
"01/05/2005","Massachusetts",49,"Temple",61.0,-2.5,-1.56,0.67,2.45,-0.99,-4.67,-3.33,-2.92,-2.50,-0.25,2.94,"."
"01/05/2005","Georgia",65,"Tennessee",72.0,-4.5,0.02,1.41,4.67,-1.93,-2.33,-4.97,0.23,-0.03,-0.25,5.47,"."
"01/05/2005","Kansas",65,"Texas A&M",60.0,16.0,15.88,12.11,11.66,12.51,13.19,28.90,11.43,0.17,15.00,14.86,"."
"01/05/2005","Saint Louis",57,"Tulane",41.0,5.0,3.89,3.05,1.04,4.78,3.45,7.93,2.55,0.04,0.25,5.38,"."
"01/05/2005","George Mason",74,"VA Commonwealth",81.0,6.0,4.06,4.08,4.14,4.01,1.36,4.85,3.00,0.04,7.00,2.42,"."
"01/05/2005","Villanova",84,"West Virginia",46.0,3.5,-1.68,-4.50,-10.34,-0.75,0.64,3.47,-0.84,3.50,-3.00,1.74,"."
"01/05/2005","Virginia",80,"Western Kentucky",79.0,8.0,6.01,4.39,7.28,2.37,4.01,11.15,3.26,0.00,8.00,7.33,"."
"01/05/2005","Purdue",68,"Wisconsin",77.0,-8.0,-9.44,-9.49,-8.67,-10.83,-10.32,-8.79,-8.42,-0.09,-9.00,-4.59,"."
"01/05/2005","NC Greensboro",61,"Wofford",44.0,-1.0,0.13,0.50,5.82,-5.59,-1.68,2.01,-0.78,-1.50,1.00,7.88,"."
"01/06/2005","Toledo",70,"Akron",59.0,6.0,1.98,1.73,2.31,1.13,-0.33,5.74,1.04,6.50,2.00,5.43,"."
"01/06/2005","California",67,"Arizona",87.0,-5.5,-5.47,-5.41,-8.33,-3.36,-5.35,-6.98,-4.46,-0.06,-6.00,-2.84,"."
"01/06/2005","Stanford",69,"Arizona St.",81.0,2.0,-1.53,-2.36,-4.10,-0.78,-2.88,2.38,-1.93,2.50,-4.00,1.22,"."
"01/06/2005","Marshall",64,"Bowling Green",69.0,-2.5,-4.74,-5.57,-8.52,-2.92,-4.48,-2.14,-4.39,-2.50,-6.00,-1.95,"."
"01/06/2005","Canisius",67,"Brown",56.0,1.0,-4.41,-5.60,-10.80,-2.74,-3.60,-0.97,-2.37,-0.01,-6.00,1.69,"."
"01/06/2005","Central Michigan",67,"Buffalo",83.0,-2.5,1.99,3.23,3.42,3.02,3.12,-2.87,4.24,-0.02,1.00,2.79,"."
"01/06/2005","UC Irvine",52,"CS Northridge",66.0,3.5,5.91,7.07,12.77,1.73,1.68,3.38,4.93,0.03,11.00,8.32,"."
"01/06/2005","Portland St.",79,"CS Sacramento",69.0,12.0,12.63,11.84,11.78,12.02,14.06,12.35,10.57,12.50,15.00,9.45,"."
"01/06/2005","Idaho",84,"Cal Poly SLO",67.0,9.5,8.70,7.06,4.53,9.98,10.43,10.24,9.03,9.50,8.00,5.03,"."
"01/06/2005","Cal St. Fullerton",74,"Cal Riverside",71.0,8.0,6.80,6.47,4.94,8.03,7.65,6.80,6.37,0.08,7.00,4.22,"."
"01/06/2005","Wright St.",73,"Cleveland St.",57.0,8.0,11.20,10.93,14.13,8.77,8.49,14.83,7.96,9.50,13.00,9.33,"."
"01/06/2005","Cincinnati",83,"DePaul",54.0,11.0,12.64,12.04,13.34,11.31,16.08,11.04,13.89,11.50,15.00,5.09,"."
"01/06/2005","Tennessee Tech",86,"Eastern Illinois",72.0,7.0,3.70,2.57,-1.65,6.88,2.31,7.82,1.83,8.50,5.00,2.70,"."
"01/06/2005","Tennessee-Martin",67,"Eastern Kentucky",71.0,-2.5,-7.45,-7.47,-6.63,-8.71,-10.76,-4.02,-8.58,-2.50,-6.00,2.31,"."
