date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
02/04/2017,Northern Iowa,65,Indiana St.,60,7.5,7.34,7.15,8.04,6.47,7.89,5.44,8.5,8.81,9,1.77,7.16,8.1,0,,7.21,,,,4,7.8,7.03,7.47,11.42,4,7.8
02/04/2017,Ohio,85,Akron,70,0,1.35,1.49,-0.19,2.57,0.3,1.49,2,1.5,3,2.08,3.05,-1.9,0,,2.13,,,,4,2.4,-2.92,1.5,-2.19,3,3.8
02/04/2017,Old Dominion,61,Florida Atlantic,65,10.5,12.04,12.31,13.58,11.42,13.31,13.64,11,11.77,12,1.13,11.65,12.3,0,,12.36,,,,12,10.9,11.84,11.61,13.45,9,11.6
02/04/2017,Oregon,85,Arizona,58,4,2.88,2.62,1.38,3.2,1.88,-0.06,3,2.81,1,1.87,2.59,-0.8,0,,6.1,2,4,5,4,5.3,4.15,0.18,4.12,4,4.2
02/04/2017,Oregon St.,68,Arizona St.,81,-7,-5.19,-5.23,-5.83,-5.18,-5.31,-8.36,-4.5,-4.58,-4,2.62,-8.08,-8.1,0,,-1.69,-6,-2,-1,-2,-2.9,-6.43,-6.77,-11.51,-5,-3.9
02/04/2017,Penn St.,68,Rutgers,70,8,8.33,8.18,8.29,8.07,8.3,9.92,8,9.34,12,1.83,8.39,9.1,0,,8.18,8,6,8,5,8.7,4,8.57,11.5,8,9
02/04/2017,Pepperdine,82,Pacific,72,1,-0.16,0.08,0.3,-0.29,0.46,0.02,1.5,0.93,0.01,0.97,-1.38,1.6,0,,-2.3,,,,1,-0.2,-1.26,-0.92,0.01,-1,0.2
02/04/2017,Quinnipiac,89,Niagara,81,4.5,4.3,3.99,3.66,4.08,3.88,5.89,4.5,3.3,4,1.28,4.52,4.7,0,,6.87,,,,3,4.2,1.76,3.42,6.54,4,5.3
02/04/2017,Richmond,84,George Washington,75,5.5,5.99,5.54,4.98,5.92,5.12,5.67,5.5,3.9,7,1.28,6.51,5.6,0,,8.09,,,,9,5.6,4.19,5.49,7.08,6,6.2
02/04/2017,SE Missouri St.,81,Morehead St.,89,-2,-0.82,-1.24,-1.23,-0.97,-1.56,-0.73,0,-1.68,-1,0.81,-0.59,-0.8,0,,-1.04,,,,1,-1.5,0.13,-0.83,-1.37,1,-1.5
02/04/2017,SIU Edwardsville,61,Jacksonville St.,72,-8.5,-5.09,-5.39,-6.43,-5.05,-5.75,-5.98,-6,-4.74,-5,1.58,-5.74,-4.6,0,,-6.85,,,,-1,-3.6,-5.95,-8.17,-4.7,-4,-3.5
02/04/2017,Samford,75,NC Greensboro,81,2.5,3.11,3.71,3.2,4.13,3.25,5.25,4,2.68,3,1.48,4.08,1,0,,3.44,,,,5,3.9,-0.29,2.12,0.75,4,3.7
02/04/2017,San Diego,27,St. Mary's,71,-15.5,-14.15,-15.36,-15.01,-15.46,-15.27,-14.35,-14.5,-15.29,-13,2.23,-15.31,-13.6,0,,-15.54,-15,-16,-16,-7,-11.9,-14.45,-16.54,-11.25,-12,-14.6
02/04/2017,San Francisco,74,Loyola Marymount,64,5.5,8.08,,,,,,7,5.75,,1.89,8.9,,,,6.31,,,,12,8.2,7.6,7.85,,8,
02/04/2017,Siena,73,Canisius,80,3,2.92,2.54,2.13,2.6,2.46,4.06,4.5,3.88,5,1.59,1.51,3.2,0,,5.52,,,,3,3.2,2.88,1.83,-1.23,2,5.1
02/04/2017,South Carolina,77,Georgia,75,8,8.29,7.66,8.19,7.6,7.73,7.91,8.5,6.9,10,1.66,9,8.1,0,,8.68,8,6,6,9,8.9,7.83,8.08,14.09,8,8.1
02/04/2017,South Dakota St.,74,Oral Roberts,67,5.5,4.54,4.36,4.88,3.89,4.88,6.3,5,3.39,8,1.81,3.06,1.7,0,,6.72,,,,4,5.4,6.3,4.17,1.1,3,6
02/04/2017,Southern Miss,47,Western Kentucky,64,-5.5,-3.3,-4.75,-4.34,-4.95,-4.6,-2.77,-2.5,-4,-2,1.74,-1.46,-3.1,0,,-6.01,,,,1,-2.5,-3.95,-1.52,-4.74,-2,-4.4
02/04/2017,St. Bonaventure,77,VA Commonwealth,83,-1,-1.95,-2.25,-2.09,-2.36,-2.12,-1.56,-2,-1.98,0.01,1.54,-3.54,-3.5,0,,-2.5,,,,3,-1.9,-2.08,-2.38,-3.83,-2,-2
02/04/2017,St. Joseph's PA,83,Fordham,86,5,7.84,8.08,8.05,8.13,8.01,7.55,7,6.32,10,1,7.91,8.3,0,,8.3,,,,8,8.1,6.46,6.75,8.98,6,8.4
02/04/2017,Stanford,81,Utah,75,-2.5,-3.67,-3.24,-2.75,-3.7,-2.75,-3.15,-3.5,-4.24,-6,1.98,-4.13,-2.5,0,,-4.93,-3,-3,-2,-1,-4,-3.37,-3.65,-10.55,-4,-1.4
02/04/2017,Syracuse,66,Virginia,62,-5.5,-6.19,-6.84,-7.71,-6.38,-7.26,-5.92,-6.5,-5.96,-7,2.02,-7.81,-3,0,,-5.65,-7,-6,-9,-2,-3.4,-4.85,-8.36,-9.88,-6,-3.8
02/04/2017,TCU,78,Texas,63,7.5,6.22,5.84,6.83,5.67,6.03,5.88,7,6.39,5,1.23,7.34,7.6,0,,7.06,8,6,5,4,5.8,4.29,6.99,9.06,6,5.7
02/04/2017,Tennessee-Martin,85,Eastern Kentucky,68,6,8.18,8.01,8.27,8.1,7.93,10.2,7.5,6.46,10,1.75,9.39,7.9,0,,8.28,,,,5,8.4,5.4,7.72,12.48,8,7.6
02/04/2017,Texas Arlington,76,Texas St.,61,10.5,11.71,13.36,13.43,13.15,13.59,11.01,11.5,12.65,11,2.58,12.02,11.2,0,,13.65,,,,9,10.6,3.62,12.77,13.46,10,14.5
02/04/2017,Texas San Antonio,82,UAB,67,-8,-8.51,-8.93,-8.75,-8.82,-9.05,-9.6,-7,-6.86,-11,2.2,-8.29,-7.2,0,,-8.41,,,,-6,-8.2,-8.42,-4.23,-14.46,-8,
02/04/2017,Texas Tech,77,Oklahoma,69,6,6.7,6.03,6.18,6.15,5.91,5.72,6.5,7.08,6,1.26,6.09,8.9,0,,8.95,7,9,7,4,6.1,7.35,5.1,7.21,7,7.2
02/04/2017,Towson,82,William & Mary,80,3,2.16,2.3,2.16,2.34,2.26,-0.3,2,2.58,-2,1.56,2.35,3.3,0,,1.5,,,,4,1.8,4.28,3.04,0.98,4,2.2
02/04/2017,Troy St.,71,South Alabama,76,6.5,6.78,6.05,5.91,6.36,5.71,7.1,6.5,5.14,9,1.8,6.45,3.4,0,,9.35,,,,9,6.2,8.26,6.5,9.58,4,7.3
02/04/2017,Tulsa,53,SMU,76,-9,-7.31,-8.11,-7.74,-8.34,-7.87,-9.76,-7.5,-7.57,-9,2.13,-9.07,-6.1,0,,-8.67,-6,-6,-6,-3,-5.9,-2.6,-7.25,-11.78,-8,-7.5
02/04/2017,UC Santa Barbara,64,UC Davis,67,-7,-5.24,-5.71,-6.93,-5.32,-6.12,-3.94,-6,-4.75,-6,2.56,-6.53,-4.1,0,,-4.72,,,,-1,-3.4,-4.92,-6.33,-13.11,-4,-2.2
02/04/2017,UNLV,49,Colorado St.,69,1,-0.83,-2,-2.12,-2.05,-1.96,0.21,-1.5,-1.28,-2,1.65,-1.32,-1,0,,0.89,,,,-1,-0.2,4.13,-2.24,-1.2,-2,1
02/04/2017,UTEP,57,Middle Tenn St.,54,-11,-11.52,-12.1,-13.7,-11.34,-12.94,-10.29,-11.5,-12.29,-8,2.46,-12.59,-12.3,0,,-11.03,,,,-9,-8.1,-10.02,-14.4,-17.79,-10,-9.9
02/04/2017,Vanderbilt,74,Mississippi,81,6.5,5.61,5.28,4.76,5.62,4.91,4.45,6.5,5.68,8,1.22,4.73,4,0,,7.56,6,6,8,5,6,4.88,5.59,4.73,4,7.1
02/04/2017,Villanova,92,St. John's,79,17.5,19.4,18.73,19.9,17.96,19.64,16.14,18.5,20.01,21,2.79,19.41,18.7,0,,24.27,17,19,19,16,18.3,18.25,20.98,27.92,16,19.8
02/04/2017,Wake Forest,81,Georgia Tech,69,9.5,8.28,7.43,5.61,8.6,6.08,9.38,8,8.29,7,2.14,7.84,6.4,0,,11.77,11,12,11,10,6.9,8.15,6.65,4.02,8,9.5
02/04/2017,Washington,66,UCLA,107,-10.5,-10.51,-10.31,-11.75,-9.67,-10.98,-11.35,-12,-11.26,-9,3.2,-12.12,-12.5,0,,-15.68,-11,-10,-6,-6,-6.7,-4.99,-14.25,-17.74,-9,-9.8
02/04/2017,Washington St.,77,USC,86,-8,-8.11,-8.56,-9.2,-8.34,-8.89,-9.2,-7.5,-7.61,-7,1.57,-8.99,-7.5,0,,-10.06,-7,-8,-5,-5,-6.6,-10.82,-8.2,-10.69,-8,-7.5
02/04/2017,Weber St.,86,Northern Arizona,80,18,17.59,17.62,17.84,17.54,17.7,16.41,17.5,18.93,20,3.15,18.32,15.4,0,,22.03,,,,8,16.2,17.85,16.93,22.23,16,20.1
02/04/2017,West Virginia,75,Oklahoma St.,82,10.5,10.8,10.86,10.65,10.96,10.78,12.21,10,11.83,10,2.64,9.13,8.6,0,,18.29,11,13,7,5,12.4,12.33,9.06,10.28,10,12.6
02/04/2017,Western Illinois,67,Nebraska Omaha,79,-4,-3.73,-4.71,-5.15,-4.42,-5.03,-6.79,-3.5,-2.35,-3,1.74,-6.05,-3.6,0,,-2.7,,,,0,-3.4,-0.67,-4.26,-4.48,-4,-2.8
02/04/2017,Wichita St.,86,Illinois St.,45,10,8.2,8.42,6.65,9.52,7.37,10.04,9.5,11.44,10,2.95,9.19,7.9,0,,10.28,,,,-1,11.2,8.1,6.69,6.54,6,11.1
02/04/2017,Wisconsin-Green Bay,86,Valparaiso,69,-5.5,-4.8,-5.07,-5.28,-4.98,-5.2,-7.84,-5,-4.42,-6,2.24,-7.02,-4,0,,-1.06,,,,-3,-4.4,-1.31,-6.09,-9.75,-4,-2.2
02/04/2017,Wisconsin-Milwaukee,100,Illinois-Chicago,105,2,0.91,0.29,0.52,0.28,0.31,2.65,2.5,1.11,4,1.47,-0.25,0.2,0,,-0.31,,,,1,2.9,-1.57,-0.06,0.13,1,3.3
02/04/2017,Wright St.,79,Northern Kentucky,83,4,2.91,2.81,3.98,1.86,3.82,2.53,3.5,2.38,6,1.99,1.61,0.7,0,,5.05,,,,-1,3.4,0.98,2.2,7.05,2,4.1
02/04/2017,Youngstown St.,80,Detroit,90,3,3.63,2.86,3.6,2.54,3.2,3.09,3.5,2.59,3,1.09,3.55,6.5,0,,3.84,,,,3,2.4,4.92,3.32,5.35,4,3.9
02/05/2017,Boston,75,Lafayette,58,16.5,15.43,15.82,15.22,16.46,15.16,14.76,16,15.77,17,2.31,17.53,12.3,0,,20.51,,,,10,14.8,13.26,14.02,16.97,16,16.7
02/05/2017,California,77,Colorado,66,7,7.2,5.7,5.99,5.54,5.87,8.93,6,6.21,7,1.56,6.57,8.5,0,,8.44,5,6,8,9,7.1,6.28,6.9,11.48,8,7.5
02/05/2017,Florida St.,109,Clemson,61,6.5,7.67,6.99,7.48,6.68,7.32,6.6,7.5,6.48,10,2.23,6.01,8.3,0,,7.25,8,6,8,7,7.3,4.62,7.24,15.81,9,7.4
02/05/2017,Iowa,81,Nebraska,70,4.5,5.05,5.05,5.57,4.6,5.53,5.76,6,2.94,6,1.24,4.22,3.5,0,,5.37,7,6,3,3,6.1,6.74,5.08,5.41,4,6.1
02/05/2017,North Carolina,83,Notre Dame,76,9.5,7.81,8.28,7.48,8.72,7.83,7.65,8.5,7.38,9,2.46,,4,0,,6.55,9,8,9,1,10,6.72,7.26,12.89,7,10.6
02/05/2017,Temple,83,South Florida,74,15.5,15.63,15.45,15.95,15.23,15.67,16.49,15,17.01,19,2.36,15.56,13.1,0,,18.71,,,,10,13.8,13.86,16.65,19.76,14,15.4
02/05/2017,Wisconsin,65,Indiana,60,14.5,8.84,8.96,10.03,8.33,9.61,7.64,12,10.86,13,2.26,7.16,11.3,0,,8.81,9,7,4,5,7.9,7.7,10.91,12.66,8,9
02/06/2017,Arkansas St.,67,Coastal Carolina,57,9,8.53,8.81,8.74,9.18,8.42,10.85,9,9.37,8,1.55,8.49,5.9,0,,11.5,,,,7,7.5,5.59,8.19,10.2,8,9.3
02/06/2017,Arkansas-Little Rock,69,Appalachian St.,62,6,5.79,5.98,6.56,5.34,6.69,5.07,5,4.65,5,1.27,5.4,5.1,0,,6.48,,,,4,7.1,6.3,4.94,9.03,4,6.8
02/06/2017,Bucknell,82,Holy Cross,68,10.5,11.23,10.93,10.56,11.34,10.51,12.28,10.5,11.47,12,1.02,11.51,9.9,0,,10.67,,,,9,11.4,12.54,10.84,13.42,11,11.5
02/06/2017,Fairfield,71,Quinnipiac,73,4.5,5.72,6.48,6.7,6.24,6.75,6.41,5.5,4.69,6,1.78,5.86,6.7,0,,8.23,,,,5,6.2,2.59,5.28,0.69,6,7.4
02/06/2017,Georgia Southern,74,Louisiana-Lafayette,70,1.5,3.44,2.95,3.62,2.57,3.36,4.41,3,-1.48,6,2.2,2.41,3.9,0,,5.35,,,,3,,0.13,3.55,8.24,3,4
02/06/2017,Georgia St.,69,Louisiana-Monroe,55,10.5,11.65,11.51,13.02,10.67,12.42,11.02,11,11.12,10,2.29,11.55,10.2,0,,12.2,,,,10,9.1,12.15,12.56,19.48,10,11
02/06/2017,Kansas St.,71,Kansas,74,-3,-3.14,-4.45,-5.02,-3.95,-5.05,-4.5,-3,-2.82,-5,2.17,-3.16,-2.7,0,,-4.05,,,,2,-2,2.11,-3.07,-5.06,-3,-3.6
02/06/2017,Rider,69,Monmouth,74,-9,-6.26,-6.52,-6.85,-6.38,-6.7,-6.51,-8.5,-6.55,-6,1.11,-8.13,-4.7,0,,-6.87,,,,-4,-6.2,-4.59,-7.42,-7.74,-6,-5.3
02/06/2017,Southern,88,Jackson St.,75,2.5,4.23,4.56,4.49,4.65,4.45,6.67,4,2.77,4,1.39,4.65,3.1,0,,4.68,,,,5,3.9,0.01,4.23,4.34,5,5.4
02/06/2017,St. Peter's,70,Canisius,72,4,3.72,3.04,2.55,3.27,2.78,3.02,3.5,3.04,6,1.2,3.38,3.9,0,,4.89,,,,5,4.5,4.79,2.64,1.26,4,5.1
02/06/2017,Virginia,71,Louisville,55,7,1.94,2,1.77,2.11,1.92,-1.06,4,1.23,2,1.39,0.58,1.1,0,,3.87,,,,4,2.6,3.79,2.69,0.01,1,3.3
02/06/2017,Wofford,79,East Tennessee St.,76,-4,-4.15,-5.05,-5.21,-5.08,-5.03,-4.24,-3,-3.78,-2,1.31,-5.36,-4.6,0,,-2.51,,,,-3,-3.7,-2.65,-3.9,-6.15,-6,-2.3
02/07/2017,Akron,65,Ball St.,63,9,9.49,9.81,10.35,9.53,10.13,9.11,9.5,9.61,10,0.6,8.99,8.7,0,,10.71,,,,9,8.8,9.2,8.87,9.96,9,9.5
02/07/2017,Arkansas,59,Vanderbilt,72,4,4.41,4.75,5.44,4.28,5.24,4.11,3.5,3.42,1,1.31,4.3,4.6,0,,5.49,,,,3,4.6,5.36,3.43,7.14,4,4.8
02/07/2017,Auburn,98,Mississippi St.,92,4.5,4.08,4.63,5.27,4.33,4.97,5.72,6,3.62,3,1.27,3.06,3.9,0,,6.36,,,,4,2.9,4.44,4.07,1.71,2,5.3
02/07/2017,Buffalo,65,Northern Illinois,45,5.5,4.87,4.52,4.18,4.78,4.26,9.93,6,5.2,10,2.81,3.92,3.2,0,,7.73,,,,-2,5.1,2.06,5.37,3.09,5,6.5
02/07/2017,Clemson,81,Syracuse,82,4,2.65,2.39,3.76,1.62,3.15,-0.79,3,1.17,-2,2,3.61,5.2,0,,3.26,,,,4,2.2,3.39,6.4,3.44,2,2.3
02/07/2017,Colorado St.,69,Utah St.,52,6,5.41,5.42,5.77,5.28,5.57,5.2,5,3.95,6,1.1,5.53,6.2,0,,5.26,,,,4,5.6,2.67,6.79,7.48,6,5.3
02/07/2017,Dayton,77,St. Joseph's PA,70,15.5,14.19,13.77,13.52,14.01,13.51,15.6,15,12.75,16,1.85,15.58,11.1,0,,16.82,,,,10,13.1,15.86,14.31,16.66,14,14.7
02/07/2017,Drake,53,Illinois St.,82,-7.5,-9.84,-11.56,-13.42,-10.25,-13.05,-9.1,-8.5,-7.82,-6,3.12,-9.48,-7.4,0,,-10.3,,,,-9,-6.1,-7.89,-12.08,-18.32,-8,-7.5
02/07/2017,Georgia,60,Florida,72,-5,-6.96,-6.41,-6.37,-6.6,-6.23,-9.61,-6,-6.4,-9,2.19,-8.57,-4.6,0,,-10.66,,,,-1,-5.1,-7.92,-7.33,-8,-8,-6.5
02/07/2017,Iona,79,Siena,81,5.5,7.89,7.64,8.08,7.5,7.79,8.86,6,8.24,11,1.43,8.2,7.4,0,,6.14,,,,10,7.9,5.17,6.97,9.26,6,7.9
02/07/2017,Kent St.,83,Bowling Green,84,8,8.87,8.88,8.32,9.37,8.37,7.65,8.5,8.31,11,1.57,9.52,6.2,0,,12.31,,,,9,8.5,7.7,7.7,11.27,7,9.7
02/07/2017,Kentucky,92,LSU,85,24.5,24.68,23.65,21.74,25.14,22.12,23.19,25.5,23.53,29,4.54,26.9,20.1,0,,31.28,,,,16,23.8,21.06,26.08,36.02,24,26
02/07/2017,Marquette,65,Butler,68,1.5,0.54,-0.43,-1.45,0.24,-1.16,1.14,1,0.53,1,1.25,-0.77,-0.8,0,,0.97,,,,2,1.8,3.3,-0.29,0.72,1,1.4
02/07/2017,Massachusetts,62,Rhode Island,70,-6,-4.76,-5.11,-4.59,-5.49,-4.73,-7.44,-5.5,-2.72,-6,1.6,-5.8,-4.1,0,,-7.04,,,,-1,-3.8,-3.49,-5.07,-3.33,-6,-5.3
02/07/2017,Memphis,66,Tulsa,44,7.5,6.6,6.96,7.46,6.55,7.42,5.18,7,5.07,5,1.21,6.35,6.6,0,,6.15,,,,6,6,9.62,6.11,8.53,6,7.2
02/07/2017,Miami-Ohio,55,Western Michigan,72,-2,-0.69,-0.98,-0.53,-1.32,-0.62,-2.24,-1.5,-1.6,-3,1.2,-1.34,-0.6,0,,-1.13,,,,1,0,1.51,-0.19,1.48,-1,-1.1
02/07/2017,Michigan,86,Michigan St.,57,5,4.04,3.63,3.09,4.07,3.18,3.11,4,1.23,4,1.43,4.01,5.2,0,,6.12,,,,4,4,7.92,3.02,3.82,4,4.3
02/07/2017,Northwestern,61,Illinois,68,5.5,9.38,8.99,9.22,8.93,9.08,11.02,5.5,8.36,12,1.69,9.38,8.7,0,,8.47,,,,7,9.5,8.54,10.05,13.94,7,9.3
02/07/2017,Notre Dame,88,Wake Forest,81,7,6.57,7.07,6.94,6.92,7.22,5.4,6.5,6.16,7,1.48,4.8,7.2,0,,9.31,,,,4,7.5,4.24,5.53,9.08,6,7.4
02/07/2017,Ohio,87,Central Michigan,97,9,8.77,9.31,7.86,10.32,8.24,8.23,9,6.89,9,1.61,10.87,6.6,0,,10.58,,,,10,9.7,5.22,9.04,7.04,10,10.2
02/07/2017,Penn St.,70,Maryland,64,-4.5,-3.56,-3.42,-5.07,-2.47,-4.6,-2.51,-3.5,-3.23,-5,1.62,-3.06,-3,0,,-2.86,,,,-1,-2.2,-4.89,-5.35,-7.5,-2,-2.3
02/07/2017,Pennsylvania,49,Princeton,64,-6.5,-4.11,-3.87,-4.24,-3.58,-4.21,-2.12,-6,-5.16,-6,1.57,-3,-3.2,0,,-3.33,,,,-2,-3.2,-4.11,-4.6,-8.79,-4,-4.5
02/07/2017,San Jose St.,76,San Diego St.,71,-7.5,-5.06,-7.01,-5.64,-7.45,-6.54,-2.89,-6.5,-7.65,-2,2.1,-6.48,-3,0,,-7.05,,,,-4,-5.3,-2.92,-5.56,-0.76,-5,-6.7
02/07/2017,South Carolina,86,Alabama,90,7.5,9.64,9.87,10.29,9.77,9.96,8.81,8.5,8.94,12,2.06,11.06,9.2,0,,8.54,,,,10,10.5,2.75,10.59,12.38,10,9.3
02/07/2017,TCU,62,Texas Tech,61,3,3.43,3.48,3.79,3.48,3.47,3.78,4,2.71,4,1.1,4.98,3.8,0,,2.79,,,,3,4,-0.28,4.2,3.39,4,3.7
02/07/2017,Texas,67,Iowa St.,65,-3,-3.34,-4.63,-5.21,-4.51,-4.76,-5.77,-3.5,-1.84,-4,2.35,-3.55,-2.7,0,,-3.22,,,,4,-2.2,-0.96,-5.16,-5.69,-4,-2.6
02/07/2017,Toledo,73,Eastern Michigan,57,2.5,1.82,1.27,1.47,1.04,1.49,3.43,2.5,2.45,0.01,1.93,0.29,1.3,0,,1.68,,,,7,2.6,3.07,1.73,-2.54,3,1.6
02/07/2017,Villanova,75,Georgetown,64,14.5,14.39,13.83,15.22,13.07,14.74,14.09,13,13.23,14,2.67,15.07,10.9,0,,17.61,,,,11,13.8,15.46,15.08,22.26,11,14.2
02/08/2017,Air Force,67,New Mexico,74,-1,-2.81,-3.55,-4.66,-2.76,-4.41,-2.54,-1,-2.2,-3,1.35,-2.2,-2.5,0,,-2.83,,,,-2,-1.3,-1.31,-2.97,-6.4,-1,-2.1
02/08/2017,Arizona,74,Stanford,67,12.5,14.65,13.78,14.64,13.38,14.31,11.27,14,14.07,15,3.12,13.62,15.1,0,,19.41,,,,11,13.6,13.73,16.02,24.28,12,13.8
02/08/2017,Arizona St.,43,California,68,-4.5,-3.62,-4.09,-4.59,-3.75,-4.46,-4,-1.5,-3.36,-1,1.39,-3.37,-2.5,0,,-5.55,,,,-2,-2.3,-5.47,-2.78,-6.14,-4,-2.2
02/08/2017,Boston College,72,Pittsburgh,83,-3,-2.56,-3.39,-4,-2.83,-4,-2.16,-2,-3.71,0.01,1.74,-3.45,-2.9,0,,-2.36,,,,-4,-0.8,-2.08,-3.75,2.36,-2,-4.4
02/08/2017,Bradley,54,Indiana St.,56,-2.5,0.07,-0.02,1.67,-0.94,0.98,-0.82,0,-1.7,-1,1.3,-0.41,0.3,0,,-2.13,,,,2,0.3,-0.77,0.42,2.66,1,-0.3
02/08/2017,Cincinnati,60,Central Florida,50,12.5,13.64,13.86,14.48,13.27,14.47,12.66,12,14.05,17,2,12.21,12.4,0,,14.73,,,,8,13.7,14.33,13.79,16.74,12,14.2
02/08/2017,Connecticut,97,South Florida,51,12,15.29,15.66,15.47,15.68,15.65,14.47,14,15.67,18,2.69,15.11,12.8,0,,17.84,,,,9,15.1,13.07,16.2,21.26,12,17
02/08/2017,Davidson,69,George Mason,76,10,7.3,7.23,6.02,7.85,6.57,5.28,8.5,10.9,7,1.83,6.93,6.6,0,,11.66,,,,5,7.8,7.95,5.45,6.87,6,9
02/08/2017,Evansville,60,Loyola-Chicago,58,-2,-0.72,-1.09,-1.62,-0.9,-1.32,-0.56,-1.5,0.27,-1,2.08,-0.95,-1.3,0,,-1.33,,,,3,1.2,0.21,-1.68,-7.11,1,1
02/08/2017,Florida St.,95,North Carolina St.,71,13.5,13.83,13.36,13.4,13.68,13,15.34,14,13.34,17,2.14,12.17,10.7,0,,15.21,,,,10,14.2,11.27,16.01,18.03,15,13.4
02/08/2017,Fordham,52,La Salle,67,-1.5,-1.77,-2.44,-3.15,-2.09,-2.84,-1.26,0,-1.62,1,1.23,-2.49,-2.6,0,,-2.65,,,,-2,0.8,-1.49,-3.27,-1.36,-2,-0.6
02/08/2017,George Washington,53,VA Commonwealth,54,-6,-6.12,-6.25,-5.54,-6.81,-5.64,-6.22,-6,-5.44,-5,1.45,-8.22,-4.7,0,,-8.74,,,,-3,-4.5,-7.11,-6.43,-7.9,-7,-5.5
02/08/2017,IPFW,82,South Dakota,93,7,6.31,6.36,5.27,6.88,5.81,1.61,7,6.03,10,2.45,5.76,3.2,0,,11.94,,,,7,6,8.07,4.77,4.65,5,8.9
02/08/2017,Miami-Florida,74,Virginia Tech,68,6.5,5.75,5.42,4.28,6.07,4.69,6.34,5.5,6.49,7,1.41,5,3.5,0,,8.8,,,,7,7.3,6.57,3.96,4.17,5,6.2
02/08/2017,Minnesota,101,Iowa,89,6.5,7.07,6.71,6.92,6.77,6.66,6.42,7,7.13,5,1.41,7.66,8,0,,10.02,,,,10,5.5,5.1,7.12,8.03,6,7.1
02/08/2017,Morehead St.,101,Murray St.,100,4,3.9,3.05,2.89,3.19,2.91,6.36,4,3.29,7,1.24,3.54,3.7,0,,4.88,,,,4,4.4,2.16,3.14,3.57,4,4.3
02/08/2017,Nebraska Omaha,78,IUPUI,89,5,5.81,5,6.3,4.14,5.92,9.19,5,2.47,7,1.8,5.6,6.2,0,,6.17,,,,4,5.4,3.3,6.89,9.4,6,5.7
02/08/2017,Nevada,104,UNLV,77,12.5,13.3,13.39,14.07,13.13,13.68,13.02,13,12.17,16,3.2,11.94,10.9,0,,22,,,,10,11.3,7.43,13.21,17.7,12,14.1
02/08/2017,North Dakota St.,82,South Dakota St.,65,5,6.57,6.52,6.99,6.35,6.71,4.16,6.5,6.06,4,2.65,6.44,6.7,0,,7.89,,,,5,4.6,4.03,7.12,15.7,6,7.5
02/08/2017,Northern Iowa,49,Southern Illinois,41,4.5,4.35,4.63,4.04,4.77,4.49,3.99,5,5.35,5,1.17,5.07,4,0,,5.76,,,,2,4.8,3.2,3.75,4.64,2,6.4
02/08/2017,Ohio St.,70,Rutgers,64,10.5,10.67,10.88,10.44,10.95,10.8,10.4,10,11.66,13,1.66,11.11,10,0,,12.4,,,,7,11.2,7.17,9.57,12.48,10,12.4
02/08/2017,Oklahoma,50,West Virginia,61,-6.5,-8.95,-10.63,-10.77,-10.82,-10.48,-9.07,-7.5,-7.38,-8,2.66,-9.56,-5.5,0,,-12.28,,,,-2,-7.5,-6.31,-9.14,-12.49,-11,-9.3
02/08/2017,Oklahoma St.,69,Baylor,72,2,0.57,-0.04,-1.33,0.78,-1.02,2.11,1,-0.17,3,2,-0.07,-1.7,0,,-1.06,,,,4,2.5,3.47,-0.79,-2.98,2,1
02/08/2017,Oral Roberts,60,Western Illinois,63,8,8.09,8.42,7.39,9.03,7.74,8.03,9,7.33,11,1.45,10.08,7.1,0,,7.92,,,,5,8.4,5.6,9.22,8.27,9,8
02/08/2017,Seton Hall,72,Providence,70,5.5,4.87,5.12,5.11,5.02,5.23,4.14,5.5,5.57,5,0.87,4.54,5.9,0,,4.9,,,,3,5.6,3.31,5.47,4.55,4,6.3
02/08/2017,St. Bonaventure,70,Saint Louis,55,15.5,15.16,16.05,15.14,16.65,15.43,14.16,15.5,15.9,19,2.63,16.36,11.2,0,,18.76,,,,11,14.2,10.87,13.15,19.35,14,16.5
02/08/2017,Tennessee,75,Mississippi,66,5,6.41,5.41,5.03,5.92,4.87,3.46,6.5,5.76,6,1.65,6.37,6.3,0,,8.43,,,,9,6.1,8.61,5.63,9.91,6,6.2
02/08/2017,Texas A&M,76,Missouri,73,14,13.05,12.97,13.91,12.25,13.77,11.92,13.5,15.68,16,2.3,12.69,11.3,0,,13.43,,,,9,12.3,9.84,13.59,18.55,11,13.6
02/08/2017,Tulane,62,Houston,91,-10,-12.96,-14.11,-13.91,-14.4,-13.89,-14.48,-11.5,-11.3,-11,2.27,-14.59,-9,0,,-14.92,,,,-9,-10.5,-11.74,-13.84,-16.21,-16,-11.5
02/08/2017,UC Davis,74,Cal St. Fullerton,65,5,7.11,8,8.56,7.68,8.33,4.5,7,4.61,8,1.9,7.06,6.9,0,,10.31,,,,5,6.2,3.97,8.69,10.28,6,6.8
02/08/2017,UC Irvine,64,UC Santa Barbara,47,16.5,14.5,14.59,14.64,14.85,14.33,10.13,16.5,15.55,19,3.47,15.72,12.1,0,,15.14,,,,7,13.7,12.59,14.42,23.62,14,15.2
