"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linemass","linegreen","linedunk","lineargh","linesauce","linemarkov","linerpi"
"01/03/2004","Wisconsin-Green Bay",70,"Cleveland St.",69,8.0,9.64,10.34,12.91,7.91,9.72,10.39,10.50,8.37,7.0,".",".",".","."
"01/03/2004","Wyoming",61,"Dayton",59,4.0,3.78,2.97,-3.72,9.89,4.27,4.20,4.07,3.13,5.4,".",".",".","."
"01/03/2004","Illinois-Chicago",48,"Detroit",56,6.5,2.58,1.69,1.27,2.14,0.38,4.92,3.22,2.20,4.8,".",".",".","."
"01/03/2004","Wichita St.",60,"Drake",71,16.5,13.38,12.97,13.02,12.93,14.06,14.06,16.03,11.79,12.2,".",".",".","."
"01/03/2004","Old Dominion",65,"Drexel",58,4.0,4.61,5.70,5.83,5.57,5.21,0.95,7.28,6.24,0.1,".",".",".","."
"01/03/2004","Clemson",54,"Duke",73,-15.0,-10.96,-6.65,-3.68,-12.29,-10.95,-15.18,-14.49,-9.22,-15.2,".",".",".","."
"01/03/2004","Richmond",69,"Duquesne",66,14.5,15.55,16.28,19.06,14.18,16.02,16.27,18.43,14.38,9.8,".",".",".","."
"01/03/2004","Mississippi",65,"East Carolina",49,4.0,-1.43,-0.39,2.07,-3.35,-6.05,2.26,-4.86,-4.83,3.7,".",".",".","."
"01/03/2004","Bowling Green",84,"Eastern Michigan",68,7.0,0.59,-0.22,2.87,-3.14,-0.39,4.51,-1.32,0.52,1.9,".",".",".","."
"01/03/2004","Santa Clara",54,"Eastern Washington",65,9.0,10.14,10.59,11.21,10.00,11.20,7.95,13.51,9.69,7.0,".",".",".","."
"01/03/2004","Northern Iowa",80,"Evansville",67,10.5,12.47,12.58,13.44,12.39,14.82,10.86,15.08,11.90,8.7,".",".",".","."
"01/03/2004","Michigan",66,"Fairfield",43,6.0,7.61,6.20,6.56,5.90,6.14,13.32,6.22,4.97,11.6,".",".",".","."
"01/03/2004","Florida",87,"Florida St.",73,9.5,6.56,5.07,4.12,6.51,5.82,11.60,6.72,4.63,8.0,".",".",".","."
"01/03/2004","Hawaii",58,"Fresno St.",69,8.0,6.36,6.19,8.16,4.12,4.71,10.26,6.04,4.39,7.0,".",".",".","."
"01/03/2004","St. Joseph's PA",90,"George Washington",81,16.0,18.28,18.02,20.46,16.71,19.09,17.70,20.94,15.82,17.5,".",".",".","."
"01/03/2004","Georgia",83,"Georgia Tech",80,-7.5,-14.88,-12.04,-10.21,-14.66,-21.14,-6.90,-23.84,-20.04,-10.2,".",".",".","."
"01/03/2004","Dartmouth",56,"Harvard",54,6.0,5.63,6.79,5.08,7.69,3.49,6.91,2.67,3.09,9.3,".",".",".","."
"01/03/2004","Delaware",66,"Hofstra",59,5.0,5.68,4.60,6.27,2.94,6.88,8.24,4.62,4.72,7.2,".",".",".","."
"01/03/2004","Louisiana-Lafayette",81,"Houston",67,13.0,10.17,10.18,9.57,10.81,10.36,12.11,11.98,8.75,7.6,".",".",".","."
"01/03/2004","Utah St.",69,"Idaho",56,14.0,17.02,15.99,18.56,13.72,17.24,18.45,19.78,14.99,17.4,".",".",".","."
"01/03/2004","Illinois",80,"Illinois St.",73,21.0,20.07,19.10,20.49,17.77,19.01,28.62,21.77,16.83,17.0,".",".",".","."
"01/03/2004","Bradley",52,"Indiana St.",42,8.0,10.18,10.15,11.39,9.07,8.91,11.16,10.86,10.10,9.8,".",".",".","."
"01/03/2004","Davidson",75,"Iona",64,6.5,7.21,8.28,9.66,6.89,8.29,6.36,7.85,7.13,3.2,".",".",".","."
"01/03/2004","Missouri",76,"Iowa",56,7.0,4.70,4.72,5.61,3.86,3.26,7.12,4.18,4.58,4.3,".",".",".","."
"01/03/2004","San Diego St.",86,"Iowa St.",76,3.5,-0.53,0.81,-0.69,2.28,0.36,-4.27,0.18,-0.13,-2.8,".",".",".","."
"01/03/2004","Saint Louis",65,"Kansas St.",64,8.0,7.53,7.44,7.39,7.59,9.77,9.16,9.99,7.43,1.5,".",".",".","."
"01/03/2004","Siena",50,"Manhattan",72,-3.0,-3.15,-2.83,-3.61,-2.22,-2.15,-2.98,-4.91,-1.68,-4.8,".",".",".","."
"01/03/2004","Central Michigan",63,"Marshall",72,2.0,1.30,-0.36,0.03,-1.26,-0.83,7.95,-0.92,0.10,5.7,".",".",".","."
"01/03/2004","Syracuse",96,"Michigan St.",83,4.0,8.07,7.63,8.17,7.07,7.83,9.02,8.12,6.63,10.1,".",".",".","."
"01/03/2004","Arkansas-Little Rock",58,"Mississippi St.",68,-11.0,-12.34,-10.78,-15.49,-7.60,-12.34,-12.57,-12.90,-12.02,-15.0,".",".",".","."
"01/03/2004","Louisville",91,"Murray St.",69,15.0,13.07,9.31,5.83,13.57,12.11,22.75,14.10,9.55,17.3,".",".",".","."
"01/03/2004","North Carolina St.",68,"NC Wilmington",50,11.0,10.89,9.05,9.54,8.64,10.98,13.07,12.92,9.50,13.4,".",".",".","."
"01/03/2004","San Jose St.",45,"Nevada",74,-7.5,-7.80,-5.42,-6.91,-4.14,-7.40,-15.44,-10.26,-6.44,-6.4,".",".",".","."
"01/03/2004","Wake Forest",70,"New Mexico",61,20.0,22.18,21.64,26.93,17.08,26.07,19.26,27.28,23.05,16.1,".",".",".","."
"01/03/2004","St. John's",72,"Niagara",65,5.0,-0.03,-0.97,-1.94,-0.06,-5.63,13.72,-5.80,-3.96,4.4,".",".",".","."
"01/03/2004","Kentucky",61,"North Carolina",56,6.0,1.77,1.74,3.36,-0.87,-2.48,9.91,-2.73,-2.68,7.9,".",".",".","."
"01/03/2004","Arkansas",96,"North Texas",61,13.0,16.81,14.85,15.18,14.62,19.60,19.27,20.13,15.76,15.1,".",".",".","."
"01/03/2004","Northern Illinois",73,"Ohio",63,8.0,3.61,4.87,5.97,3.85,2.28,5.31,2.16,1.75,2.7,".",".",".","."
"01/03/2004","Cal Riverside",59,"Pacific",73,1.0,2.29,2.18,2.60,1.74,3.26,0.32,2.23,2.52,3.5,".",".",".","."
"01/03/2004","Colorado St.",91,"Pepperdine",65,3.5,5.31,6.51,9.54,3.65,2.62,8.04,4.36,3.44,4.3,".",".",".","."
"01/03/2004","Northern Arizona",81,"Portland",73,4.5,0.17,0.10,0.15,-0.04,-0.84,2.63,-1.04,-1.59,2.0,".",".",".","."
"01/03/2004","Oklahoma",58,"Princeton",55,11.5,12.71,10.88,13.95,8.31,9.08,20.24,9.72,7.81,21.7,".",".",".","."
"01/03/2004","Virginia",69,"Providence",84,-1.0,-0.35,-0.28,-1.40,0.05,0.29,-1.39,0.31,0.59,-1.0,".",".",".","."
"01/03/2004","Baylor",65,"Purdue",76,-12.5,-14.07,-12.41,-11.48,-13.43,-17.92,-13.38,-17.79,-14.32,-11.8,".",".",".","."
"01/03/2004","Georgetown",63,"Rutgers",57,6.5,6.66,4.92,4.47,5.28,7.01,9.29,6.46,5.64,10.2,".",".",".","."
"01/03/2004","Oklahoma St.",89,"SMU",54,11.0,11.89,11.43,9.00,13.75,11.74,10.97,14.97,10.95,12.3,".",".",".","."
"01/03/2004","SW Missouri St.",73,"San Diego",62,14.5,13.65,14.60,12.34,17.13,13.61,13.17,15.52,10.61,12.2,".",".",".","."
"01/03/2004","La Salle",74,"Seton Hall",86,-6.5,-10.07,-7.62,-6.17,-9.90,-13.18,-9.94,-14.17,-9.25,-10.3,".",".",".","."
"01/03/2004","UAB",90,"South Alabama",75,11.5,12.12,10.53,9.49,11.60,12.54,16.86,14.28,10.49,11.2,".",".",".","."
"01/03/2004","Boston College",77,"St. Bonaventure",70,13.0,15.97,16.02,17.65,14.70,16.06,17.88,17.52,14.22,13.7,".",".",".","."
"01/03/2004","Indiana",50,"Temple",59,5.0,4.67,5.32,8.75,2.51,2.96,5.20,4.32,3.89,4.4,".",".",".","."
"01/03/2004","Massachusetts",66,"Tennessee",74,-3.5,-3.41,-2.71,-2.74,-2.89,-3.71,-3.99,-3.66,-3.70,-3.9,".",".",".","."
"01/03/2004","George Mason",71,"Towson",62,19.0,25.25,22.95,24.28,21.75,27.13,27.08,31.21,23.54,24.1,".",".",".","."
"01/03/2004","Louisiana Tech",70,"Tulsa",62,-1.0,-0.50,2.56,5.26,-0.42,2.13,-8.58,0.47,2.98,-8.4,".",".",".","."
"01/03/2004","Long Beach St.",63,"UC Santa Barbara",62,-11.5,-8.50,-7.60,-8.75,-6.61,-7.88,-13.36,-8.29,-5.61,-9.9,".",".",".","."
"01/03/2004","Weber St.",60,"Utah",70,-5.0,-4.79,-3.07,-1.82,-4.40,-6.60,-5.42,-7.02,-3.96,-6.0,".",".",".","."
"01/03/2004","TCU",60,"Vanderbilt",95,-6.5,-14.20,-11.91,-13.76,-10.17,-18.77,-9.89,-21.74,-18.08,-9.3,".",".",".","."
"01/03/2004","Akron",75,"Western Michigan",83,-1.0,-1.84,-0.28,0.42,-0.88,-0.84,-2.53,-3.46,-0.92,-6.2,".",".",".","."
"01/03/2004","Pittsburgh",70,"William & Mary",55,26.0,26.02,22.88,25.56,20.81,27.67,29.69,29.29,24.00,28.3,".",".",".","."
"01/03/2004","Loyola-Chicago",85,"Youngstown St.",78,8.5,8.09,6.99,12.00,2.19,5.50,13.39,6.90,6.14,11.6,".",".",".","."
"01/04/2004","Rhode Island",68,"Fordham",53,19.0,21.11,20.06,19.60,20.59,21.15,23.70,23.00,18.37,22.4,".",".",".","."
"01/04/2004","Gonzaga",88,"Montana",67,25.0,26.62,24.25,25.62,23.03,27.53,31.15,31.04,22.71,27.6,".",".",".","."
"01/04/2004","Southern Miss",61,"New Orleans",59,6.0,6.90,4.89,5.49,4.43,7.26,9.27,8.19,6.16,9.5,".",".",".","."
"01/04/2004","UCLA",81,"Oregon",74,-1.5,-3.65,-4.81,-3.92,-6.09,-5.99,2.17,-7.36,-5.13,1.9,".",".",".","."
"01/04/2004","USC",91,"Oregon St.",82,8.0,8.36,8.15,9.81,6.52,9.09,13.49,8.18,6.23,5.4,".",".",".","."
"01/04/2004","Ohio St.",72,"Texas Tech",80,-4.0,-6.52,-4.87,-2.07,-7.69,-8.04,-6.40,-9.93,-6.54,-6.6,".",".",".","."
"01/04/2004","Stanford",85,"Washington",72,18.5,20.43,17.68,21.21,15.31,21.81,20.98,25.84,18.63,22.0,".",".",".","."
"01/04/2004","California",50,"Washington St.",55,11.5,11.72,9.54,7.39,12.06,12.28,15.12,12.81,10.09,14.5,".",".",".","."
"01/04/2004","Minnesota",82,"Wofford",70,18.0,19.85,16.82,16.92,16.82,23.14,20.76,22.26,18.51,23.6,".",".",".","."
"01/05/2004","Cal Riverside",78,"CS Northridge",70,-2.0,-2.31,-1.07,-0.91,-1.26,-3.89,-2.83,-2.43,-2.06,-4.0,".",".",".","."
"01/05/2004","Long Beach St.",86,"Cal Poly SLO",72,-7.0,-6.96,-6.20,-4.41,-8.38,-8.63,-8.58,-6.96,-5.71,-6.8,".",".",".","."
"01/05/2004","Montana St.",82,"Colorado St.",75,-3.0,-2.83,-2.15,-4.71,0.25,-0.85,-6.04,-2.63,-1.99,-4.5,".",".",".","."
"01/05/2004","Bradley",49,"Creighton",66,-4.0,-7.43,-6.76,-5.39,-8.04,-8.56,-6.18,-11.52,-7.18,-5.8,".",".",".","."
"01/05/2004","Wisconsin-Milwaukee",82,"Detroit",74,4.0,1.97,0.46,-0.48,1.42,1.39,4.68,3.43,2.57,2.3,".",".",".","."
"01/05/2004","Furman",68,"East Tennessee St.",69,-4.0,1.07,0.97,0.45,1.49,2.93,-0.40,0.45,1.07,1.6,".",".",".","."
"01/05/2004","Appalachian St.",81,"Elon",58,11.0,10.24,10.73,10.74,11.16,10.59,12.66,9.75,8.79,7.5,".",".",".","."
"01/05/2004","San Jose St.",55,"Fresno St.",61,-5.5,-4.99,-2.75,-2.78,-2.91,-4.16,-9.93,-6.89,-3.10,-7.4,".",".",".","."
"01/05/2004","Colorado",62,"Kansas",77,-3.5,-3.78,-1.36,-1.50,-1.22,-2.50,-6.97,-6.00,-3.49,-7.2,".",".",".","."
"01/05/2004","Cleveland St.",83,"Loyola-Chicago",90,2.0,1.64,1.25,-2.30,4.80,4.93,-1.54,4.10,3.51,-1.6,".",".",".","."
"01/05/2004","Chattanooga",76,"NC Greensboro",70,7.5,6.15,5.96,7.01,4.88,2.97,10.30,4.52,3.28,10.3,".",".",".","."
"01/05/2004","Hawaii",60,"Nevada",53,-1.0,-3.25,-3.10,-2.41,-4.02,-4.06,0.99,-5.39,-4.69,-3.3,".",".",".","."
"01/05/2004","Cal St. Fullerton",64,"Pacific",66,1.0,0.55,-0.59,-1.39,0.10,0.85,3.05,-1.41,-0.30,4.1,".",".",".","."
"01/05/2004","Utah",76,"Pepperdine",69,14.0,15.21,14.74,15.10,14.39,13.91,19.64,14.64,11.49,17.8,".",".",".","."
"01/05/2004","Louisiana Tech",77,"Rice",89,0.0,-1.72,0.41,1.88,-1.14,-0.82,-7.05,-4.45,-1.08,-1.5,".",".",".","."
"01/05/2004","Providence",77,"Texas",79,1.0,5.43,8.11,14.70,0.69,6.70,0.41,6.30,6.66,-0.1,".",".",".","."
"01/05/2004","UC Irvine",77,"UC Santa Barbara",84,1.0,3.40,3.93,4.06,3.79,1.41,5.33,1.95,2.33,4.4,".",".",".","."
"01/05/2004","Hofstra",66,"VA Commonwealth",61,2.0,1.27,2.35,0.53,4.16,4.10,-3.87,1.93,2.68,-1.7,".",".",".","."
"01/05/2004","Virginia",84,"William & Mary",71,16.0,16.54,14.76,17.42,12.39,16.54,19.93,18.63,14.05,18.6,".",".",".","."
"01/05/2004","Wright St.",46,"Wisconsin-Green Bay",53,3.5,0.55,1.20,1.27,0.94,0.50,2.37,-1.88,0.41,-0.4,".",".",".","."
"01/05/2004","Illinois-Chicago",66,"Youngstown St.",47,16.0,12.98,11.87,13.17,11.01,10.96,19.65,13.80,9.41,14.0,".",".",".","."
"01/06/2004","Florida International",53,"Arkansas-Little Rock",65,-2.0,-3.28,-2.63,-2.55,-2.88,-2.56,-2.04,-5.71,-2.38,-3.5,-4.00,-2.79,-5.05,"."
"01/06/2004","Georgetown",64,"Boston College",72,4.5,7.17,4.54,4.24,4.73,8.04,7.29,9.00,7.03,10.0,11.00,6.94,6.05,"."
"01/06/2004","Wake Forest",86,"Brown",47,28.5,32.37,28.99,31.12,27.80,33.24,30.48,37.98,27.85,29.9,44.00,34.92,29.81,"."
"01/06/2004","Davidson",68,"Citadel",44,17.0,18.23,15.81,15.33,17.72,17.47,18.01,24.05,15.82,16.4,20.00,19.16,20.75,"."
"01/06/2004","Fordham",61,"Columbia",57,7.5,8.20,8.69,10.09,7.38,9.36,11.19,7.68,7.03,7.3,5.00,8.74,7.75,"."
"01/06/2004","Rutgers",74,"Connecticut",75,-11.0,-6.68,-2.98,-0.22,-7.42,-6.63,-13.18,-8.86,-5.87,-11.4,-3.00,-5.17,-8.76,"."
"01/06/2004","Duke",99,"Fairfield",58,27.5,21.29,16.96,14.62,21.55,19.64,30.73,23.52,16.87,26.3,18.00,20.33,25.65,"."
"01/06/2004","Wisconsin",79,"Indiana",45,14.5,16.47,15.15,11.74,18.53,15.47,17.68,17.91,12.88,16.0,17.00,16.72,22.08,"."
"01/06/2004","Samford",58,"Jacksonville St.",48,12.0,10.73,11.65,10.70,13.39,11.02,7.84,13.43,9.49,6.7,10.00,11.47,12.30,"."
"01/06/2004","Marshall",61,"Kent St.",63,-2.5,-4.51,-4.01,-1.97,-5.96,-4.23,-3.08,-4.30,-2.91,-2.9,-6.00,-4.18,-10.08,"."
"01/06/2004","Arkansas",55,"LSU",66,-2.0,-0.63,0.26,-0.82,1.21,-1.02,-2.13,-0.82,-0.64,-2.0,-1.00,-0.60,0.64,"."
"01/06/2004","Villanova",57,"Memphis",73,4.0,4.32,4.45,2.98,5.60,6.68,2.04,3.16,5.83,1.1,3.00,5.71,7.01,"."
"01/06/2004","DePaul",70,"NC Charlotte",75,-2.0,-5.82,-5.48,-3.63,-7.35,-8.28,1.76,-8.65,-6.75,-3.4,-7.00,-6.10,-9.20,"."
"01/06/2004","New Mexico",88,"San Diego",75,15.5,14.76,12.87,8.67,17.53,14.92,15.09,17.54,11.12,15.5,16.00,14.58,18.53,"."
"01/06/2004","St. Mary's",80,"San Diego St.",66,4.0,3.36,2.73,1.63,3.99,4.23,3.33,4.42,3.21,1.0,6.00,3.23,3.15,"."
"01/06/2004","Richmond",60,"St. Joseph's PA",71,-3.5,-5.21,-6.15,-9.04,-4.37,-5.64,-2.43,-2.35,-4.94,-1.1,-9.00,-7.05,-5.29,"."
"01/06/2004","Siena",67,"St. Peter's",82,5.0,0.58,-1.04,-2.61,0.42,0.93,9.91,-1.59,-0.66,4.4,-2.00,-1.44,0.08,"."
"01/06/2004","SMU",67,"Tulsa",58,3.0,4.12,4.58,9.15,0.03,5.19,4.16,5.66,4.36,4.0,4.00,6.16,-1.95,"."
"01/06/2004","Pittsburgh",78,"Virginia Tech",59,18.5,18.54,17.77,21.28,14.70,19.04,19.25,20.83,17.78,19.0,17.00,20.07,17.21,"."
"01/06/2004","Denver",63,"Wyoming",62,0.0,-1.03,-0.26,2.79,-3.89,3.24,-5.22,0.62,0.61,-4.4,-0.25,0.68,-5.30,"."
"01/06/2004","Vanderbilt",59,"Auburn",53,7.0,12.47,11.06,12.17,9.62,14.16,7.14,17.58,15.33,9.9,17.00,13.88,9.30,"."
"01/06/2004","North Carolina St.",89,"BYU",62,3.0,1.80,0.12,-0.17,0.42,1.48,6.62,1.83,1.27,4.9,2.00,-0.09,1.47,"."
"01/06/2004","Ball St.",76,"Bowling Green",63,5.0,5.98,6.67,7.85,5.44,7.64,6.41,6.78,6.09,0.1,6.00,6.78,6.06,"."
"01/06/2004","Toledo",83,"Central Michigan",71,13.5,17.60,18.34,18.57,18.77,18.34,8.35,19.44,15.72,12.8,23.00,20.36,19.93,"."
"01/06/2004","Western Carolina",61,"Charleston",84,-1.5,-2.73,-2.15,-4.73,-0.13,-2.57,-6.20,-3.04,-2.12,-4.6,0.25,-3.80,-0.91,"."
"01/06/2004","Tulane",44,"Cincinnati",71,-18.0,-18.36,-13.23,-10.25,-18.54,-23.86,-16.89,-26.09,-20.53,-14.6,-15.00,-20.51,-22.47,"."
"01/06/2004","Illinois St.",55,"Creighton",56,-6.0,-12.93,-12.36,-14.89,-10.01,-13.45,-10.78,-16.65,-12.69,-9.2,-13.00,-16.13,-13.11,"."
"01/06/2004","VA Commonwealth",99,"Delaware",72,5.0,4.68,4.73,4.29,5.16,1.66,8.87,2.83,2.58,6.5,5.00,3.38,6.43,"."
"01/06/2004","South Carolina",62,"Florida",65,-3.0,0.16,1.20,3.05,-1.16,-1.21,-0.71,-2.88,-1.21,-0.9,6.00,-0.98,0.61,"."
"01/06/2004","Tennessee",89,"Georgia",65,6.0,7.77,7.11,5.10,9.03,11.85,3.69,9.25,8.31,2.5,12.00,8.41,8.19,"."
"01/06/2004","Drexel",77,"James Madison",61,10.5,10.62,8.70,6.89,10.57,10.83,14.34,11.72,7.79,14.0,10.00,9.69,12.33,"."
"01/06/2004","Massachusetts",64,"La Salle",78,4.5,5.97,5.05,4.67,5.41,7.88,5.43,7.67,5.31,7.0,6.00,6.23,4.99,"."
"01/06/2004","Canisius",63,"Manhattan",81,-6.5,-2.86,-0.44,0.80,-1.73,-2.84,-7.54,-3.92,-0.88,-7.9,-2.00,-1.85,-3.16,"."
"01/06/2004","Iona",74,"Marist",54,6.0,5.56,6.80,7.42,6.19,5.38,5.85,4.15,4.62,0.9,7.00,6.08,6.76,"."
"01/06/2004","Houston",52,"Marquette",65,-8.0,-2.34,-2.22,-3.92,-1.07,0.34,-9.11,-0.89,-0.09,-5.4,0.25,-1.41,-2.18,"."
"01/06/2004","North Carolina",89,"Miami-Florida",64,17.0,16.48,16.08,16.22,16.99,15.53,18.08,16.22,12.82,12.9,22.00,17.13,17.26,"."
"01/06/2004","Buffalo",62,"Miami-Ohio",72,-1.0,4.01,3.39,2.04,4.75,4.37,-1.06,6.54,3.95,3.6,6.00,4.25,6.29,"."
"01/06/2004","Penn St.",75,"Minnesota",72,-2.5,-0.39,0.60,2.08,-0.90,-0.95,-2.80,-0.04,0.89,-0.5,-0.25,0.16,-2.62,"."
"01/06/2004","Mississippi",54,"Mississippi St.",61,-3.5,-6.07,-5.53,-8.65,-3.56,-6.97,-3.94,-9.32,-6.59,-3.5,-7.00,-7.86,-3.80,"."
"01/06/2004","Iowa St.",70,"Missouri",65,-1.0,2.30,2.75,2.38,3.11,1.10,1.18,1.34,0.67,-1.2,8.00,1.97,3.95,"."
"01/06/2004","Akron",73,"Northern Illinois",66,7.0,12.12,12.33,13.40,11.29,14.15,6.14,15.00,11.84,6.1,16.00,14.63,12.43,"."
"01/06/2004","Michigan",78,"Northwestern",54,13.5,15.30,13.91,14.64,13.22,15.97,18.04,16.98,12.15,13.5,18.00,16.07,15.78,"."
"01/06/2004","Duquesne",96,"Ohio",91,7.5,6.82,5.50,2.79,7.52,8.62,5.66,7.68,5.64,8.1,9.00,6.14,8.34,"."
"01/06/2004","Illinois",85,"Ohio St.",63,16.5,15.59,14.73,13.44,16.01,14.64,21.59,17.26,13.04,13.1,16.00,15.81,15.83,"."
"01/06/2004","George Mason",71,"Old Dominion",74,8.0,7.16,7.12,8.44,5.82,6.84,7.80,6.96,6.07,5.1,12.00,7.17,5.45,"."
"01/06/2004","Iowa",71,"Purdue",61,2.5,-0.13,2.08,2.47,1.64,-1.97,0.24,-2.77,-2.08,-1.2,3.00,-0.86,-1.97,"."
"01/06/2004","Loyola-Maryland",59,"Rider",71,-10.5,-10.68,-10.79,-16.66,-8.43,-9.97,-8.34,-11.60,-9.63,-5.1,-14.00,-13.64,-9.37,"."
"01/06/2004","Evansville",85,"SW Missouri St.",95,-3.0,-6.21,-5.49,-7.78,-3.87,-5.81,-5.20,-7.60,-4.74,-5.7,-8.00,-8.32,-5.81,"."
"01/06/2004","TCU",50,"Saint Louis",60,-4.0,-4.49,-4.64,-4.33,-5.03,-2.66,-4.59,-4.75,-3.36,-3.7,-4.00,-4.45,-7.91,"."
"01/06/2004","Indiana St.",50,"Southern Illinois",67,-5.0,-8.67,-8.45,-8.54,-8.45,-8.69,-6.97,-11.81,-8.32,-3.4,-8.00,-11.36,-11.39,"."
"01/06/2004","Louisville",76,"Southern Miss",42,22.0,24.23,20.19,14.65,27.03,25.23,27.36,29.08,20.30,27.0,22.00,23.70,29.98,"."
"01/06/2004","Dayton",76,"St. Bonaventure",72,13.0,13.27,11.85,13.43,10.50,13.00,18.77,14.81,12.08,11.3,15.00,14.17,11.08,"."
"01/06/2004","Syracuse",65,"St. John's",59,13.0,14.64,12.33,13.79,10.90,16.82,16.56,16.93,13.14,17.4,15.00,15.93,12.27,"."
"01/06/2004","George Washington",78,"Temple",60,3.0,4.02,5.41,4.85,5.98,3.84,-0.89,3.91,3.46,-1.2,7.00,4.78,7.08,"."
"01/06/2004","Hofstra",85,"Towson",56,15.0,16.27,16.54,17.45,15.94,15.76,17.06,17.33,14.09,13.8,15.00,17.92,18.08,"."
"01/06/2004","East Carolina",68,"UAB",71,-1.0,1.79,1.61,0.11,3.33,-0.13,1.91,-1.24,-0.47,2.9,7.00,-0.22,4.87,"."
"01/06/2004","Notre Dame",63,"West Virginia",52,7.0,0.47,-1.10,-1.04,-1.22,-0.13,10.59,-1.88,-0.99,6.7,-1.00,-2.29,-2.49,"."
"01/06/2004","Arkansas St.",79,"Western Kentucky",76,3.5,2.25,4.22,7.08,1.55,1.04,-2.44,0.14,1.48,-2.3,11.00,3.60,-0.62,"."
"01/06/2004","NC Wilmington",67,"William & Mary",59,14.5,12.46,10.63,10.22,11.22,13.11,18.90,13.88,10.01,13.8,11.00,11.42,12.86,"."
"01/06/2004","Georgia Southern",81,"Wofford",63,13.0,17.93,16.33,18.06,14.84,23.04,12.49,24.63,20.20,16.7,14.00,21.53,15.46,"."
"01/06/2004","Rhode Island",73,"Yale",59,14.0,17.59,16.87,18.40,15.49,18.07,19.27,17.75,15.53,19.7,16.00,18.74,17.69,"."
"01/08/2004","SE Missouri St.",48,"Austin Peay",52,0.0,2.03,3.37,5.47,1.32,3.33,-1.55,0.80,2.11,-0.7,3.00,3.78,1.42,"."
"01/08/2004","Rice",81,"Boise St.",61,7.0,5.91,4.40,2.78,5.87,5.60,8.22,7.67,5.27,6.3,8.00,4.83,6.03,"."
"01/08/2004","Drake",90,"Bradley",67,1.0,2.40,2.07,0.76,3.33,3.88,0.21,3.55,2.22,0.8,5.00,1.55,3.07,"."
"01/08/2004","Wisconsin-Milwaukee",71,"Butler",59,7.5,11.93,10.73,10.36,11.11,12.06,9.74,15.13,9.73,11.8,16.00,12.24,12.33,"."
"01/08/2004","Arizona",95,"California",75,14.0,15.27,15.30,18.35,12.05,14.03,16.33,15.94,12.54,15.7,21.00,15.95,10.74,"."
"01/08/2004","Elon",64,"Fairfield",69,-6.0,-7.36,-5.29,-3.97,-7.55,-9.12,-8.41,-10.28,-7.47,-5.7,-6.00,-9.22,-7.99,"."
"01/08/2004","Pepperdine",70,"Gonzaga",87,-9.0,-12.73,-11.08,-12.22,-9.96,-12.17,-14.07,-14.54,-10.58,-14.3,-15.00,-13.72,-12.39,"."
"01/08/2004","Cal Poly SLO",87,"Idaho",63,7.0,6.58,5.23,5.63,4.83,6.50,8.46,6.50,5.59,12.1,7.00,6.10,4.47,"."
"01/08/2004","Tennessee St.",88,"Jacksonville St.",74,0.0,-1.51,-0.65,-3.28,2.60,1.68,-6.34,-1.66,1.26,-6.2,-6.00,-0.51,2.48,"."
"01/08/2004","Pacific",70,"Long Beach St.",55,15.0,12.36,12.34,10.43,14.57,12.01,13.88,13.09,9.28,10.0,12.00,12.15,16.19,"."
"01/08/2004","Nevada",71,"Louisiana Tech",67,12.0,13.82,11.87,10.63,13.33,12.42,20.10,16.81,10.48,17.1,10.00,13.12,16.15,"."
"01/08/2004","Illinois-Chicago",77,"Loyola-Chicago",59,12.0,7.63,6.04,1.47,10.73,7.55,11.64,8.21,4.62,8.8,8.00,5.97,10.91,"."
"01/08/2004","Eastern Washington",68,"Montana",79,7.0,6.57,6.19,6.69,5.71,6.52,9.04,6.93,5.52,9.2,6.00,5.73,4.75,"."
"01/08/2004","Portland St.",54,"Montana St.",61,5.0,4.35,6.12,5.78,6.48,5.80,0.19,3.03,4.83,0.1,4.00,4.91,6.66,"."
"01/08/2004","Morehead St.",75,"Murray St.",97,-5.5,-11.40,-11.03,-11.90,-11.00,-14.70,-3.58,-16.76,-11.36,-9.3,-9.00,-14.70,-12.09,"."
"01/08/2004","South Alabama",58,"New Orleans",64,5.5,4.75,4.06,2.61,5.49,5.08,5.11,5.72,4.11,5.8,4.00,3.81,6.49,"."
"01/08/2004","Wichita St.",82,"Northern Iowa",65,7.0,6.72,7.70,9.11,6.28,5.95,6.76,6.31,5.40,4.6,8.00,7.13,6.73,"."
"01/08/2004","Fresno St.",54,"SMU",53,6.5,6.12,6.02,3.26,8.70,5.66,3.27,6.33,4.82,8.9,4.00,5.67,10.74,"."
"01/08/2004","Arizona St.",62,"Stanford",63,-6.0,-10.19,-9.96,-13.99,-6.95,-10.61,-6.67,-13.59,-10.26,-7.7,-10.00,-12.74,-9.67,"."
"01/08/2004","Eastern Illinois",83,"Tennessee Tech",70,-3.0,-8.70,-8.29,-11.88,-6.28,-9.82,-4.92,-10.30,-9.20,-3.5,-9.00,-12.63,-9.87,"."
"01/08/2004","Eastern Kentucky",72,"Tennessee-Martin",68,5.0,1.59,-0.33,-3.51,2.53,2.77,4.64,3.39,0.92,1.6,5.00,-0.75,1.29,"."
