date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
3/2/2018,Davidson,63,Rhode Island,61,2,1.77,1.83,14.9,1.17,-1.43,0.31,2.5,0.62,4,3.87,0.32,-2.5,0,2.5,3.47,,,,-2,1.83,2.82,0.79,-2.91,1,1.3
3/2/2018,Drake,61,Bradley,63,-3.5,-2.51,-2.3,-1.12,-2.4,-2.2,-0.26,-1,-2.49,-1,2.07,-2.24,-1.3,1,-1.9,-2.79,,,,-1,-1.43,-8.94,-1.24,-3.11,-6,-2
3/2/2018,Harvard,98,Cornell,88,9,10.93,11.58,12.6,11.64,11.18,10.44,10.5,9.72,15,1.76,10.03,10,0,10.3,12.2,,,,1,11.76,7.35,10.41,12,8,11.6
3/2/2018,Illinois St.,77,Indiana St.,70,1.5,0.94,0.94,5.62,0.29,2.54,1.42,-1,-1.48,1,3.03,-0.76,0.8,1,0.7,0.99,,,,5,,-7.88,0.79,5.01,4,1.1
3/2/2018,Loyola Marymount,78,Portland,72,3.5,2.74,1.97,17.24,1.45,0.64,2.11,2.5,2.36,1,3.92,0.98,2.1,1,1.3,2.49,,,,3,1.63,3.5,1.7,-0.57,5,1.7
3/2/2018,Loyola-Chicago,54,Northern Iowa,50,6,6.37,4.84,3.68,4.78,5.39,5.04,5.5,6.19,8,3.9,5.65,6.2,1,5.8,7.39,,,,8,,-1.88,9.11,17.79,8,5.9
3/2/2018,Miami-Ohio,66,Ohio,75,3.5,3.28,1.66,-0.63,1.71,2.07,1,4,2.19,7,2.39,2.59,2.4,0,6.4,5.08,,,,1,0.7,5.87,5.12,7.33,2,3.3
3/2/2018,Michigan St.,63,Wisconsin,60,12,11.95,11.32,5.92,11.58,11.92,11.92,11,13.35,12,3.7,11.36,9.9,1,13.6,13.49,,,,14,,4.88,11.59,22.05,14,12.3
3/2/2018,Murray St.,70,Jacksonville St.,63,5,6.41,5.86,8.81,5.68,6.04,6.28,4.5,6.62,6,2.32,6.65,6.3,1,5.8,6.31,,,,9,,3.88,7.42,13.17,2,5.7
3/2/2018,NC Asheville,64,Liberty,69,1.5,2.84,3.91,4.17,3.36,6.23,2.07,3,3.03,3,2.74,1.53,4.5,0,1.5,0.47,,,,-4,,-5.29,4.03,6.79,2,4.2
3/2/2018,Nebraska,58,Michigan,77,-5,-5.74,-6.31,-8.41,-6.39,-5.77,-3.17,-4.5,-4.83,-8,2.28,-4.46,-5,1,-5.5,-7.48,,,,1,,-10.97,-4.76,-2.62,-2,-6.2
3/2/2018,Northern Illinois,66,Ball St.,65,-3.5,-2.63,-2,5.18,-2.13,-3.07,-3.47,-3.5,-4.5,-5,2.34,-3.33,-3.9,0,-1.9,-3.27,,,,-2,-3.36,-1.48,-2.99,-5.77,-2,-1.7
3/2/2018,Ohio St.,68,Penn St.,69,4,3.12,2.23,2.51,1.94,3.34,2.45,3.5,3.94,0.01,1.74,3.3,4,1,2.7,2.33,,,,6,,1.9,3.65,7.54,6,2.1
3/2/2018,Oklahoma,81,Iowa St.,60,10.5,8.61,8.3,5.17,8.81,7.9,8.23,10,10.72,5,1.77,9.38,9,0,10.3,11.64,,,,9,8.48,6.77,10.25,9.1,8,9.3
3/2/2018,Purdue,82,Rutgers,75,14.5,17.23,17.42,6.93,18.42,18.02,15.83,15,19.51,18,4.97,17.62,12.5,1,19.1,21.01,,,,16,,7.83,17.05,28.04,20,18.4
3/2/2018,Radford,61,Winthrop,52,-3,-0.26,0.43,2.94,0.17,0.81,-0.65,-2.5,-3.6,0.01,2.47,1.04,1.9,0,-3.4,1.11,,,,-4,,-5.16,1.17,-4.3,2,1.3
3/2/2018,Rider,55,St. Peter's,66,6.5,6.66,5.66,2.51,5.68,6.46,5.67,5,6.43,6,2.78,7.52,10.6,1,7.2,6.16,,,,7,,1.23,7.67,12.57,10,5.2
3/2/2018,Samford,79,Chattanooga,89,2.5,0.99,1.78,5.85,1.4,2.19,-1.02,1.5,0.76,-1,2.04,0.66,1.3,1,0.7,1.01,,,,6,1.84,-3.78,1.44,-1,3,1.7
3/2/2018,Santa Clara,69,Pepperdine,85,2,2.63,2.25,8.89,1.38,4.28,-0.46,3,1.46,0.01,2.77,2.04,4.3,1,0.7,1.08,,,,8,3.3,1.77,3.42,8.69,-1,2.6
3/2/2018,Southern Illinois,67,SW Missouri St.,63,-2.5,-2.25,-2.52,-13.21,-2.29,-1.66,-2,-3,-1.09,1,4.18,-1.68,3.3,1,-2.4,-2.84,,,,2,,-8.71,-0.95,4.93,-4,-1.9
3/2/2018,Texas St.,82,Texas Arlington,85,-3.5,-3.58,-4.27,-11.36,-4.05,-3.73,-7.15,-3.5,-3.6,-1,2.75,-4.96,-2.9,0,-2.2,-2.54,,,,-2,-3.7,1.91,-2.98,-1.66,-4,-2.7
3/2/2018,Toledo,69,Eastern Michigan,71,5.5,5.75,5.86,-2.22,6.1,6.27,8.12,5,5.47,5,2.67,6.42,5.6,0,8,8.09,,,,5,6.47,1.05,5.83,8.69,6,7
3/2/2018,Wisconsin-Green Bay,93,Detroit,81,2,3.66,3.54,9.6,3.43,2.72,2.61,4,2.49,8,2.44,3.79,3.3,1,4.8,4.62,,,,5,2.89,0.22,3.09,4.7,-1,3.5
3/2/2018,Yale,80,Pennsylvania,79,-2.5,-1.06,0.25,-0.58,0.23,0.42,-1.42,-1,-1.1,2,2.07,-2.17,-1.6,0,-0.6,0.27,,,,-5,-1.43,-2.97,-1.23,-7.36,-2,1.3
3/3/2018,Air Force,83,San Jose St.,61,9.5,7.36,5.84,10.55,5.42,6.54,2.47,7.5,7.8,7,2.59,5.88,9,0,5.8,6.2,,,,5,5.83,11.91,8.54,12.95,6,7.3
3/3/2018,Albany-NY,60,Stony Brook,69,9.5,8.76,8.7,3.78,8.81,9.54,9.1,8.5,7.72,10,3.14,8.31,9.3,0,8.8,9.96,8.9,,,6,,2.35,8.12,18,8,9.5
3/3/2018,Appalachian St.,76,Coastal Carolina,67,2.5,2.05,0.88,0.77,0.77,1.37,4.26,2.5,0.36,5,1.48,0.48,1.8,0,3.9,4.33,,,,1,1.44,1.84,2.09,1.62,1,2.9
3/3/2018,Arizona,66,California,54,17.5,22.09,21.37,24.09,21.28,21.17,22.78,20.5,19.69,24,3.7,22.21,16.3,0,24.6,27.89,18.2,,,20,21.25,16.6,24.63,30.65,18,22.9
3/3/2018,Arizona St.,83,Stanford,84,8.5,8.43,8.15,0.66,9,7.76,10.74,8.5,8.17,8,2.53,10.4,8.3,0,11.1,12.95,8.1,,,6,6.88,8.29,9.46,6.14,8,9.6
3/3/2018,Auburn,79,South Carolina,70,11,10.98,8.74,-1.84,9.6,9.27,11.06,11,11.33,12,4.55,11.43,10.3,0,12.7,14.97,7.6,,,10,10.36,11.85,12.98,22.81,11,11.5
3/3/2018,BYU,85,San Diego,79,4.5,4.51,5.05,-7.62,5.74,5.92,5.44,5,5.89,2,3.94,4.8,5.3,1,4.8,5.88,4.3,,,5,6.16,-1.2,3.66,11.75,8,5.3
3/3/2018,Boise St.,95,Wyoming,87,9,9.32,8.91,-1.29,9.69,8.45,10.18,9.5,7.71,11,3.14,10.05,7.9,0,10.9,14.59,10,,,8,9.16,8.64,8.69,12.74,10,10.5
3/3/2018,Brown,93,Pennsylvania,99,-5,-6.93,-6.36,-14.34,-5.84,-7.08,-6.55,-5,-5.8,-7,2.57,-5.8,-4.3,0,-6,-7.31,,,,-6,-5.88,-6.08,-7.07,-12.37,-5,-5.1
3/3/2018,CS Sacramento,88,Northern Colorado,77,-7.5,-9.01,-7.65,-18.4,-7.16,-7.64,-7.57,-8.5,-8.09,-10,3.2,-9.76,-5.9,0,-8.7,-8.94,,,,-6,-5.38,-7.86,-9.73,-15.02,-8,-7.4
3/3/2018,Cal St. Fullerton,60,Hawaii,68,5.5,5.98,5.17,4.69,5.02,5.95,9.22,7.5,3.44,9,2.6,4.6,6.1,0,7.3,9.96,,,,1,2.01,3.45,7.11,10.5,2,6.1
3/3/2018,Central Michigan,84,Western Michigan,71,0,2.56,2.81,6.4,2.97,1.31,4.64,2.5,1.43,4,1.66,3.2,0.8,0,0.9,,,,,-2,1.9,2.59,1.86,-0.39,3,3.6
3/3/2018,Dartmouth,75,Cornell,86,1,1.53,1.68,-4.91,2.28,0.44,4.46,1,0.62,3,2.27,1.23,0.4,0,3.4,5.16,,,,-3,2.34,-0.09,0.42,0.35,2,3.3
3/3/2018,Dayton,88,George Washington,78,5.5,5.34,5.53,-0.32,5.98,5.17,3.47,5,6.63,3,2.08,4.7,3.9,0,5.5,6.18,4.6,,,6,6.61,6.95,5.72,9.8,6,6.7
3/3/2018,DePaul,62,Xavier,65,-7.5,-8.9,-9.4,-1.87,-9.51,-10.87,-10.7,-7.5,-8.49,-8,2.84,-9.83,-6.8,0,-9.4,-11,-6.6,,,-7,-6.81,-8.06,-8.11,-16.39,-10,-8.3
3/3/2018,Delaware,86,Elon,79,-1.5,-0.66,-0.75,9.39,-0.89,-2.09,-0.75,0,-2.32,2,3.35,0.25,-0.4,1,-1.3,-2.7,0.1,,,1,,-6.31,-0.43,-5.18,2,-1.9
3/3/2018,Drexel,70,James Madison,62,-1,-1.57,-1.38,-0.87,-1.63,-0.47,-1.91,0,-2.23,-2,1.75,-2.25,-0.5,1,-2.5,-2.44,-0.9,,,1,-1.01,-6.93,-1.87,0.49,2,-1.8
3/3/2018,Duke,74,North Carolina,64,8,6.88,6.32,5.04,7.03,5.8,6.49,7,5.1,8,1.27,6.16,7.2,0,8.1,9.15,6.5,,,-2,5.13,7.33,7.32,9.1,6,8
3/3/2018,East Tennessee St.,77,Chattanooga,59,13,12.37,12.21,-1.39,12.97,13.05,11.04,11.5,13.35,10,5.26,15.23,10.6,1,13.5,,13.6,,,14,,6.26,14.49,24.76,15,13.3
3/3/2018,Eastern Washington,85,Northern Arizona,68,15.5,17.91,16.34,24.2,16.24,15.46,17.19,15.5,14.79,20,3.69,17.72,14.1,0,19.1,24.41,,,,11,15.18,14.81,17.73,25.74,14,17.5
3/3/2018,Florida,80,Kentucky,67,5.5,2.42,1.91,-8.36,2.52,1.6,2.76,4,5.07,3,3.07,2.58,3.5,0,3.4,4.3,3.2,,,5,4.37,5.5,3.17,-1.11,2,4.2
3/3/2018,Florida St.,85,Boston College,76,9,8.1,8.2,-3.99,9.24,9.28,5.96,7.5,9.26,8,3.42,7.65,8.7,0,9.2,11.07,7.7,,,9,11.92,7.19,8.15,11.92,7,9.3
3/3/2018,Fordham,58,VA Commonwealth,83,-5.5,-5.1,-5.89,-1.51,-6.21,-5.74,-5.76,-4.5,-6.61,-3,1.54,-6.11,-4.4,0,-5,-6.43,-3.7,,,-1,-3.58,-7.98,-4.75,-5.86,-4,-5.2
3/3/2018,Furman,97,Western Carolina,73,14.5,13.53,13.73,9.27,14.54,11.89,13.4,14.5,13.77,14,2.75,14.83,9.6,1,15.9,18.15,13.4,,,13,13.27,6.8,13.79,15.31,17,14.9
3/3/2018,George Mason,79,Richmond,93,-1.5,2.18,2.04,7.65,1.61,2.43,1.19,2.5,0.29,3,1.54,1.84,2.3,0,2.4,2.06,2.3,,,4,1.56,0.19,2.04,1.77,2,2.5
3/3/2018,Georgia Southern,89,Troy St.,83,4,4.33,4.22,-1.83,4.26,5.47,6.56,3.5,3.52,3,1.99,3.22,4.1,0,6,6.97,,,,2,3.63,5.58,4,4.78,4,6.1
3/3/2018,Georgia St.,90,South Alabama,75,10.5,10.09,9.99,3.27,10.43,9.84,8.58,11,10.77,11,2.75,9.96,9.4,0,9.3,11.03,,,,9,10.38,10.84,9.47,17.99,8,11.2
3/3/2018,Georgia Tech,64,Wake Forest,56,3,1.33,1.32,2.96,0.84,2.76,0.42,2.5,1.12,1,1.13,0.23,2.9,0,0.3,0.2,1.6,,,1,-0.86,3.18,2.42,1.12,1,1.5
3/3/2018,Gonzaga,83,Loyola Marymount,69,19,21.96,22.34,18.65,22.36,23.83,21.3,20,21.73,22,3.22,21.7,17.5,1,22.7,,20.7,,,20,,16.93,22.13,31.37,24,22.1
3/3/2018,Hartford,71,New Hampshire,60,7,6.14,4.54,15.06,3.79,5.86,4.46,5.5,4.89,9,3.68,6.27,9.2,0,3.5,3.63,6.1,,,0,4.53,-0.17,6.72,13.88,5,4.3
3/3/2018,Harvard,93,Columbia,74,8,8.94,8.91,19.22,8.06,10.47,7.93,8,6.36,11,3.51,6.56,9.4,0,5.8,6.97,,,,1,7.72,4.99,9.79,14.46,6,8.3
3/3/2018,Idaho,78,Southern Utah,76,12.5,14.96,14.88,17.78,14.7,15.03,13.9,13.5,12.56,17,2.4,14.17,13.2,0,14.8,18.43,,,,8,13.81,11.05,13.93,20.94,13,15.2
3/3/2018,Iona,72,Manhattan,60,5,4.89,5.05,2.17,5.23,5.06,4.29,5,4.98,4,1.72,5.16,4.8,1,5.9,7.25,4.7,,,7,4.38,0.19,4.7,6.23,8,6
3/3/2018,Kansas St.,77,Baylor,67,2.5,1.25,0.45,-4.29,0.61,1.73,-1.32,1.5,1.31,0.01,2.03,0.57,2.8,0,1.5,2.01,1.7,,,5,0.84,5.48,3.34,3.09,1,1.6
3/3/2018,LIU Brooklyn,78,Fairleigh Dickinson,77,3,3.37,3.37,0.83,3.69,2.93,2.23,3,2.95,4,1.42,4.72,4.3,0,3.8,4.93,,,,-2,,-0.18,3.23,3.75,5,4.3
3/3/2018,LSU,78,Mississippi St.,57,1.5,2.2,2.26,4.17,2.34,1.25,4.75,2.5,0.84,1,1.86,1.23,1,0,3.7,3.1,1.7,,,3,2.79,4.68,2.98,-3.31,2,3.1
3/3/2018,Long Beach St.,77,Cal Riverside,59,7.5,7.4,7.72,1.82,7.79,9.12,7.43,7.5,8.2,9,2.48,6.12,8.6,0,6.6,7.43,,,,9,5.46,7.33,7.74,13.88,4,7.6
3/3/2018,Louisiana-Lafayette,61,Arkansas-Little Rock,72,20,21.91,19.89,23.99,19.71,19.93,22.77,21,19.94,22,4.15,22.24,17.7,0,23.1,25.6,,,,15,20.15,15.9,24.84,34.5,18,22.2
3/3/2018,Louisiana-Monroe,79,Arkansas St.,83,7,7.73,5.42,15.28,4.79,5.77,8.19,6.5,4.73,10,3.12,6.44,7.5,0,8.2,7.68,,,,7,5.31,4.91,7.39,14.83,8,6.9
3/3/2018,Loyola-Chicago,62,Bradley,54,6.5,7.82,7.32,14.86,6.97,7.19,6.95,6.5,5.75,11,3.14,7.3,6.5,1,6.4,,,,,7,,0.95,9.08,12.13,8,6.9
3/3/2018,MD Baltimore Co,89,Umass Lowell,77,9,9.2,8.93,14.72,8.34,9.98,5.81,10,8.82,9,1.96,8.56,10.1,0,8.5,11.91,9.2,,,2,,7.56,8.45,,8,9.4
3/3/2018,Marquette,85,Creighton,81,2,-0.17,-1.06,-4.55,-1.06,-0.3,1.51,2,0.84,0.01,1.56,0.46,1.1,0,-1,0.41,-0.2,,,2,0.4,-3.02,1.16,1.3,1,0
3/3/2018,Massachusetts,85,Duquesne,75,1.5,0.6,2.4,-7.17,2.59,3.62,-0.14,2.5,1.76,1,3.38,1.37,1.9,0,2.2,2,1.9,,,-1,1.92,-4.07,2.76,-7.77,1,3.6
3/3/2018,Mercer,53,Wofford,73,2,2.06,2.84,7.28,2.93,1.74,1.18,3,1.9,1,1.91,1.99,0.3,1,2.4,3.02,2.3,,,2,1.2,0.33,0.71,-1.51,5,2.4
3/3/2018,Miami-Florida,69,Virginia Tech,68,3,3.66,3.96,9.03,3.48,4.07,3.03,2.5,2.18,4,1.61,1.94,3.1,0,2.4,4.14,3.4,,,7,3.95,4.99,2.61,3.04,2,4.6
3/3/2018,Michigan St.,64,Michigan,75,5,3.86,4.56,-2.84,5.02,4.22,4.37,3.5,5.55,-1,3.52,5.51,4.7,1,6.1,,4.1,,,6,,-3.23,2.17,6.87,10,5.7
3/3/2018,Middle Tenn St.,67,Marshall,76,11.5,12.34,11.93,22.52,11.61,12.04,14.66,11.5,9.92,13,3.19,11.6,10.4,0,12.3,16.37,11.3,,,10,9.08,7.95,12.39,12.37,10,12.6
3/3/2018,Mississippi,69,Vanderbilt,82,3,2.37,1.91,4.06,1.59,2.43,1.94,3.5,1.87,2,0.9,1.51,2.7,0,2,1.76,2.9,,,4,1.5,3.16,4.69,1.65,2,3
3/3/2018,Missouri,77,Arkansas,67,3.5,1.76,1.7,-0.32,1.82,1.84,-1.36,3.5,1.57,-1,1.79,0.43,1.7,0,0.9,2.44,2.7,,,4,2.39,4.11,2.98,6.3,1,2.4
3/3/2018,Montana,75,Idaho St.,64,14,14.2,13.69,5.46,14.19,14.02,13.87,14,15.38,15,2.99,14.29,13.4,0,13.6,15.68,,,,10,13.89,15.35,14.63,21.49,12,15.4
3/3/2018,Montana St.,92,Weber St.,95,-3,-5.17,-4.3,-2.45,-4.58,-3.58,-6.68,-3.5,-4.59,-6,2.26,-6.93,-2.5,0,-6.7,-6.46,,,,-3,-3.49,-5.2,-4.77,-11.99,-4,-3.7
3/3/2018,Murray St.,68,Belmont,51,-1.5,0.94,0.52,8.79,0.06,0.55,0.66,3,1.03,0.01,2.4,1.45,1.3,1,0.7,,1.4,,,6,,-1.15,2.06,0.73,-3,0
3/3/2018,NC Charlotte,85,Florida Atlantic,78,-2.5,-2.69,-0.85,-9.85,-0.44,-0.21,-3,-3,-1.74,-3,2.24,-3.07,-1.7,0,-2.7,-2.41,,,,-1,-0.89,-4.05,-3.66,-3.48,-4,-0.7
3/3/2018,NC Greensboro,72,Citadel,58,15,15.35,15.2,17.96,15.26,14.97,15.65,,15.23,16,3.02,18.09,11.9,1,15.1,,16.1,,,17,,9.7,16.6,22.18,10,15.7
3/3/2018,New Mexico,95,Fresno St.,86,3,0.03,-0.5,6.14,-0.71,-1.43,2.82,1.5,-1.06,1,2.28,-1.01,-0.1,0,1.1,0.62,,,,1,-2.06,2.13,-0.71,-4.05,-2,0.3
3/3/2018,Niagara,77,Fairfield,90,-1.5,1.09,0.69,-4.42,0.88,1.14,3.12,1,0.05,4,2.39,1.5,2,1,1.3,0.96,1.2,,,1,,-2.08,2.64,5.93,-2,1.6
3/3/2018,North Carolina St.,76,Louisville,69,1.5,0.98,-0.38,-1.31,-0.4,0,-1.07,3,0.3,1,1.63,1.21,3.2,0,2.1,2.01,1.3,,,3,-0.8,4.66,3.11,0.39,2,0.3
3/3/2018,North Texas,66,UTEP,68,5.5,7.09,6.21,11.09,6.17,5.14,7.53,6,5.9,7,2.04,6.44,6.5,0,8,7.99,,,,3,3.8,6.13,8.06,12.22,6,6.3
3/3/2018,Northern Kentucky,80,Cleveland St.,89,13.5,14.85,14.86,16.05,15.07,13.88,16.03,13.5,15.34,15,3.06,16.3,10.7,1,17.6,,14.8,,,16,,7.47,15.97,21.59,12,14.9
3/3/2018,Oklahoma St.,82,Kansas,64,-3.5,-4.69,-6.05,-2.6,-6.35,-5.95,-5.59,-5,-5.16,-3,1.79,-5.74,-3.5,0,-6.3,-7.6,-4,,,-5,-1.73,-1.41,-2.73,-5.58,-6,-5.1
3/3/2018,Old Dominion,79,Florida International,53,15,16.27,16.47,11.72,16.68,16.96,15.81,15,15.75,17,2.44,15.31,14.1,0,18.4,20.56,,,,11,15.01,13.72,15.8,21.67,14,17.7
3/3/2018,Portland St.,97,North Dakota,90,8.5,10.45,8.76,8.31,9.05,7.64,11.18,8.5,8.47,10,3.06,10.14,9.4,0,14.4,19.57,,,,5,9.07,11.45,8.51,13.26,7,11.5
3/3/2018,Providence,61,St. John's,57,6,3.94,3.58,-2.26,3.52,5.33,3.21,4,2.69,5,2.11,2.33,4.4,0,4,4.3,3.3,,,4,6.17,6.13,3.32,8.04,3,4.9
3/3/2018,Purdue,78,Penn St.,70,8.5,7.45,8.2,5.5,8.46,9.28,7.27,6.5,7.32,5,2.39,8.37,6.9,1,9,,6.5,,,8,,4.22,6.53,13.89,4,8.8
3/3/2018,Rice,60,Texas San Antonio,79,-1.5,-3.25,-2.31,9.96,-2.68,-4.04,-3.23,-1.5,-4.63,-1,4.13,-3.66,-4.1,0,-5.3,-4.89,,,,-2,-2.32,-5.44,-4.97,-11.73,-3,-1.9
3/3/2018,Saint Louis,56,St. Bonaventure,64,-2,-3.42,-4.56,-12.98,-4.06,-4.89,-4.87,-1.5,-2.78,-2,3.29,-2.71,-3.5,0,-4.3,-3.77,0.2,,,3,-2.97,4.55,-2.33,-5.04,-2,-3.5
3/3/2018,San Diego St.,79,Nevada,74,1,-0.15,0.03,12.84,-0.18,-2.03,-1.72,2,0.04,0.01,3.82,-1.27,-1.2,0,-1.1,-1.17,-0.9,,,3,1.64,2.99,-2.25,-6.98,-2,0.5
3/3/2018,San Francisco,71,Pacific,70,3,2.18,3.11,4.63,2.95,3.43,3.04,3,2.28,2,1.4,2.45,2.8,1,1.4,1.74,1.6,,,7,2.95,2.6,2.07,0.22,-2,2
3/3/2018,Seton Hall,77,Butler,70,2.5,2.72,3.46,8.08,2.78,4.18,3.33,1.5,1.46,3,1.95,2.01,3.3,0,2,3.75,2.1,,,4,1.43,-1.06,4.04,-0.4,2,3.5
3/3/2018,South Dakota,87,Nebraska Omaha,73,12.5,15.32,13.91,24.8,13.78,12.56,11.63,14.5,14.76,17,3.6,16.33,12,1,15.3,17.89,15.1,,,12,13.69,13.92,17.15,21.97,10,13.9
3/3/2018,South Dakota St.,66,Western Illinois,60,15.5,15.22,15.6,17.23,15.88,14.59,13.74,15,16.05,17,2.81,16.82,11.9,1,12.5,15.59,15.2,,,15,15.04,7.91,16.45,22,16,14.4
3/3/2018,Southern Illinois,68,Illinois St.,76,1.5,-0.53,-0.41,-9.76,0.15,-0.57,-0.69,0,1.89,0.01,3,0.77,0.6,1,0.3,,0.7,,,4,,-4.07,0.18,4.16,-2,0.2
3/3/2018,Southern Miss,72,Louisiana Tech,64,-2.5,-3.22,-3.87,-3.74,-4.01,-3.47,-5.8,-2,-3.41,-2,1.2,-3.23,-1.9,0,-3.4,-4.02,,,,-1,-3.75,-1.43,-0.89,-2.04,-4,-3.7
3/3/2018,St. Joseph's PA,78,La Salle,70,4,5.77,5.58,15.61,5.15,6.39,3.88,5.5,2.79,6,2.79,3.94,3.9,0,4.5,4.75,4.9,,,1,5.69,8.3,7.23,6.08,4,5.2
3/3/2018,St. Mary's,69,Pepperdine,66,15,19.48,19.38,6.18,19.91,21.88,17.59,14.5,19.19,17,6.45,21.02,17,1,20.3,,18.9,,,15,,15.74,21.27,39.25,16,21.1
3/3/2018,Syracuse,55,Clemson,52,0,-0.58,-0.11,-4.61,0.35,-0.09,-1.83,1.5,-0.36,0.01,1.49,-1.78,-0.9,0,-1.4,-0.08,-0.2,,,2,1.67,2.57,-1.35,-0.66,-1,-0.6
3/3/2018,Tennessee,66,Georgia,61,8.5,10.91,8.98,13.32,9.08,8.13,10.85,9.5,9.21,12,1.93,11.12,9.2,0,12.3,13.45,9.9,,,11,8.86,11.93,12.05,15.25,10,10.8
3/3/2018,Texas,87,West Virginia,79,-5,-2.64,-2.82,-7.87,-2.79,-1.56,-2.18,-3.5,-4.02,-4,1.7,-3.52,-2.2,0,-2.9,-2.11,-1.1,,,0,-1.48,-1.22,0.23,-3.2,-3,-1.8
3/3/2018,Texas A&M,68,Alabama,66,5,6.38,6.7,14.32,6.17,5.75,6.42,6.5,5.08,8,2.3,5.14,5.7,0,6.8,7.04,5.9,,,4,4.73,5.13,7.05,2.61,6,6.3
3/3/2018,Texas Tech,79,TCU,75,4,4.8,3.99,-2.27,4.94,3.84,4.21,6.5,4.99,5,2.15,5.25,4.3,0,6,6.73,6.1,,,2,3.69,6.07,5.69,8.69,4,5.2
3/3/2018,UAB,101,Western Kentucky,73,-1,-1.9,-0.76,0.45,-0.73,-1.12,-3.52,-2,-1.03,-5,2.19,-3.1,-2.6,0,-2.5,-2.32,,,,1,-1.06,3.38,-2.86,-6.25,-3,-0.3
3/3/2018,UC Irvine,84,UC Davis,90,6,3.6,3.36,-3.53,3.77,2.82,5.61,5.5,3.91,7,2.26,2.6,4.2,0,3.9,5.43,,,,1,5.44,3.14,2.91,2.22,3,5.4
3/3/2018,UC Santa Barbara,86,Cal Poly SLO,61,12.5,13.9,13.63,6.15,13.83,14.55,11.84,14,12.7,14,3.74,,12.4,0,15,14.74,,,,15,13.04,12.55,16.13,25.22,12,14.7
3/3/2018,USC,72,UCLA,83,4.5,5.96,4.89,17.94,4.35,3.66,6.9,5.5,3.97,7,3.3,4.46,5,0,5,5.87,4.7,,,-1,5.72,9.24,5.75,3.5,4,5.4
3/3/2018,Utah,64,Colorado,54,9.5,8.45,7.56,7.78,7.7,6.92,5.7,9,7.81,11,1.36,7.77,8.2,0,8.2,10.45,7.4,,,6,9.03,9.48,9.86,10.25,8,8.9
3/3/2018,Utah St.,79,UNLV,67,-1.5,-0.96,-0.82,-5.02,-0.71,-0.97,-2.03,1.5,-1.08,5,2.09,-2.96,-1.1,0,-1.7,0.66,,,,-2,1.27,-1.18,-1.26,-2.5,-2,0.1
3/3/2018,Vermont,75,Maine,60,21,24.29,24.33,26.97,23.76,26.34,22.21,23,23.93,25,4.22,23.34,20.9,0,22.7,27.35,23.4,,,7,22.86,16.25,26.48,37.39,20,24.1
3/3/2018,Villanova,97,Georgetown,73,19,19.42,19.03,18.18,19.64,19.24,18.19,18.5,20.55,21,3.59,19.17,15.5,0,21.7,28.41,17.9,,,14,17.62,10.95,19.01,24.83,18,20.7
3/3/2018,Virginia,62,Notre Dame,57,8.5,12.8,10.84,12.74,10.48,11.71,12.15,10,11.54,15,2.81,11.44,12.7,0,13,14.76,12.2,,,12,9.66,10.67,15.85,22.01,12,11.6
3/3/2018,Wagner,75,Robert Morris,64,8.5,8.98,7.62,5.53,7.57,8.4,8.98,8.5,8.89,13,2.98,8.85,8.8,0,8.5,9.03,8.8,,,3,,6.61,8.35,18.89,7,7.8
3/3/2018,Washington,64,Oregon,72,-3,-0.29,-1.55,-3.04,-1.8,-0.07,0.95,-1.5,-3.76,0.01,1.66,-0.88,-0.3,0,-0.7,1.71,0.5,,,3,1.43,-0.51,1.73,2.05,1,-1.9
3/3/2018,Washington St.,67,Oregon St.,92,-3.5,-2.22,-1.67,4.36,-2.11,-1.3,-1.78,-1.5,-4.7,-4,2.27,-2.85,-1.8,0,-2,-1.3,-2.3,,,-2,-4.5,-3.14,-0.11,-6.89,-2,-1.9
3/3/2018,Wright St.,87,Wisconsin-Green Bay,72,9,6.8,7.1,4.73,7.04,8.02,5.66,6.5,7.55,5,3.47,8.89,7.3,1,6.2,,7.6,,,11,,-1.29,8.05,16.22,4,6.7
3/3/2018,Yale,94,Princeton,90,2,4.2,3.2,12.03,2.58,3.71,5.34,2,0.79,8,2.78,1.76,3.6,0,4.1,5.26,,,,1,2.19,1.85,3.67,7.13,2,4.2
3/4/2018,Bucknell,90,Boston,59,12,12.43,12.11,11.13,12.25,12.25,11.72,11.5,11.9,15,4.18,13.55,10.4,0,13.3,17.83,9.2,,,3,,1.81,12.22,22.59,10,14
3/4/2018,Central Florida,60,Tulane,51,6.5,8.17,8.71,6.04,8.6,9.96,7.46,8,7.35,9,1.48,6.88,9.4,0,7.4,9.72,8.3,,,6,7.09,5.71,9.22,10.4,6,9.9
3/4/2018,Charleston,66,Drexel,59,9.5,8.34,8.53,5.32,8.52,9.5,5.81,9.5,10.73,7,1.47,8.68,7.7,1,7.7,9.97,9.8,,,10,,7.47,8.31,7.78,10,9
3/4/2018,Colgate,62,Holy Cross,55,6.5,7.5,7.22,-1.57,7.87,7.39,6.64,6.5,7.02,6,4.07,8.44,7.1,0,5.7,9.7,4.8,,,1,,7.45,6.82,20.2,8,8.7
