date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linegreen,lineopen,linedok,linedunk,linefox,linerpi,linepig
02/20/2011,Purdue,76,Ohio St.,63,1,-0.03,-1.25,-2.66,0.07,0,0.71,0.16,,,1.5,0.3,,2,,
02/20/2011,Wisconsin,76,Penn St.,66,11.5,12.63,12.04,11.47,12.78,0,10.48,12.19,14.2,,10,12.13,,13,,14
02/20/2011,Denver,47,South Alabama,48,10,11.17,10.4,9.98,10.82,0,10.8,13.13,11.6,,10,9.49,,12,,14
02/20/2011,Richmond,82,St. Bonaventure,65,9,9.49,10.27,9.45,11.06,0,13.01,8.52,9.7,,10,9.2,,9,,7
02/20/2011,Temple,66,St. Joseph's PA,16,16,18.55,18.97,19.85,18.19,0,18.4,17.89,18.7,,17,16.68,,20,,
02/20/2011,California,76,UCLA,72,-1,1.16,0.47,-0.71,1.65,0,3.75,0.06,2.9,,1,2.07,,1,,-0.5
02/21/2011,Prairie View,59,Arkansas-Pine Bluff,53,3,3.32,2.53,2.1,2.95,0,,,,,3,3.23,,5,,3.5
02/21/2011,UTEP,68,Central Florida,74,,7.62,5.81,6.38,5.2,0,5.85,9.49,9.4,,7,5.22,,10,,10.5
02/21/2011,Chattanooga,75,Furman,59,-3.5,-4.9,-4.78,-3.8,-6.22,0,-6.54,-6.54,-6,,-5,-3.81,,-3,,-2
02/21/2011,Western Michigan,72,Kent St.,74,1.5,-0.48,-0.9,-0.85,-0.99,0,-2.35,-0.43,-1.7,,-1.5,0.06,,1,,2
02/21/2011,Morgan St.,71,Md. Eastern Shore,13.5,13.5,15.22,14.76,14.95,14.8,0,,17.12,,,13.5,,,14,,
02/21/2011,Kansas,92,Oklahoma St.,65,17,18.16,17.38,15.73,19.16,0,16.53,19.02,18.4,,18,17.62,,19,,17.5
02/21/2011,Charleston,75,Samford,49,17.5,22.22,19.32,17.96,20.97,0,17.83,24.58,23.7,,19,20.1,,26,,
02/21/2011,Villanova,64,Syracuse,69,4,3.47,3.13,2.38,3.89,0,4.34,2.32,4.2,,3.5,4.06,,4,,6
02/21/2011,Wisconsin-Green Bay,81,Valparaiso,80,-1,-3.19,-3.55,-5.18,-2.07,0,,-4.62,-2.6,,-1,-1.66,,-3,,-1.5
02/21/2011,NC Greensboro,66,Western Carolina,70,-3.5,-4.13,-4.59,-5.31,-3.88,0,0.44,-4.08,-3.8,,-3,-2.68,,-5,,-3.5
02/22/2011,Illinois St.,51,Bradley,50,3.5,2.78,3.49,3.95,3.06,0,5.55,1.62,2.6,,3,3.46,,2,,
02/22/2011,Memphis,69,Houston,58,11,12.2,14.48,17.31,12.13,0,12.05,9.54,12.5,,12,11.72,,10,,10.5
02/22/2011,Ohio St.,89,Illinois,70,10.5,11.37,13.11,14.89,10.88,0,9.41,11.02,12.7,,11,9.7,,9,,12
02/22/2011,Northern Iowa,74,Indiana St.,76,6.5,6.29,6.14,7.41,4.94,0,7.47,7.05,7,,5,5.33,,6,,
02/22/2011,Texas,76,Iowa St.,53,17.5,18.75,17.98,20.03,15.48,0,15.57,19.28,21.7,,17,16,,20,,
02/22/2011,Xavier,100,La Salle,62,14,15.9,15.19,16.16,14.53,0,13.68,18.38,14.6,,16,14.75,,17,,
02/22/2011,Rutgers,37,Louisville,55,-4,-2.99,-4.46,-4.58,-4.34,0,-5.45,-3.13,-2.1,,-4.5,-2.78,,-1,,-0.5
02/22/2011,Minnesota,48,Michigan St.,53,2.5,4.6,3.89,4.13,3.63,0,3.51,4.57,5.9,,3.5,3.37,,6,,8.5
02/22/2011,South Carolina,79,Mississippi,73,-1.5,-0.25,0.96,2.4,-0.46,0,2,-1.86,-0.5,,0,-0.09,,-1,,-1.5
02/22/2011,Utah,50,TCU,48,7,8.06,7.45,7.96,6.96,0,4.33,8.4,8.5,,8,6.56,,10,,12.5
02/22/2011,Vanderbilt,51,Tennessee,60,5.5,8.54,8.23,8.09,8.4,0,6.39,9.21,7.9,,7,7.62,,10,,10
02/22/2011,Wake Forest,62,Virginia Tech,76,-14,-13.59,-12.6,-11.12,-14.44,0,-11,-15.71,-14.5,,-14,-11.78,,-14,,-12
02/22/2011,Idaho St.,39,Weber St.,63,-5,-5.5,-5.21,-4.75,-5.68,0,-1.65,-9.01,-3.9,,-6,-4.63,,-5,,-4.5
02/23/2011,Wyoming,63,Air Force,61,2,-2.19,-4.51,-7.17,-2.05,0,-3.51,-1.08,-1.5,,0,-1.32,,0.01,,0
02/23/2011,Alabama,51,Auburn,49,17.5,19.68,18.97,17.8,20.69,0,17.43,19.85,21.3,,17,18.44,,20,,
02/23/2011,Missouri,77,Baylor,59,8.5,10.44,9.67,10.8,8.32,0,8.28,10,12.5,,8,8.99,,12,,12
02/23/2011,Ohio,70,Bowling Green,60,7.5,9.42,8.66,7.79,9.61,0,9.52,11.5,8.3,,8,9.34,,10,,14
02/23/2011,Northern Illinois,58,Central Michigan,64,3,3.45,3.65,2.86,4.31,0,6.41,2.43,3.9,,5,3.2,,4,,2.5
02/23/2011,Georgetown,46,Cincinnati,58,6.5,7.09,6.82,7.91,6.17,0,7.56,7.26,7.3,,7.5,6.92,,7,,
02/23/2011,Texas Tech,68,Colorado,71,-1,-1.14,-2.52,-1.82,-3.27,0,-1.26,-0.77,0.01,,-3,-0.95,,0.01,,
02/23/2011,BYU,84,Colorado St.,76,13.5,14.71,14.76,14.68,14.87,0,14.06,14.64,15.6,,13.5,14.44,,14,,15
02/23/2011,Wichita St.,67,Creighton,65,11,10.51,10.79,10.48,11.16,0,11.2,10.41,11.6,,11,10.4,,9,,
02/23/2011,St. John's,,DePaul,51,13.5,17.44,19,21.94,16.55,0,15.31,16.62,18.1,,17,15.42,,16,,
02/23/2011,Ball St.,64,Eastern Michigan,49,7.5,9.68,12.53,14.59,10.99,0,14.15,7.13,10.7,,9,8.67,,6,,
02/23/2011,Drake,87,Evansville,69,3.5,2.84,1.23,0.49,1.97,0,0.82,4.65,3.1,,3,2.85,,4,,
02/23/2011,Maryland,78,Florida St.,62,7,5.51,3.4,1.15,7.11,0,6.05,6.53,3.7,,7,6.57,,8,,
02/23/2011,St. Bonaventure,82,Fordham,63,12.5,13.55,13.75,14.35,13.22,0,11.35,14.64,13.2,,13,12.88,,13,,15.5
02/23/2011,William & Mary,69,Georgia St.,65,3.5,4.73,2.67,1.78,3.53,0,1.34,7.37,3.7,,4,4.02,,8,,8.5
02/23/2011,NC Wilmington,64,Hofstra,71,-1.5,-0.18,-0.93,-3.29,1.03,0,0.87,1.04,-1.5,,0,0.62,,1,,1.5
02/23/2011,Nebraska,57,Kansas St.,61,1.5,1.5,1.99,2.09,1.88,0,3.31,0.77,2.8,,2,1.46,,0.01,,2
02/23/2011,Arkansas,77,Kentucky,76,-6.5,-7.75,-6.99,-5.56,-9.36,0,-8.07,-9.05,-8,,-7,-6.53,,-8,,
02/23/2011,Mississippi St.,82,LSU,84,9,10.35,9.16,10.36,8,0,6.43,11.71,10.8,,10.5,8.25,,13,,
02/23/2011,Boston College,64,Miami-Florida,73,3,4.59,5.47,6.8,4.14,0,,4.38,4.9,,3.5,4.32,,3,,6.5
02/23/2011,Akron,72,Miami-Ohio,55,8,6.55,4.88,2.64,7.07,0,,7.81,6.6,,7.5,6.18,,9,,9.5
02/23/2011,George Washington,74,NC Charlotte,57,6.5,5.37,5.38,6.32,4.44,0,4.77,6.18,4.1,,5,5.15,,6,,11
02/23/2011,San Jose St.,72,New Mexico St.,70,1,-0.16,0.83,1.63,0.01,0,-0.93,-2.95,1.3,,-1,0.05,,-1,,2
02/23/2011,North Carolina St.,63,North Carolina,75,-5.5,-4.31,-4.94,-4.23,-5.74,0,-3.64,-4.96,-5.4,,-5.5,-3.5,,-2,,
02/23/2011,Providence,93,Notre Dame,94,-4,-5.76,-7.07,-10.41,-4.48,0,-2.29,-7.5,-6.2,,-4,-2.97,,-3,,
02/23/2011,Texas A&M,61,Oklahoma,47,12.5,13.24,13.35,14.18,12.76,0,14.28,13.16,15.2,,12,12.16,,12,,12
02/23/2011,Indiana,61,Purdue,72,-5,-9.06,-9.93,-12.24,-7.07,0,-5.16,-9.76,-10,,-5,-5.31,,-10,,-8.5
02/23/2011,Duquesne,76,Rhode Island,77,12.5,11.81,9.12,5.5,13.1,0,14.38,12.06,12.7,,10.5,11.48,,16,,15
02/23/2011,SMU,76,Rice,66,4.5,3.14,2.79,3.9,1.69,0,2.06,4.04,1.9,,3.5,3.31,,4,,
02/23/2011,Southern Illinois,58,SW Missouri St.,76,-5,-5.91,-6.35,-6.19,-6.55,0,-5.82,-6.79,-6.3,,-6,-4.61,,-5,,-3.5
02/23/2011,Massachusetts,69,St. Joseph's PA,6,6,6.84,7.77,9.37,6.21,0,9.71,7,7.3,,7,5.15,,6,,
02/23/2011,Duke,78,Temple,61,13.5,13.49,11.65,9.8,13.69,0,12.26,16.06,13.3,,13,13.08,,15,,14
02/23/2011,Western Michigan,68,Toledo,56,14.5,16.5,16.26,17.07,15.45,0,11.9,17.69,16.1,,15,13.67,,19,,18.5
02/23/2011,Delaware,80,Towson,70,7.5,10.23,11.76,14.62,9.04,0,7.67,9.89,8.2,,9,8.63,,11,,14.5
02/23/2011,Marshall,79,Tulsa,61,4,4.74,5.98,7.39,4.55,0,5.76,2.73,4.8,,4,4.96,,4,,4
02/23/2011,New Mexico,74,UNLV,77,2.5,0.69,-1.37,-2.63,0.16,0,1.77,1.8,1.3,,1.5,1.5,,2,,2.5
02/23/2011,East Carolina,83,UTEP,76,-2.5,-3.61,-2.55,-1.83,-3.29,0,-3.17,-5.35,-4.1,,-3,-2.11,,-5,,-0.5
02/23/2011,Drexel,64,VA Commonwealth,60,1,1.34,3.26,2.72,3.65,0,1.3,0.25,0.01,,1.5,2.41,,-1,,1
02/23/2011,Georgia Tech,56,Virginia,62,5.5,4.07,3.76,1.96,5.73,0,6.33,2.99,4.2,,5.5,5.55,,4,,3.5
02/23/2011,Michigan,52,Wisconsin,53,-4,-3.45,-3.13,-2.31,-4.08,0,-2.54,-4.73,-2.8,,-4,-2.75,,-4,,-1.5
02/23/2011,Chattanooga,58,Wofford,97,-4.5,-3.68,-2.93,-0.29,-5.9,0,-6.95,-6.04,-3.8,,-4.5,-4.06,,-2,,1
02/24/2011,USC,65,Arizona,57,1.5,-2.09,-4.55,-6.18,-2.46,0,-0.78,-2.93,-1.7,,-1.5,-0.28,,1,,1
02/24/2011,UCLA,71,Arizona St.,53,10.5,10.74,11.18,12.26,10.08,0,10.22,9.61,12.7,,9.5,9.78,,10,,13
02/24/2011,South Alabama,92,Arkansas-Little Rock,79,2.5,-0.7,-1.43,-1.79,-1.07,0,-0.32,-1.43,-0.9,,1,0.01,,1,,1.5
02/24/2011,Fresno St.,56,Boise St.,70,1.5,1.24,0.14,0.76,-0.65,0,-2.55,2.22,0.9,,1,1.22,,3,,5
02/24/2011,Kent St.,72,Buffalo,69,3,3.26,4.62,7.51,1.69,0,2.51,1.78,3.7,,3,1.86,,3,,6
02/24/2011,Long Beach St.,61,Cal Poly SLO,55,8.5,9.16,9.01,9.58,8.46,0,9.91,9.16,9.3,,8,8.46,,10,,10
02/24/2011,Oregon,71,California,81,4,3.37,1.22,0.32,2.22,0,-1.31,4.88,2.7,,4,3.12,,7,,10.5
02/24/2011,Appalachian St.,85,Charleston,70,-6.5,-8.29,-7.03,-6.36,-7.73,0,-6.18,-9.46,-9.1,,-8,-8.07,,-9,,-7
02/24/2011,Western Carolina,62,Citadel,70,10,11.39,11.55,12.73,10.4,0,5.6,10.7,11.8,,9,9.71,,13,,17
02/24/2011,Louisiana-Lafayette,58,Denver,52,3,2.41,2.69,3.93,1.47,0,-0.61,2.51,2.7,,1,1.86,,2,,6.5
02/24/2011,Louisiana-Lafayette,58,Denver,52,3,1.32,2.69,3.93,1.47,0,-0.61,-1.03,2.7,,1,1.86,,-1,,6.5
02/24/2011,Austin Peay,65,Eastern Illinois,56,13.5,15.4,15.62,15.43,15.88,0,13.49,15.82,13.8,,15,14.44,,17,,16.5
02/24/2011,Tennessee-Martin,78,Eastern Kentucky,70,-3.5,-2.86,-2.03,-1.65,-2.4,0,,-3.7,-3.4,,-3,-2.02,,-4,,-0.5
02/24/2011,Davidson,83,Elon,75,10,10.83,10.17,10.01,10.33,0,8.78,10.62,10.9,,10.5,10.12,,13,,12.5
02/24/2011,Western Kentucky,80,Florida International,73,10.5,9.56,10.03,11.07,9.08,0,9.01,10.61,9.2,,10,8.37,,9,,
02/24/2011,Florida,71,Georgia,62,6,7.91,7.85,7.6,8.07,0,7.31,8.34,7.4,,6,8.06,,8,,8
02/24/2011,St. Mary's,,Gonzaga,89,4,4.15,6,6.52,5.38,0,6.73,0.76,5.6,,3.5,5.65,,1,,2
02/24/2011,Southern Utah,84,IUPU-Fort Wayne,66,-2.5,-3.11,-3.38,-4.43,-2.36,0,-4.45,-3.29,-4.4,,-2.5,-2.16,,-2,,2.5
02/24/2011,Oral Roberts,92,IUPUI,74,4.5,3.54,2.56,1.63,3.48,0,2.28,4.11,3.1,,4.5,3.9,,5,,7.5
02/24/2011,Nevada,59,Idaho,67,5.5,3.95,2.61,1.71,3.51,0,4.25,5.51,4.3,,3.5,3.7,,5,,5.5
02/24/2011,Santa Clara,94,Loyola Marymount,88,8,9.62,9.53,11.56,7.82,0,8.92,9.68,10.3,,9,8.33,,10,,13.5
02/24/2011,Valparaiso,48,Loyola-Chicago,68,9,10.88,10,11.62,8.44,0,7.67,10.27,12.1,,10,9.83,,13,,12
02/24/2011,Connecticut,67,Marquette,74,5,5.94,7.27,10.19,4.96,0,6.14,4.04,6.3,,6,5.16,,5,,7.5
02/24/2011,Portland St.,84,Montana,85,-6,-6.16,-6.7,-5.91,-7.52,0,-6.27,-6,-6,,-8,-5.52,,-6,,-5.5
02/24/2011,Eastern Washington,56,Montana St.,60,3,3.39,0.77,-0.14,1.6,0,0.79,4.35,5,,0,2.51,,7,,
02/24/2011,Murray St.,70,Morehead St.,62,4,2.8,3.08,3.82,2.36,0,1.54,3.43,0.8,,2,2.4,,4,,2
02/24/2011,Georgia Southern,56,NC Greensboro,57,0,-1.52,-1.63,-3.26,-0.59,0,-2.37,-1.21,-2.2,,-1,-0.84,,-1,,-1
02/24/2011,Arkansas St.,63,North Texas,47,5,5.14,2.65,2.12,3.18,0,-0.28,5.45,5.4,,5,4.66,,10,,13
02/24/2011,George Mason,67,Northeastern,61,16,19.43,18.97,18.12,19.84,0,19.38,21.13,20.9,,17,18.59,,18,,21
02/24/2011,CS Sacramento,42,Northern Arizona,63,-7,-8.31,-8.81,-7.93,-9.71,0,-7.63,-10.02,-7.1,,-9,-7.07,,-8,,-5.5
02/24/2011,Mo Kansas City,90,Oakland,103,-9.5,-9.23,-8.48,-6.92,-10.16,0,,-12.08,,,-9.5,-7.98,,-9,,
02/24/2011,James Madison,59,Old Dominion,75,-2.5,-0.54,-0.5,-1.58,0.03,0,1.41,-2.5,,,0,1.37,,0.01,,-0.5
02/24/2011,Cal Riverside,51,Pacific,57,-7,-6.86,-6.04,-4.21,-7.95,0,-6.99,-10.79,-7.4,,-7,-5.79,,-5,,-4
02/24/2011,Northwestern,52,Penn St.,66,4,3.81,4.13,4.11,4.15,0,4.68,2.02,5.3,,4,4.28,,3,,4
02/24/2011,San Francisco,79,Pepperdine,78,7.5,9.06,9.15,10.17,8.14,0,8.9,8.41,9.4,,8,8.21,,10,,10.5
02/24/2011,San Diego,61,Portland,65,-7.5,-9.35,-11.15,-12.24,-10.24,0,-11.96,-9.31,-10,,-8,-8.31,,-6,,
02/24/2011,Tennessee St.,57,SE Missouri St.,52,8.5,8.92,9.79,9.56,10.02,0,11.69,8.14,9.6,,9.5,9.19,,7,,7.5
02/24/2011,Oregon St.,87,Stanford,80,1.5,-0.8,-1.66,-2.07,-1.38,0,-1.45,-2.13,0.2,,-1,-0.41,,1,,4
02/24/2011,Florida Atlantic,77,Troy St.,60,10,10.16,12.45,14.5,10.47,0,12.84,9.72,9.8,,11,9.48,,7,,8
02/24/2011,UC Irvine,96,UC Davis,87,3.5,4.21,4.5,4.02,4.9,0,5.9,3.6,3.6,,5,4.13,,5,,6.5
02/24/2011,CS Northridge,68,UC Santa Barbara,60,-3,-2.43,-2.24,-0.76,-3.76,0,-2.34,-4.28,-3.6,,-3,-2.19,,0.01,,3.5
02/24/2011,Pittsburgh,71,West Virginia,58,7.5,8.38,9.31,11.07,7.84,0,7.85,8,9.3,,8,8.07,,6,,10.5
02/24/2011,Centenary,73,Western Illinois,60,-4,-5.32,-4.34,-3.69,-4.96,0,-4.27,,-6.7,,-4,-4.27,,-7,,-3.5
02/24/2011,Youngstown St.,60,Wisconsin-Green Bay,71,-2.5,-1.76,-1.89,-1.77,-2,0,,-2.95,-1.3,,-3,-1.53,,-1,,-1
02/24/2011,Cleveland St.,83,Wisconsin-Milwaukee,87,8.5,9.83,11.02,10.43,11.64,0,,8.53,11.5,,9,9.86,,7,,
02/25/2011,Pennsylvania,64,Columbia,54,6,6.28,5.13,3.75,6.61,0,4.26,7.65,5.5,,6.5,6.15,,8,,
02/25/2011,Princeton,84,Cornell,66,10,11.44,14.3,18.2,11.01,0,13.22,8.76,11.3,,9.5,10.35,,9,,
02/25/2011,Yale,79,Dartmouth,75,12.5,13.86,13.38,12.46,14.51,0,13.12,14.35,12.8,,14,13.01,,16,,14.5
02/25/2011,Wright St.,67,Detroit,77,6.5,7.23,6.93,7.55,6.32,0,6.74,8.4,7.5,,6,6.63,,7,,8.5
02/25/2011,Brown,68,Harvard,74,-8,-8.46,-9.67,-12.39,-8.05,0,-9.52,-7.91,-10,,-8,-6.4,,-6,,-5.5
02/25/2011,St. Peter's,,Iona,73,-3,-0.61,-0.08,2.73,-2.92,0,-3.01,-1.2,-1.8,,-1.5,-1.48,,1,,1
02/25/2011,Niagara,63,Loyola-Maryland,75,-3.5,-3.59,-3.55,-2.41,-4.98,0,,-3.92,-5.1,,-3,-3.1,,-2,,
02/25/2011,Canisius,72,Manhattan,63,12.5,12.28,11.74,10.41,13.22,0,12.56,13.29,11.8,,13,11.97,,13,,14.5
02/25/2011,Marist,64,Rider,80,-10.5,-12.48,-12.36,-12.22,-12.66,0,-11.34,-12.95,-14.1,,-11,-9.97,,-13,,-9.5
02/25/2011,Fairfield,68,Siena,55,9,10.33,11.3,13.01,9.77,0,9.37,9.08,9.2,,10,9.92,,11,,12
02/25/2011,North Dakota St.,84,South Dakota St.,61,-2.5,-2.05,-1.09,-0.53,-1.99,0,-1.19,-2.2,-2.3,,-2.5,-1.27,,-4,,-2.5
02/26/2011,Mississippi,68,Alabama,63,1,0.38,1.51,2.43,0.26,0,1.22,-1.43,-0.3,,0,1.29,,0.01,,
02/26/2011,UCLA,71,Arizona,49,2.5,0.06,-1.14,-0.25,-2.15,0,-2.29,0.24,0.4,,2,0.14,,2,,
02/26/2011,USC,62,Arizona St.,46,10.5,11.24,9.61,8.5,11.16,0,11.74,10.64,13.2,,10.5,10.96,,13,,14
02/26/2011,Auburn,55,Arkansas,57,-3.5,-6.23,-7.85,-8.99,-6.78,0,-6.5,-4.72,-6.9,,-4,-5.01,,-5,,
02/26/2011,Arkansas St.,71,Arkansas-Little Rock,63,7,6.97,5.04,4.05,6.05,0,4.75,7.8,7.9,,6,7.03,,9,,
02/26/2011,San Diego St.,67,BYU,80,4.5,2.64,3.06,6.33,1.71,0,2.65,1.8,2,,3.5,1.99,,2,,
02/26/2011,Central Michigan,58,Ball St.,65,-1.5,-2.74,-3.97,-3.78,-4.15,0,-5.21,-2.65,-2.4,,-1.5,-1.49,,-2,,1.5
02/26/2011,Nevada,66,Boise St.,72,1.5,1.32,-0.54,-0.3,-0.96,0,-0.14,2.53,1.4,,0,1.23,,4,,
02/26/2011,Virginia,44,Boston College,63,1,0.69,-0.85,-1.19,-0.52,0,-2.32,2.16,-0.5,,2,1.16,,3,,
02/26/2011,Akron,69,Buffalo,60,4,3.95,3.16,4.85,1.35,0,-0.39,5.64,3.5,,3,2.33,,6,,8
02/26/2011,Cal St. Fullerton,70,Cal Poly SLO,75,-1.5,-2.61,-2.73,-3.21,-2.47,0,1.32,-5.79,-2.4,,0,-1.8,,0.01,,-3.5
02/26/2011,Oregon St.,76,California,87,-1.5,-3.22,-4.5,-5.6,-3.41,0,-4.57,-3.07,-2.9,,0,-2.32,,-2,,-1
02/26/2011,Western Carolina,70,Charleston,62,-4,-5.64,-5.25,-4.77,-5.74,0,-5.72,-6.08,-6.6,,-5.5,-5.65,,-5,,-2.5
02/26/2011,Samford,72,Chattanooga,77,0,-0.26,0.48,-0.42,1.54,0,2.48,-0.16,-1.3,,1,0.77,,-2,,1.5
02/26/2011,Appalachian St.,70,Citadel,59,8.5,9.06,9.72,10.76,8.66,0,5.14,9.11,9.3,,9,7.55,,9,,11
02/26/2011,Air Force,74,Colorado St.,57,-3.5,-2.94,-2.15,-2.34,-1.99,0,0.24,-4.61,-4.3,,-3,-1.42,,-3,,-2
02/26/2011,Princeton,66,Columbia,61,11.5,13.17,12.64,13.33,12.55,0,10.82,15.41,12.2,,11.5,11.5,,14,,15.5
02/26/2011,Pennsylvania,72,Cornell,74,5,5.81,7.68,9.57,5.83,0,6.67,4.08,4.5,,5,5.89,,5,,8
02/26/2011,Brown,100,Dartmouth,76,9.5,10.55,9.61,9.44,9.89,0,7.53,12.64,9.9,,9.5,9.4,,12,,13
02/26/2011,Hofstra,79,Delaware,60,7.5,7.3,7.49,9.2,6.24,0,8.93,6.6,7.8,,7,6.98,,7,,
02/26/2011,North Texas,63,Denver,41,2.5,3.05,5.11,6.27,3.97,0,6.55,0.51,5.1,,2,3.46,,-1,,0.5
02/26/2011,Bradley,90,Drake,64,2.5,1.05,0.93,-0.27,2.09,0,3.13,0.32,1.2,,2,1.94,,1,,2.5
02/26/2011,Towson,63,Drexel,66,-7.5,-9.17,-11.67,-14.75,-9.01,0,-7.67,-9.07,-10.6,,-8,-6.58,,-5,,-6.5
02/26/2011,Virginia Tech,64,Duke,60,-4.5,-5.82,-6.25,-6.75,-5.69,0,-4.81,-5.85,-7,,-5.5,-3.64,,-6,,-3.5
02/26/2011,Saint Louis,62,Duquesne,51,-4.5,-5.47,-5.3,-5.02,-6.18,0,-7.36,-3.58,-8.2,,-5.5,-4.81,,-5,,-1.5
02/26/2011,Rice,68,East Carolina,71,5,3.6,2.03,0.06,4,0,3.03,4.2,3.6,,4,3.74,,6,,
02/26/2011,Tennessee St.,66,Eastern Illinois,62,7.5,9.08,9.5,9.97,9.1,0,7.22,9.24,8.6,,9,8.58,,9,,10.5
02/26/2011,Murray St.,66,Eastern Kentucky,56,9.5,11.45,12.18,13.79,10.64,0,9.62,12.88,10.6,,9.5,9.8,,11,,12
02/26/2011,Georgia Southern,57,Elon,72,-4,-4.73,-6.3,-8.72,-4.75,0,-5.27,-2.89,-5.1,,-4,-3.94,,-3,,-2.5
02/26/2011,Kentucky,76,Florida,68,8.5,6.47,4.54,1.39,8.64,0,11.01,5.99,7,,8,7.82,,8,,
02/26/2011,Georgia St.,58,George Mason,65,-9.5,-13.76,-13.41,-13.73,-13.11,0,-11.06,-16.55,-15.8,,-10.5,-11.36,,-12,,-12
02/26/2011,North Carolina St.,79,Georgia Tech,74,5,6.85,7.27,9.29,5.08,0,4.59,5.85,6.6,,5,6.28,,8,,
02/26/2011,San Diego,31,Gonzaga,68,-14,-14.65,-15.83,-16.49,-15.52,0,-16.3,-16.53,-14.6,,-14,-12.78,,-12,,-10
02/26/2011,Yale,70,Harvard,69,-5.5,-5.68,-6.1,-9.34,-4,0,-3.93,-6.34,-7,,-5.5,-3.39,,-4,,-6
02/26/2011,Mo Kansas City,57,IUPU-Fort Wayne,82,-1,0.09,0.36,1.59,-0.97,0,,-1.44,,,-1,0.29,,1,,
02/26/2011,Centenary,57,IUPUI,78,-18,-18.61,-18.28,-17.78,-18.96,0,-17.74,,-21.2,,-18,-17.1,,-18,,-15
02/26/2011,Utah St.,84,Idaho,68,15.5,15.63,15.8,16.46,15.14,0,15.27,17.34,16.7,,14,14.16,,14,,13.5
02/26/2011,Evansville,73,Illinois St.,67,6.5,7.2,7.87,8.9,6.85,0,6.5,5.17,8.8,,6.5,6.5,,7,,8
02/26/2011,Valparaiso,79,Illinois-Chicago,65,14,15.14,16.19,17.8,14.67,0,15.72,14.48,16.1,,13,13.77,,14,,12.5
02/26/2011,Illinois,81,Iowa,68,11.5,12.8,13.12,14.37,11.9,0,14.87,11.25,15,,8.5,12.26,,12,,12
02/26/2011,Tennessee Tech,77,Jacksonville St.,75,6.5,9.81,11.64,16.74,8.05,0,7.96,8.4,8.1,,7,7.59,,10,,9.5
02/26/2011,VA Commonwealth,69,James Madison,72,6.5,5.05,4.84,4.96,4.79,0,5.95,6.08,3.4,,5.5,5.08,,6,,
02/26/2011,Oklahoma,70,Kansas,82,-14.5,-15.84,-14.54,-13.11,-16.16,0,-12.81,-19.4,-15.1,,-14,-13.29,,-18,,-12
02/26/2011,San Jose St.,72,Louisiana Tech,60,7,6.88,7,7.67,6.35,0,5.25,5.85,8,,6,6.41,,7,,7.5
02/26/2011,Louisiana-Monroe,46,Louisiana-Lafayette,92,-3,-4.91,-4.93,-5.76,-4.12,0,,-8.25,-2.9,,-2.5,-3.42,,-5,,-4.5
02/26/2011,Louisiana-Monroe,46,Louisiana-Lafayette,61,-3,-3.72,-4.93,-5.76,-4.12,0,,-4.12,-2.9,,-2.5,-3.42,,-2,,-4.5
02/26/2011,San Francisco,77,Loyola Marymount,75,5.5,9.29,9.97,13.29,7.03,0,7.28,9.14,9.7,,7.5,7.58,,9,,12.5
02/26/2011,Butler,63,Loyola-Chicago,56,11.5,12.24,11.71,11.77,11.71,0,11.51,12.82,12.1,,14,12.02,,13,,11.5
02/26/2011,UTEP,74,Memphis,47,5,3.72,1.69,-1.48,4.38,0,6.86,4.64,5.2,,4,4.6,,5,,3.5
02/26/2011,Florida St.,65,Miami-Florida,59,6,6.08,6.27,6.34,6.2,0,,5.98,6.9,,6,6.03,,5,,
02/26/2011,Minnesota,63,Michigan,70,5.5,4.54,4.49,4.42,4.56,0,5.99,4.51,4.6,,-4,5.13,,4,,4
02/26/2011,Tennessee,69,Mississippi St.,70,11.5,11.88,12.95,12.57,13.33,0,14.96,10.6,12.3,,10.5,12.45,,10,,13
02/26/2011,Kansas St.,80,Missouri,70,4.5,1.93,1.62,1.71,1.53,0,0.85,0.8,3.8,,3,1.76,,2,,5
02/26/2011,Eastern Washington,59,Montana,55,-6.5,-7.54,-9.63,-10.38,-9.04,0,-8.73,-6.49,-6.8,,-9.5,-6.5,,-6,,
02/26/2011,Portland St.,69,Montana St.,64,3,4.17,2.75,2.37,3.13,0,3.26,6.01,5.1,,3.5,3.39,,5,,4.5
02/26/2011,Tennessee-Martin,64,Morehead St.,77,-9.5,-9.28,-9.45,-9.29,-9.6,0,,-9.39,-10.3,,-9.5,-8.12,,-9,,-6.5
02/26/2011,Davidson,78,NC Greensboro,67,13.5,13.91,14.38,14.53,14.24,0,11.68,13.06,13.7,,14,12.95,,15,,13
02/26/2011,Northeastern,78,NC Wilmington,68,6.5,5.04,4.1,4.02,4.18,0,2.31,5.28,3.6,,4,5.13,,8,,9.5
02/26/2011,Iowa St.,83,Nebraska,82,-1,-0.5,-0.68,-2.4,1.43,0,1.96,-2.95,1.1,,0,0.81,,-1,,
02/26/2011,TCU,70,New Mexico,80,-7.5,-6.72,-5.73,-5.07,-6.78,0,-4.25,-9.23,-6.1,,-7,-5.14,,-8,,-5
02/26/2011,Northern Colorado,72,Northern Arizona,71,5,5.27,4.73,4.95,4.52,0,5.87,5.47,8.1,,4.5,4.61,,4,,5
