date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer
12/22/2014,Virginia Tech,87,VMI,74,10,8.09,8.21,8.14,8.93,7.35,10.83,10,8.8,2,2.5,,8,0,10,8.63,,,,,
12/22/2014,Washington,66,Tulane,57,14,14.64,15.08,17.1,15.59,14.61,17.84,14.5,15.42,17,1.52,,13,0,13,7.78,,,,,
12/22/2014,West Virginia,77,Wofford,44,11.5,12.07,11.56,8.09,11.88,14.62,12.69,11.5,10.11,11,2.02,,8.5,0,12,20.28,,,,,
12/23/2014,Arizona St.,93,Detroit,54,8.5,8.36,6.97,5.91,7.99,7,11.05,8.5,7.67,8,1.41,,8,0,10,11.05,,,,,
12/23/2014,BYU,77,Massachusetts,71,9.5,10.07,9.14,6.8,10.04,10.58,14.48,9.5,9.99,13,2.36,,8,0,12,6.71,,,,,
12/23/2014,Boise St.,45,Loyola-Chicago,48,,5.14,1.88,1.78,2.29,1.54,10.75,,6.87,7,3.62,,,1,9,,,,,,
12/23/2014,Cleveland St.,65,Eastern Illinois,67,12,11.4,9.42,5.07,11.47,11.54,17.45,12,12.86,14,3.46,,9,0,15,8.23,,,,,
12/23/2014,Colorado,50,George Washington,53,,-1.07,-1.7,-3.73,-1.57,0.6,-0.1,,-0.09,-3,1.61,,,1,1,,,,,,
12/23/2014,Dayton,75,Georgia Tech,61,6.5,5.87,5.49,5.1,5.63,5.56,7.43,6,6.25,7,0.75,,6,0,5,5.28,,,,,
12/23/2014,DePaul,78,Ohio,99,,2.39,3.68,2.42,2.98,5.93,1.79,,1.32,1,1.69,,,1,0,,,,,,
12/23/2014,Hawaii,79,Wichita St.,80,,-13.03,-11.48,-7.95,-11.54,-15.47,-16.28,,-13.51,-14,2.83,,,0,-14,,,,,,
12/23/2014,Hofstra,74,La Salle,83,3.5,4.37,7.69,5.33,9.39,8.86,1.64,3.5,3.57,4,3.42,,-1,0,3,1.24,,,,,
12/23/2014,Louisville,80,CS Northridge,55,26,32.12,32.65,36.22,33.13,29.55,36.96,25.5,27.58,33,3.96,,28,0,35,29.11,,,,,
12/23/2014,Memphis,78,Western Illinois,51,18,17.2,15.75,12.29,18.1,16.85,20.9,18,16.77,20,2.87,,13,0,19,19.36,,,,,
12/23/2014,Montana St.,51,Wyoming,61,-11.5,-12.26,-12.06,-9.62,-13.8,-12.6,-16.58,11.5,-13.67,-9,8.27,,-7.5,0,-12,-15.73,,,,,
12/23/2014,Nebraska,50,Loyola Marymount,42,,14.64,13.87,14.42,13.18,14.28,20.9,,9.43,14,3.39,,,0,17,,,,,,
12/23/2014,Niagara,69,Arkansas St.,74,-3,-0.31,-0.85,2.32,-0.77,-4.35,2.69,3,-2.89,-3,2.68,,-1,0,0,4.76,,,,,
12/23/2014,North Carolina St.,73,Louisiana Tech,65,5.5,8.72,8.95,8.44,9.32,9.33,9.24,5.5,4.04,7,1.93,,6.5,0,10,14.37,,,,,
12/23/2014,Richmond,57,IUPUI,53,18,18.08,18.61,20.99,18.36,16.75,22.53,18,17.97,18,2.41,,14,0,21,12.55,,,,,
12/23/2014,Rutgers,79,Sacred Heart,54,7,6.53,2.84,4.1,2.61,1.78,14.05,7.5,11.3,6,4.15,,5.5,0,8,9.15,,,,,
12/23/2014,Santa Clara,58,Cal Poly SLO,69,3,4.44,3.76,5.02,4.04,2.05,9.61,3,3.94,0.01,2.72,,6.5,0,5,4.45,,,,,
12/23/2014,Siena,57,Cornell,75,6.5,7.08,2.9,2.45,4.3,1.56,15.81,6.5,10.21,10,4.63,,7.5,0,9,7.1,,,,,
12/23/2014,Texas,71,Stanford,74,10.5,12.78,16.05,16.4,16.11,16.04,11.48,10.5,10.52,9,3.28,,9,0,13,10.2,,,,,
12/23/2014,Texas Tech,69,Houston,82,,9.08,8.87,7.19,10.28,8.9,10.49,,5.88,11,1.87,,,1,10,,,,,,
12/23/2014,UNLV,71,Arizona,67,-13,-12.08,-10.64,-10.77,-10.61,-11.93,-18.51,-12.5,-12.86,-12,2.76,,-8.5,0,-10,-15,,,,,
12/23/2014,Utah,80,South Dakota St.,66,19,19.13,20.08,15.93,22.11,22.65,22.63,19,17.72,15,3.53,,13,0,20,22.22,,,,,
12/23/2014,Villanova,92,NJIT,67,27,26.77,24.9,26.21,25.13,24.44,35.85,,29.4,25,4.18,,22.5,0,31,23.31,,,,,
12/23/2014,Wright St.,60,George Mason,68,5.5,7.91,11.21,15.46,9.56,9.33,2.65,5.5,7.32,8,3.65,,6.5,0,4,5.03,,,,,
12/24/2014,Arizona St.,93,Detroit,54,8.5,8.36,6.97,5.91,7.99,7,11.05,8.5,7.67,8,1.41,,8,0,10,11.05,,,,,
12/24/2014,BYU,77,Massachusetts,71,9.5,10.07,9.14,6.8,10.04,10.58,14.48,9.5,9.99,13,2.36,,8,0,12,6.71,,,,,
12/24/2014,Boise St.,45,Loyola-Chicago,48,,5.14,1.88,1.78,2.29,1.54,10.75,,6.87,7,3.62,,,1,9,,,,,,
12/24/2014,Cleveland St.,65,Eastern Illinois,67,12,11.4,9.42,5.07,11.47,11.54,17.45,12,12.86,14,3.46,,9,0,15,8.23,,,,,
12/24/2014,Colorado,50,George Washington,53,,-1.07,-1.7,-3.73,-1.57,0.6,-0.1,,-0.09,-3,1.61,,,1,1,,,,,,
12/24/2014,Dayton,75,Georgia Tech,61,6.5,5.87,5.49,5.1,5.63,5.56,7.43,6,6.25,7,0.75,,6,0,5,5.28,,,,,
12/24/2014,DePaul,78,Ohio,99,,2.39,3.68,2.42,2.98,5.93,1.79,,1.32,1,1.69,,,1,0,,,,,,
12/24/2014,Hawaii,79,Wichita St.,80,,-13.03,-11.48,-7.95,-11.54,-15.47,-16.28,,-13.51,-14,2.83,,,0,-14,,,,,,
12/24/2014,Hofstra,74,La Salle,83,3.5,4.37,7.69,5.33,9.39,8.86,1.64,3.5,3.57,4,3.42,,-1,0,3,1.24,,,,,
12/24/2014,Louisville,80,CS Northridge,55,26,32.12,32.65,36.22,33.13,29.55,36.96,25.5,27.58,33,3.96,,28,0,35,29.11,,,,,
12/24/2014,Memphis,78,Western Illinois,51,18,17.2,15.75,12.29,18.1,16.85,20.9,18,16.77,20,2.87,,13,0,19,19.36,,,,,
12/24/2014,Montana St.,51,Wyoming,61,-11.5,-12.26,-12.06,-9.62,-13.8,-12.6,-16.58,11.5,-13.67,-9,8.27,,-7.5,0,-12,-15.73,,,,,
12/24/2014,Nebraska,50,Loyola Marymount,42,,14.64,13.87,14.42,13.18,14.28,20.9,,9.43,14,3.39,,,0,17,,,,,,
12/24/2014,Niagara,69,Arkansas St.,74,-3,-0.31,-0.85,2.32,-0.77,-4.35,2.69,3,-2.89,-3,2.68,,-1,0,0,4.76,,,,,
12/24/2014,North Carolina St.,73,Louisiana Tech,65,5.5,8.72,8.95,8.44,9.32,9.33,9.24,5.5,4.04,7,1.93,,6.5,0,10,14.37,,,,,
12/24/2014,Richmond,57,IUPUI,53,18,18.08,18.61,20.99,18.36,16.75,22.53,18,17.97,18,2.41,,14,0,21,12.55,,,,,
12/24/2014,Rutgers,79,Sacred Heart,54,7,6.53,2.84,4.1,2.61,1.78,14.05,7.5,11.3,6,4.15,,5.5,0,8,9.15,,,,,
12/24/2014,Santa Clara,58,Cal Poly SLO,69,3,4.44,3.76,5.02,4.04,2.05,9.61,3,3.94,0.01,2.72,,6.5,0,5,4.45,,,,,
12/24/2014,Siena,57,Cornell,75,6.5,7.08,2.9,2.45,4.3,1.56,15.81,6.5,10.21,10,4.63,,7.5,0,9,7.1,,,,,
12/24/2014,Texas,71,Stanford,74,10.5,12.78,16.05,16.4,16.11,16.04,11.48,10.5,10.52,9,3.28,,9,0,13,10.2,,,,,
12/24/2014,Texas Tech,69,Houston,82,,9.08,8.87,7.19,10.28,8.9,10.49,,5.88,11,1.87,,,1,10,,,,,,
12/24/2014,UNLV,71,Arizona,67,-13,-12.08,-10.64,-10.77,-10.61,-11.93,-18.51,-12.5,-12.86,-12,2.76,,-8.5,0,-10,-15,,,,,
12/24/2014,Utah,80,South Dakota St.,66,19,19.13,20.08,15.93,22.11,22.65,22.63,19,17.72,15,3.53,,13,0,20,22.22,,,,,
12/24/2014,Villanova,92,NJIT,67,27,26.77,24.9,26.21,25.13,24.44,35.85,,29.4,25,4.18,,22.5,0,31,23.31,,,,,
12/24/2014,Wright St.,60,George Mason,68,5.5,7.91,11.21,15.46,9.56,9.33,2.65,5.5,7.32,8,3.65,,6.5,0,4,5.03,,,,,
12/25/2014,Hawaii,69,Colorado,66,-3.5,-3.8,-2.52,1.13,-3.97,-4.78,-4.64,-4.5,-6.59,-2,2.34,,,0,-7,,,,,,
12/25/2014,Loyola Marymount,72,DePaul,69,-2,-2.64,-3.21,-3.77,-3.42,-2.48,-2.08,2,-1.16,0.01,1.97,,,1,-5,,,,,,
12/25/2014,Nebraska,71,Ohio,58,5.5,7.49,6.51,5.57,5.23,9.24,11.29,6.5,7.08,7,2.01,,,1,8,,,,,,
12/25/2014,Wichita St.,54,George Washington,60,5.5,5.66,4.35,3.95,3.5,5.92,6.31,5.5,6.21,7,1.26,,,1,8,,,,,,
12/26/2014,Hawaii,69,Colorado,66,-3.5,-3.8,-2.52,1.13,-3.97,-4.78,-4.64,-4.5,-6.59,-2,2.34,,,0,-7,,,,,,
12/26/2014,Loyola Marymount,72,DePaul,69,-2,-2.64,-3.21,-3.77,-3.42,-2.48,-2.08,2,-1.16,0.01,1.97,,,1,-5,,,,,,
12/26/2014,Nebraska,71,Ohio,58,5.5,7.49,6.51,5.57,5.23,9.24,11.29,6.5,7.08,7,2.01,,,1,8,,,,,,
12/26/2014,Wichita St.,54,George Washington,60,5.5,5.66,4.35,3.95,3.5,5.92,6.31,5.5,6.21,7,1.26,,,1,8,,,,,,
12/27/2014,BYU,80,Gonzaga,87,-5,-4.49,-7.01,-6.48,-6.4,-8.38,-3,-5,-2.02,-4,2.12,-4.11,-2.5,0,-3,-2.45,,,,,
12/27/2014,Georgetown,91,Indiana,87,3.5,-0.06,-0.76,-2.57,0.43,0.12,-2.34,3,1.34,1,2.18,4.1,-1.5,1,1,-1.53,,,,,
12/27/2014,Georgia,86,Mercer,77,15,18.22,19.19,20.69,19.88,17.27,22.38,17,16.28,14,3.52,22.21,11.5,0,18,19.03,,,,,
12/27/2014,Illinois,93,Kennesaw St.,45,26.5,26.56,24.45,20.72,27.07,26.17,33.86,25.5,25.96,28,4.39,29.42,18,0,30,28.53,,,,,
12/27/2014,Louisville,50,Kentucky,58,-5.5,-2.43,-1.83,1.96,-5.5,-7.63,0.44,-3,-1.71,-1,3.65,-9.1,0.5,0,-1,-1.81,,,,,
12/27/2014,Maryland,72,Oakland,56,16.5,18.96,20.62,27.19,19.07,18.11,16.82,17,17.69,16,3.61,22.39,15,0,20,15.68,,,,,
12/27/2014,Minnesota,108,NC Wilmington,82,20,17.4,15.13,14.95,15.26,15.16,25.87,19.5,19.4,17,3.74,18.17,12.5,0,18,19.93,,,,,
12/27/2014,New Mexico St.,57,Colorado St.,58,-2.5,-1.48,-2.66,-11.95,1.19,0.45,1.76,2.5,-2,3,4.35,-2.45,-2.5,0,-1,-0.1,,,,,
12/27/2014,North Carolina,89,UAB,58,24.5,25.61,25.42,26.51,27.91,27.51,30.53,25,23.85,27,3.72,24.09,16.5,0,26,26.37,,,,,
12/27/2014,Northwestern,76,Northern Kentucky,55,10,10.29,9.51,8,9.71,10.98,15.56,9.5,13.21,6,2.69,10.06,8.5,0,11,10.61,,,,,
12/27/2014,Ohio St.,100,Wright St.,55,17.5,20.09,17.06,11.39,22.99,20.99,26.09,17.5,20.85,20,4.57,22.77,13,0,25,20.87,,,,,
12/27/2014,Pacific,71,San Francisco,77,-4.5,-3.54,-0.83,5.79,-4.37,-3.8,-9.65,4.5,-3.23,-4,4.95,-8.61,-0.5,0,-4,-5.71,,,,,
12/27/2014,Pepperdine,53,IUPUI,55,12.5,14.24,15.34,17.56,14.95,13.92,18.83,12.5,12.31,14,2.3,14.71,11.5,0,15,8.57,,,,,
12/27/2014,San Diego,58,Portland,61,5.5,7.09,7.43,5.05,9.89,6.88,7.89,5.5,7.44,7,1.78,9.61,4.5,0,6,6.35,,,,,
12/27/2014,Seton Hall,72,Maine,43,24.5,26.09,25.87,27.9,24.96,25.11,30.47,25,21.35,29,3.17,30.22,22,0,27,23.13,,,,,
12/27/2014,St. Mary's,73,Santa Clara,60,10,11.75,12.87,12.28,12.7,13.74,10.58,10,12.47,12,1.57,12.15,8.5,0,11,10.92,,,,,
12/27/2014,Tennessee,67,Tennessee St.,46,22.5,23.09,20.74,26.45,19.08,18.54,29,21,19.94,24,3.52,24.44,19.5,0,25,27.28,,,,,
12/27/2014,UNLV,79,Southern Utah,45,17,18.11,17.31,21.35,15.61,15.93,22.11,17,17.95,22,2.83,19.05,14,0,20,13.88,,,,,
12/27/2014,Wisconsin-Green Bay,78,Georgia St.,61,4.5,5.54,7.13,6.47,6.7,8.14,6.25,4.5,3.39,2,1.89,7.01,5.5,0,5,3.39,,,,,
12/28/2014,Alabama,56,UCLA,50,4,2.53,3.49,5.1,2.82,2.7,4.35,4,2.85,0.01,1.82,-0.54,1.5,0,1,4.55,,,,,
12/28/2014,Arizona St.,56,Harvard,46,3,3.26,3.37,-1,7.4,3,0.52,3.5,4.32,6,2.76,3.2,-1,0,4,6.03,,,,,
12/28/2014,Arkansas,100,Northwestern St.,92,22.5,22.94,23.41,25.18,23.04,22.22,26.22,21.5,20.13,21,3.43,27.57,15.5,0,26,22.12,,,,,
12/28/2014,Bradley,68,Illinois-Chicago,60,8.5,7.42,6.3,4.79,7.1,6.55,10.44,8.5,5.69,9,1.72,8.18,8.5,0,9,6.05,,,,,
12/28/2014,Butler,67,Belmont,56,10.5,14,14.75,9.28,16.65,21.58,17.05,11,11.42,11,4.15,15.99,8.5,0,14,13.75,,,,,
12/28/2014,California,52,CS Bakersfield,55,15.5,19.76,21.11,27.47,19.69,18.08,23.46,16.5,16.54,16,3.84,21.09,15.5,0,23,15.4,,,,,
12/28/2014,Cornell,52,St. Peter's,59,2.5,3.53,6.46,8.73,4.81,6.25,0.72,2.5,2.54,0.01,2.75,2.75,2.5,0,1,3.02,,,,,
12/28/2014,Drexel,62,Iona,81,-4.5,-4.09,-4.02,-3.92,-4.84,-3.26,-4.69,-4.5,-7.31,-6,1.74,-1.91,-1.5,0,-5,-2.5,,,,,
12/28/2014,East Carolina,71,NC Greensboro,50,8.5,8.18,7.47,10.69,6.03,6.41,10.42,8.5,9.55,8,1.57,7.67,7.5,0,10,6.24,,,,,
12/28/2014,Elon,69,Marist,64,10.5,12.93,16.46,17.29,16.2,15.96,7.41,10.5,10.16,13,3.46,15.12,10,0,12,8.65,,,,,
12/28/2014,Marquette,81,Morgan St.,53,17.5,18.86,18.74,19.44,17.81,19.27,20.81,16.5,15.27,16,2.72,23.34,14.5,0,22,20.23,,,,,
12/28/2014,Monmouth,58,Rutgers,59,1.5,1.3,0.45,-3.78,1.64,3.04,-0.91,1.5,2.49,0.01,2.17,3.76,0.5,0,3,4.07,,,,,
12/28/2014,Northern Iowa,74,South Dakota St.,63,13.5,15.16,16.96,18.61,16.32,16.95,19,13.5,12.91,9,3.38,17.44,11,0,16,12.6,,,,,
12/28/2014,Richmond,63,Wake Forest,65,6.5,6.38,8.43,11.44,6.41,7.91,1.8,6.5,6.2,5,2.5,5.32,7,0,8,2.66,,,,,
12/28/2014,South Dakota,84,Wisconsin-Milwaukee,60,3.5,4.74,7.85,8.05,6.29,9.63,3.35,3.5,2.82,7,2.81,3.63,1,0,4,-1.51,,,,,
12/28/2014,South Florida,70,Bowling Green,79,0,-1.28,-3.06,-4.81,-2.42,-2.21,-0.91,,-2.57,5,2.81,-3.74,-1,0,1,0.59,,,,,
12/28/2014,St. John's,82,Tulane,57,12.5,11.07,10.79,8.91,11.78,11.52,16.58,12.5,13.92,11,2.14,12.02,10,1,10,5.2,,,,,
12/28/2014,Syracuse,85,Long Beach St.,67,11,10.98,8.94,5.33,11.57,11.36,16.66,11.5,12,16,3.63,7.16,8,0,12,11.81,,,,,
12/28/2014,Washington,57,Stony Brook,62,14,14.13,12.36,19.88,11.37,9.22,19.11,13.5,13.2,15,3.32,13.72,12,0,16,13.59,,,,,
12/28/2014,Washington St.,90,UC Davis,83,5,1.47,-4.03,-7.81,-2.01,-3.22,7.77,3,7.98,8,5.57,-0.25,2,0,6,1.79,,,,,
12/28/2014,Wisconsin,68,Buffalo,56,22,19.42,17.21,14.04,20.19,18.97,26.18,21,21.46,21,3.83,17.8,13,0,22,21.79,,,,,
12/28/2014,Xavier,71,Florida Gulf Coast,57,15,13.57,12.33,7.95,14.56,16.78,13.39,13.5,12.21,16,2.79,14.25,9,0,15,17.8,,,,,
12/29/2014,Auburn,64,Middle Tenn St.,48,7,5.51,4.8,5.99,5.51,2.67,6.1,7.5,5.59,4,1.35,5.75,6.5,0,6,7.71,,,,,
12/29/2014,BYU,97,Portland,88,10,11.27,9.54,6.49,11.59,10.09,12.28,10,11.6,13,2.18,13.98,9,0,14,12.39,,,,,
12/29/2014,Denver,77,St. Joseph's PA,73,5,1.93,3.01,-0.62,4.68,4.59,1.79,5,4.42,-1,2.4,1.2,-0.5,0,3,0.61,,,,,
12/29/2014,Duke,86,Toledo,69,20.5,21.02,24.02,29.02,21.8,21.87,22.36,20,19.29,18,3.7,19.17,15.5,0,21,19.14,,,,,
12/29/2014,James Madison,52,Valparaiso,79,-3.5,-2.93,-2.62,-3.05,-2.24,-2.81,-5.83,3.5,-5.01,-3,2.46,-2.46,-2,0,-2,-1.18,,,,,
12/29/2014,LSU,87,Southern Miss,67,16.5,19.1,21.8,21.99,23.02,20.64,17.54,18,14.68,17,4.36,26.37,11.5,0,16,19.55,,,,,
12/29/2014,Loyola Marymount,56,Pepperdine,69,-1.5,-0.27,-1.4,0.34,-2.75,-1.55,1.47,0,0.76,1,1.48,-2.27,0.5,0,-2,2.92,,,,,
12/29/2014,Oregon,69,UC Irvine,67,9.5,10.03,9.54,9.59,10.08,9.07,11.33,9,6.54,9,1.86,13.63,8.5,0,11,12.04,,,,,
12/29/2014,Pacific,40,Santa Clara,57,4.5,2.69,4.5,4.74,4.33,4.46,-1.54,4.5,1.39,5,2.14,2.42,1.5,0,2,0.74,,,,,
12/29/2014,San Diego,48,Gonzaga,60,-10.5,-11.1,-12.52,-14.33,-11.33,-11.96,-8.55,-10.5,-11.88,-12,1.87,-11.93,-8,0,-11,-8.65,,,,,
12/29/2014,St. Mary's,69,San Francisco,56,6,5.26,5.35,9.67,3.37,2.88,4.63,6,5.77,3,2.12,4.49,7.5,0,5,6.21,,,,,
12/29/2014,Stanford,74,Arkansas Pine Bluff,39,24.5,25.99,24.42,21.27,26.04,27.1,33.49,24.5,27.04,28,4.56,28.85,16.5,0,28,25.23,,,,,
12/29/2014,TCU,60,Tennessee St.,40,24,27.4,30.41,38.85,28.2,27.52,26.92,24,22.63,19,5.65,29.39,21,0,26,31.43,,,,,
12/29/2014,Texas,66,Rice,55,27.5,30.05,29.89,31.85,30.1,30.92,35.05,27.5,28.26,31,3.99,32.01,20,0,34,27.44,,,,,
12/29/2014,Texas Tech,60,North Texas,45,11.5,13.06,12.29,10.22,13.51,12.99,16.19,11.5,13.06,15,2.11,12.09,9,0,15,14.35,,,,,
12/29/2014,VA Commonwealth,72,Cleveland St.,63,14.5,17.09,18.62,25.51,16.81,14.27,15.89,14.5,13.61,16,3.76,20.01,13,0,16,18.25,,,,,
12/30/2014,Akron,70,Marshall,63,12.5,12.54,12.73,19.62,10.11,10.88,15.47,12.5,10.53,15,3.16,10.04,10,0,13,10.6,,,,,
12/30/2014,Arkansas-Little Rock,79,Louisiana-Lafayette,83,0,0.95,1.74,4.49,-0.77,2.27,2.31,146.5,-1.86,-6,46.27,1.51,0.5,0,0,6.29,,,,,
12/30/2014,Dayton,78,Mississippi,74,6,5.7,6.37,7.89,5.35,6.22,5.19,4.5,4.03,6,1.12,5,6.5,0,6,4.11,,,,,
12/30/2014,Delaware,82,St. Bonaventure,77,-9,-11.37,-13.24,-14.97,-12.57,-13.07,-9.13,9,-10.1,-6,7.3,-16.14,-5.5,0,-13,-11.3,,,,,
12/30/2014,Detroit,73,Oral Roberts,77,4,6.34,8.13,8.09,7.08,9.55,5.45,4,6.09,4,1.78,6.5,6.5,0,6,2.33,,,,,
12/30/2014,Florida St.,65,Florida,63,-6,-6.19,-6.29,-1.87,-9.93,-9.25,-1.76,-5.5,-7.11,-10,3.36,-8.79,-2,0,-6,-5.07,,,,,
12/30/2014,George Washington,80,VMI,60,20,20.47,22.14,25.38,21.02,20.59,23.22,20,18.32,16,3.34,23.79,15,0,20,19.73,,,,,
12/30/2014,Georgia St.,65,Louisiana-Monroe,45,16,15.35,15.43,20.56,14.21,12.31,16.32,16,15.84,16,2.46,13.45,12,0,16,16.7,,,,,
12/30/2014,Georgia Tech,67,NC Charlotte,66,6,5.03,4.04,5.96,3.25,3.23,5.35,6,6.06,5,1.23,3.92,6.5,0,7,,,,,,
12/30/2014,IPFW,57,Cal Poly SLO,71,0,1.32,0.96,0.29,1.57,0.86,2.48,0,1.31,2,0.75,0.77,1,0,2,,,,,,
12/30/2014,Kansas,78,Kent St.,62,14.5,16.37,15.11,16.54,14.35,15.14,18.63,14.5,16.04,19,2.25,17.69,11.5,0,20,16.06,,,,,
12/30/2014,La Salle,84,Pennsylvania,67,10.5,15.82,17.18,18.64,16.25,16.96,14.36,10.5,12.44,17,2.95,17.82,11,0,17,15.42,,,,,
12/30/2014,Louisville,63,Long Beach St.,48,19.5,20.37,19.55,19.38,20.61,18.85,25.93,19.5,21.68,23,3.27,17.92,13.5,0,23,20.63,,,,,
12/30/2014,Massachusetts,87,Iona,82,4,2.02,1.67,3.7,0.63,0.81,0,4,1.53,1,1.88,2.77,6,0,2,2.14,,,,,
12/30/2014,Miami-Florida,67,Charleston,40,15,15.24,15.95,15.49,14.46,18.78,18.38,15,17.54,15,2.63,14.27,9.5,0,14,14.23,,,,,
12/30/2014,Michigan,73,Illinois,65,3,-2.42,-4.14,-2.32,-5.78,-4.65,-2.73,1,1.42,-1,2.62,-3.08,1.5,0,-2,-3.88,,,,,
12/30/2014,Michigan St.,66,Maryland,68,6,5.1,4.24,-3.64,7.05,8.33,10.05,6,5.93,6,3.77,5.44,2,0,6,4.74,,,,,
12/30/2014,Missouri,72,Oklahoma St.,74,-10,-10.48,-12.6,-12.27,-12.22,-13.67,-7.55,-9,-8.88,-12,2.24,-10.3,-7.5,1,-10,-8.34,,,,,
12/30/2014,North Carolina,86,William & Mary,64,18,19.87,17,13.35,20.59,22.35,26.18,18,19.35,21,4.13,21.3,12.5,0,22,22.91,,,,,
12/30/2014,North Carolina St.,60,Cincinnati,76,5,5.91,5.62,4.42,7,5.57,8.35,4,2.49,5,1.78,7.77,6,0,6,6.79,,,,,
12/30/2014,Ohio,72,NC Wilmington,53,7.5,3.85,0.73,0.98,0.59,0.59,8.04,7.5,5.14,7,3.15,3.07,6.5,0,5,4.7,,,,,
12/30/2014,Ohio St.,65,Iowa,71,7,11.57,10.36,9.1,14.54,13.52,11.73,8.5,8.22,15,2.63,10.72,8,0,13,13.13,,,,,
12/30/2014,Oregon St.,76,UC Santa Barbara,64,0,1.49,2.78,7.58,-0.25,0.47,-2.1,-1,-2.92,4,3.15,0.1,2.5,0,-1,5.28,,,,,
12/30/2014,Rutgers,47,Northwestern,51,2.5,1.69,2.62,6.12,1.75,0.24,-1.16,2.5,2.09,0.01,1.97,2.35,2.5,0,1,1.03,,,,,
12/30/2014,South Alabama,60,Arkansas St.,63,-2.5,-2.25,-3.32,-8.88,-1.94,-2.41,2.41,2.5,-2.83,-1,3.22,-3.65,-2.5,0,0,-0.59,,,,,
12/30/2014,Texas A&M,65,Mercer,50,12,15.12,15.79,18.39,15.97,13.61,17.11,13.5,14.32,11,2.62,17.84,11,0,15,16.31,,,,,
12/30/2014,Texas Arlington,62,Georgia Southern,61,4,3.73,3.46,5.03,2.34,3.3,7.36,4,5.52,3,1.78,4.46,1,0,6,-0.43,,,,,
12/30/2014,Troy St.,46,Texas St.,57,-1.5,-0.54,-2.11,-4.32,0.01,-2.63,3.84,128,-1.94,4,40.67,-1.85,2.5,0,-1,-2.45,,,,,
12/30/2014,USC,64,Vermont,56,4.5,3.93,4.3,8.35,2.9,1.93,4.3,5.5,1.61,1,2.21,3.91,5.5,0,5,4.41,,,,,
12/30/2014,Virginia,83,Davidson,72,16.5,16.85,17.93,21.21,15.92,17.38,20.78,16.5,16.5,19,3.21,12.11,11.5,0,17,16.06,,,,,
12/30/2014,West Virginia,82,Virginia Tech,51,17,19.94,21.99,21.18,21.23,24.72,18.85,16.5,15.27,19,3.81,22.34,12,0,18,24.73,,,,,
12/31/2014,Central Florida,54,Tulsa,56,-6,-7.05,-6.5,-3.65,-8.93,-6.84,-9.67,-5.5,-7.84,-7,2.25,-9.86,-3.5,0,-5,-8.71,,,,,
12/31/2014,Colorado St.,71,Boise St.,65,8,6.5,6.65,10.96,4.82,6.3,3.57,8,7.73,4,2.16,7.19,7,0,7,6.3,,,,,
12/31/2014,Connecticut,53,Temple,57,7.5,8.31,7.23,2.85,7.69,10.79,11.64,7.5,9.96,11,2.6,8.88,7,0,9,5.41,,,,,
12/31/2014,DePaul,61,Marquette,58,-4.5,-5.46,-5.66,-5.89,-4.57,-6.9,-6.55,-5,-3.57,-7,1.74,-7.63,-2,0,-6,-4.29,,,,,
12/31/2014,Drake,58,Wichita St.,66,-16.5,-19.1,-18.87,-17.83,-18.97,-20.3,-22.4,16.5,-16.3,-22,11.73,-23.42,-12.5,0,-19,-18.5,,,,,
12/31/2014,Duke,84,Wofford,55,22,21.26,21.87,21.26,21.75,22.82,24.02,22,21.66,20,2.69,20.82,14,0,22,23.66,,,,,
12/31/2014,East Carolina,59,Tulane,67,3,0.06,-1.09,-4.38,0.96,-0.52,4.33,3,1.04,3,2.5,-0.54,1,0,0,-3.11,,,,,
12/31/2014,Illinois St.,61,Indiana St.,63,11,15.27,17.39,20.14,16.78,15.75,15.42,11,13.92,16,3.12,16.94,9.5,0,15,11.16,,,,,
12/31/2014,Kansas St.,46,Georgia,50,4,-1.42,-3.9,-3.34,-4.4,-3.92,-0.42,4,2.89,2,3.63,-6.39,1.5,0,1,-0.69,,,,,
12/31/2014,Loyola-Chicago,64,Bradley,49,7,12.14,17.04,23.03,14.98,14.42,10.41,7,9.01,9,4.96,11.73,8,0,9,6.94,,,,,
12/31/2014,Memphis,73,Houston,54,11.5,11.63,9.94,6.24,12.36,10.99,12.98,11,11.62,16,2.95,14.46,7.5,0,12,13.82,,,,,
12/31/2014,Nebraska,65,Indiana,70,4,-0.63,-1.34,0.33,-2.57,-1.65,3.77,3.5,0.46,-1,2.23,-2.34,0.5,0,-1,-2.05,,,,,
12/31/2014,New Mexico,76,Fresno St.,64,9,11.37,11.77,13.43,12.73,9.01,8.32,9,8.66,12,2.09,13.75,10,0,13,12.36,,,,,
12/31/2014,Oklahoma,61,George Mason,43,18.5,19.17,18.97,17.47,20.73,19.36,23.21,18.5,19.48,20,2.68,21.09,13,0,18,19.55,,,,,
12/31/2014,Providence,65,Creighton,53,5.5,9,10.21,11.05,9.09,10.78,12.79,6.5,6.04,7,2.36,10.36,6.5,0,8,7.13,,,,,
12/31/2014,Purdue,72,Minnesota,68,-1,-1.6,-2.33,-6.49,0.18,0.39,-5,0,-2.87,-2,2.3,-3.05,-0.5,0,-1,5.09,,,,,
