date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linegreen,lineopen,lineargh,linedunk,linemarkov,linerpi,lineash
12/27/2005,Wyoming,69,Wisconsin-Milwaukee,84,-3,-5.98,-5.24,-5.86,-4.73,0,-7.51,-8.06,,-4.9,-3,,-4.8,,-7.97,
12/28/2005,Middle Tenn St.,67,Austin Peay,83,11,12.14,12.87,12.78,14.02,0,13.07,12.57,,11.7,10.5,,8.7,,15.88,
12/28/2005,Pepperdine,87,CS Northridge,72,4,6,5.08,3.52,6.7,0,7.77,5.31,,5.4,4.5,,7.3,,4.21,
12/28/2005,Santa Clara,63,Cal Riverside,61,17,18.22,17.33,16.29,18.46,0,19.36,19.22,,17.3,16.5,,18.7,,10.13,
12/28/2005,Florida International,57,Cal St. Fullerton,74,-2,-5.57,-5.98,-2.44,-10.26,1,-5.99,-8.13,,-3.8,-1,,-2.8,,3.46,
12/28/2005,Georgia,72,Clemson,69,1.5,-1.77,-2.74,-3.37,-2.09,0,1.14,-1.89,,-0.3,0,,-4.1,,0.46,
12/28/2005,New Mexico,66,Dartmouth,60,20,19.67,17.81,17.15,18.5,0,19.23,27.63,,14.8,18,,20.7,,19.9,
12/28/2005,Evansville,68,Drake,79,-1.5,-0.25,0.37,0.39,0.35,0,-0.29,-0.96,,0.3,-3,,-1.3,,3.28,
12/28/2005,Missouri,68,Eastern Illinois,56,17.5,20.17,20.78,22.24,19.44,0,20.55,23.18,,17.4,17,,18.2,,19.5,
12/28/2005,Notre Dame,85,Fordham,49,12,14.48,14.71,14.91,14.57,0,14.86,16.13,,11.7,13,,14.7,,17.62,
12/28/2005,UTEP,64,Georgetown,76,-2.5,-4.84,-5.01,-6.5,-3.43,1,-6.46,-7.02,,-6.5,0,,0.9,,-4.35,
12/28/2005,Air Force,54,Georgia Tech,46,5,10.63,12.54,16.82,8.22,0,12.95,9.98,,11.7,3,,4.1,,14.65,
12/28/2005,SMU,76,Harvard,55,9,3.84,1.92,-1.68,5.37,0,0.72,11.51,,-0.7,7.5,,7.8,,-3.45,
12/28/2005,Wichita St.,66,Indiana St.,62,9,6.12,6.79,-3.33,10.67,0,3.65,12.95,,3.5,8.5,,9.3,,-1.37,
12/28/2005,Wisconsin,78,Louisiana Tech,52,13.5,14.73,15.29,18.07,12.45,0,14.57,15.07,,11.8,13,,16.4,,22.4,
12/28/2005,St. John's,51,Massachusetts,49,3,-1.65,-4.62,-5.09,-4.22,1,-4.43,3.53,,-4.8,3.5,,5.1,,-3.97,
12/28/2005,Cincinnati,75,Miami-Ohio,65,14,12.47,12.58,11.85,14.28,0,10.04,17.44,,8.4,11.5,,12.8,,16.03,
12/28/2005,Bradley,68,Northern Iowa,60,0,-1.99,-1.12,0.95,-2.64,0,-2.29,-3.15,,-0.4,1,,-4.4,,-1.84,
12/28/2005,UAB,90,Oklahoma St.,71,2,1.58,3.38,5.16,-0.01,0,1.89,0.83,,1.7,2.5,,-0.1,,6.25,
12/28/2005,South Carolina,51,Pittsburgh,58,2.5,0.33,1.02,0.39,1.77,0,-3.29,3.28,,-0.9,2,,0.7,,5.46,
12/28/2005,UC Santa Barbara,76,Portland,53,6,4.39,6.16,4.68,7.63,0,4.21,1.94,,4,5.5,,3.9,,7.97,
12/28/2005,Illinois,89,SE Missouri St.,64,32,32.2,30.09,32.64,28.8,0,33.52,37.55,,28.1,31.5,,32.6,,28,
12/28/2005,Creighton,78,SW Missouri St.,56,0,-1.98,0.5,2.61,-5.34,0,-6.48,2.11,,-3.1,1,,-1.7,,2.4,
12/28/2005,Murray St.,53,Southern Illinois,57,6,5.79,7.16,5.3,11.14,0,6.96,-0.78,,7.2,6.5,,4.9,,5.59,
12/28/2005,St. Mary's,66,St. Joseph's PA,70,-1,-3.67,-4.15,-3.11,-5.53,0,-4.18,-1.43,,-4.1,0,,,,-0.15,
12/28/2005,Columbia,54,St. Peter's,63,-4,-4.33,-2.17,-1.45,-2.98,1,-5.1,-7.23,,-3.6,-4.5,,-5.6,,-3.99,
12/28/2005,Iowa St.,59,Tennessee St.,51,16,19.45,17.99,23.92,13.2,0,18.36,22.8,,16.6,15,,21.8,,25.65,
12/28/2005,Michigan St.,80,Tennessee Tech,63,18,14.4,11.16,8.97,12.94,0,9.61,25.7,,10,18,,19.2,,9.18,
12/28/2005,Purdue,62,Tennessee-Martin,54,9,12.12,9.04,11.16,6.8,0,14.22,18.52,,11.8,8.5,,10.2,,9.75,
12/28/2005,St. Bonaventure,55,Texas San Antonio,76,5,2.54,3.03,5.4,1.06,1,2.39,0.85,,3,5,,,,7.16,
12/28/2005,Siena,75,Youngstown St.,67,7,8.77,11.62,14.03,10.03,0,7.1,7.78,,7.8,6.5,,5.9,,17.25,
12/29/2005,Washington St.,52,Arizona,70,-3.5,-4.92,-3.69,-3.81,-3.71,1,-2.95,-11.44,,-2.4,-4.5,,-5.2,,-3.63,
12/29/2005,Washington,91,Arizona St.,67,16,17.83,18.02,23.34,13.29,0,16.04,19.83,,15.2,15,,19.3,,17.88,
12/29/2005,Utah St.,76,Arkansas-Little Rock,44,16,12.12,10.16,8.29,12.03,0,11.93,17.28,,9.4,15.5,,13.8,,13.99,
12/29/2005,Idaho St.,46,Binghamton,59,4,9.08,14.29,15.46,13.26,1,13.24,-1.47,,11.1,2,,2.9,,16,
12/29/2005,USC,58,California,62,-1,0.8,1.54,1.74,1.46,1,-1.73,2.73,,-0.3,0,,0.9,,-0.72,
12/29/2005,Illinois-Chicago,76,Davidson,67,1,0.82,1.12,0.06,2.04,0,-0.14,1.67,,0.7,1,,0.6,,-1.33,
12/29/2005,CS Sacramento,79,Denver,65,2,5.25,5.95,5.82,6.07,0,7.72,0.8,,7.1,0,,4,,5.46,
12/29/2005,Boise St.,76,Eastern Washington,72,7,7.37,6.84,5.2,8.7,0,8.05,10.04,,5.8,7,,6.4,,6.74,
12/29/2005,Nevada,65,Louisiana-Lafayette,58,13,15.29,17.83,23.52,13.61,0,14.79,10.15,,14.4,12.5,,,,21.02,
12/29/2005,UNLV,79,Loyola Marymount,60,11,10.27,12.34,12.1,12.82,0,5.74,12.66,,6.1,10,,12.2,,10.98,
12/29/2005,Cleveland St.,60,Loyola-Chicago,77,-4.5,-7.29,-8.12,-11.59,-5.24,0,-9.87,-3.56,,-9.4,-5,,-4.1,,-12.07,
12/29/2005,Kansas,73,New Orleans,56,20.5,22.75,22.29,20.95,25.4,0,23.4,22.12,,19.5,19.5,,25.1,,18.8,
12/29/2005,San Jose St.,78,Northern Illinois,80,-8,-11.2,-12.92,-13.62,-12.23,1,-13.03,-8.62,,-11.5,-8.5,,-8.2,,-20.74,
12/29/2005,Hawaii,55,Pennsylvania,58,7.5,5.48,5.01,5.73,4.34,0,6.12,4.17,,4.8,8.5,,7.7,,4.36,
12/29/2005,Fresno St.,65,San Francisco,60,8,10.05,12.62,16.43,9.19,0,10.56,7.34,,9.8,7.5,,7,,18.21,
12/29/2005,UCLA,71,Stanford,54,7.5,16.74,20.38,30.5,14.83,0,17.41,9.61,,17.7,7,,10.4,,26.34,
12/29/2005,New Mexico St.,63,Texas Tech,69,-3.5,-0.87,2.3,4.06,0.57,0,3.08,-11.61,,2.8,-3,,-4.1,,6.6,
12/29/2005,James Madison,79,Yale,69,-3,-1.37,-1.9,-3.24,-0.59,1,0.07,-2.94,,-0.4,-3,,-1.1,,-5.45,
12/30/2005,Utah St.,,Binghamton,20,20,21.28,21.63,20.58,22.95,0,21.07,24.8,,16.8,19.5,,21.5,,24.46,
12/30/2005,Wichita St.,69,Bradley,67,6,6.36,6.88,6.22,7.36,0,3.45,10.85,,3.7,4.5,,6.6,,4.67,
12/30/2005,West Virginia,80,Canisius,68,21,21.95,19.67,18.9,21.57,0,21.39,30.84,,17.4,20.5,,21.6,,18.09,
12/30/2005,Long Beach St.,79,Cornell,65,6,4.39,3.94,4.47,3.48,0,2.57,4.74,,3.3,6,,7.8,,-0.66,
12/30/2005,Clemson,69,Elon,74,21,24.9,26.91,29.12,26.04,0,21.5,28.53,,18.6,21,,25.6,,23.64,
12/30/2005,CS Northridge,65,Fairfield,66,10,8.9,11.24,13.91,8.37,0,6.85,7.55,,7.8,9.5,,8.9,,11.02,
12/30/2005,Mississippi St.,63,George Mason,61,-1,-3.17,-3.54,-0.71,-7.78,0,-5.84,0.51,,-4.1,0,,-1.1,,-2.59,
12/30/2005,North Carolina St.,79,George Washington,58,6.5,6.24,6.07,3.74,7.78,0,6.59,9.61,,4.1,5,,5.6,,7.07,
12/30/2005,La Salle,70,Hofstra,71,3.5,7.46,9.55,13.48,8.14,0,8.76,5.3,,6.9,3,,2.2,,9.07,
12/30/2005,Portland St.,81,Idaho,48,8,11.19,13.01,15.68,10.79,0,11,11.59,,11.2,9,,6.9,,15,
12/30/2005,Arkansas-Little Rock,,Idaho St.,3.5,3.5,3.18,-0.03,3.02,-3.12,1,2.02,10.07,,1.5,4,,5.6,,0.3,
12/30/2005,SW Missouri St.,97,Indiana St.,78,12.5,9.73,8.47,-0.74,18.26,0,8.51,13.96,,6.5,13,,11.9,,4.88,
12/30/2005,Saint Louis,50,Iowa,60,-4.5,-3.05,-0.62,-0.15,-1.12,0,-3.42,-8,,-1.7,-4.5,,-3.9,,-2.01,
12/30/2005,Syracuse,78,Kent St.,66,11.5,12.45,11.67,13.22,10.1,0,10.96,15.03,,9.9,11,,15.5,,18.68,
12/30/2005,Appalachian St.,70,Niagara,79,2,0.61,3.15,6.64,-0.1,1,0.61,-4.87,,1.3,1,,0.1,,4.18,
12/30/2005,Kentucky,71,Ohio,63,8,4.29,0.29,-5.1,3.97,1,5.28,11.22,,2.3,8,,8.1,,-1.54,
12/30/2005,Cal Poly SLO,61,Portland,66,-6,-6.46,-3.69,-6.1,-1.54,0,-8.89,-6.94,,-7.6,-7.5,,-7.7,,0.17,
12/30/2005,Memphis,90,Purdue,70,23.5,25.81,26.89,28.89,26.96,0,28.4,22.1,,24.1,23.5,,24.4,,27.42,
12/30/2005,Murray St.,83,Rice,65,13,14.07,15.05,11.13,21.16,0,17.88,10.92,,13.9,12,,9.4,,12.4,
12/30/2005,Charleston,,Rider,9,9,5.63,3.72,-0.65,7.82,0,4.62,8.76,,2.7,9,,10.5,,-0.77,
12/30/2005,Montana St.,75,San Jose St.,71,5.5,2.38,2.13,0.3,3.58,0,0.49,6.03,,0.7,6,,3.2,,-0.72,
12/30/2005,Furman,,South Carolina St.,9,9,5.98,5.8,2.84,10.14,0,5.54,9.86,,3.5,8.5,,4,,2.68,
12/30/2005,SMU,52,TCU,49,7.5,7,6.72,5.71,7.71,0,7.72,9.37,,5.2,7,,6.3,,6.25,
12/30/2005,Illinois,84,Tennessee-Martin,46,26,31.21,27.94,31.94,25.97,0,30.91,39.24,,26.7,26.5,,32.5,,24.42,
12/30/2005,Duquesne,72,Troy St.,78,4,-2.45,-4.3,-2.9,-5.51,1,-7.45,2.64,,-5,5,,3.5,,-2.97,
12/30/2005,BYU,68,Tulsa,49,12,12.5,12.8,9.85,17.01,0,12.46,14.05,,9.3,10.5,,12.3,,14.25,
12/30/2005,South Florida,47,UAB,59,-7.5,-7.48,-6.23,-5.93,-6.85,0,-9.29,-8.91,,-5.7,-7.5,,-8.2,,-7.05,
12/30/2005,Wisconsin-Green Bay,77,UC Irvine,65,1,-2.49,-0.82,1.39,-3.16,0,-4.68,0.02,,-3.8,1,,-4.7,,3.76,
12/30/2005,Dayton,60,Vanderbilt,63,2,2.48,2.75,2.05,3.38,0,4.8,-0.46,,4.2,1.5,,0.9,,1.8,
12/30/2005,Old Dominion,58,Virginia Tech,55,5.5,5.56,9.72,10.84,8.56,0,4.56,1.42,,4.6,5.5,,3.4,,9.28,
12/30/2005,South Alabama,81,Western Michigan,59,8,8.38,10.97,11.65,10.31,0,10.38,1.42,,9.3,7.5,,7.2,,12.02,
12/30/2005,Montana,74,Wisconsin-Milwaukee,78,2.5,0.56,2.69,4.25,1.18,0,1.23,-3.79,,2.4,0,,-1.9,,-1.19,
12/30/2005,Notre Dame,74,Wofford,71,16.5,19.51,20.15,20.36,20.25,0,19.03,24.03,,15.9,17,,17.5,,20.38,
12/31/2005,Oklahoma,68,Alabama,56,8,4.06,3.91,2.87,5.43,0,3.88,4.16,,3.8,9,,4.2,,5.05,
12/31/2005,Duquesne,68,Appalachian St.,71,-1,-2.22,-4.1,-6.36,-1.91,0,-5.39,4.04,,-4.3,1,,0.6,,-8.22,
12/31/2005,Washington,95,Arizona,96,4,5.33,7.29,10.78,3.24,0,5.86,2.91,,5.3,4.5,,3.9,,2.62,
12/31/2005,Washington St.,64,Arizona St.,49,7.5,10.11,10.3,10.49,10.44,0,9.36,10.86,,8.8,6,,10.7,,12.16,
12/31/2005,Oklahoma St.,84,Arkansas St.,64,18,18.78,16.54,16.35,17.71,0,18.72,23.41,,15.2,18,,21.3,,13.12,
12/31/2005,Rhode Island,56,Boston College,78,-8.5,-6.68,-3.75,-2.94,-4.63,0,-5.92,-11.5,,-3.5,-10.5,,-11.6,,-0.95,
12/31/2005,UCLA,61,California,68,7,12.02,13.47,23.69,7.59,0,10.02,12.02,,10.5,6.5,,8.3,,18,
12/31/2005,Illinois St.,53,Creighton,50,-1.5,-7.41,-7.76,-8.37,-7.4,0,-8.57,-6.49,,-7,,,-6.6,,-10.49,
12/31/2005,Colorado,83,Dartmouth,65,11.5,32.67,31.19,31.17,32.61,0,36.45,34.41,,30.8,,,30.6,,26.7,
12/31/2005,South Carolina,65,Detroit,35,12,13.83,11.96,9.64,14.47,0,14.55,18.29,,12.1,12.5,,13.9,,13.36,
12/31/2005,Southern Illinois,64,Drake,50,4.5,6.82,7.35,6.43,8.38,0,4.83,10.87,,4.5,,,5.9,,6.7,
12/31/2005,NC Greensboro,69,Duke,102,-23.5,-23.75,-21.72,-23.23,-24.56,0,-21.07,-26.11,,-18.4,-26,,-29.1,,-18.4,
12/31/2005,Northern Iowa,71,Evansville,60,17,18.64,19,20.17,17.99,0,19.84,18.45,,17,17.5,,18.4,,20.16,
12/31/2005,DePaul,72,Florida International,60,15.5,18.54,19.63,20.07,20.31,0,19.94,19.39,,16.3,14.5,,15.2,,20.86,
12/31/2005,North Carolina St.,,George Washington,,,10.16,9.42,7.74,10.64,0,11.98,12.16,,8.3,,,,,9.08,
12/31/2005,Ball St.,56,Indiana,80,-8,-6.63,-4.08,-4.36,-3.87,0,-6.74,-8.94,,-4.9,-7.5,,-11,,-2.2,
12/31/2005,Seton Hall,73,Iona,59,2,-2.37,-5.44,-8.37,-3.54,0,-6.48,8.36,,-5.1,0,,0.9,,-2.94,
12/31/2005,Auburn,87,Jacksonville St.,83,13,16.84,14.77,14.06,16.02,0,20.11,16.17,,15.7,13.5,,19,,17.58,
12/31/2005,Ohio St.,78,LSU,76,5.5,8.69,15,22.71,6.28,0,7.65,3.17,,8.6,6,,3.7,,18.5,
12/31/2005,Miami-Florida,43,Louisville,58,-2,1.04,2.26,1.05,3.39,0,1.23,0.76,,1.4,-1.5,,-1.6,,-1.41,
12/31/2005,San Diego St.,84,Loyola Marymount,68,7,8.39,8.82,9.73,8.21,0,6.48,13.3,,5.7,6,,6.9,,10.27,
12/31/2005,Delaware,86,Loyola-Maryland,99,7,4.32,1.48,-0.51,3.5,0,2.27,10.64,,1.8,7,,8.2,,1.86,
12/31/2005,Tennessee St.,57,Middle Tenn St.,67,,-1.49,-1.91,-6.91,2.61,0,1.53,-2.46,,-1.3,,,-2.4,,-8.08,
12/31/2005,East Carolina,82,NC Wilmington,69,-6.5,-11.67,-13.24,-11.62,-15.17,0,-16.09,-4.56,,-12.7,-7,,-9.9,,-13.89,
12/31/2005,Florida St.,74,Nebraska,60,8.5,11.21,9.45,5.74,14.14,0,14.17,12.1,,11.9,8,,9.2,,5.33,
12/31/2005,St. Mary's,89,Nevada,80,-3,-4.72,-5.52,-10.95,-1.94,0,-5.43,0.32,,-5.6,-4.5,,,,-5.85,
12/31/2005,Oregon,70,Oregon St.,64,9,6.52,4.39,-0.18,9.08,0,9.19,10.72,,4.8,7.5,,5.5,,3.32,
12/31/2005,Rutgers,54,Princeton,44,15,20.96,22.37,21.4,23.49,0,22.11,20.53,,18.3,15.5,,19.9,,19.49,
12/31/2005,Gonzaga,102,St. Joseph's PA,94,9.5,8.34,7.91,11.24,5.42,0,8.11,7.44,,7.6,10,,10.2,,12.62,
12/31/2005,USC,82,Stanford,71,2.5,8.36,10.62,10.01,12.07,0,8.93,6.16,,8.8,3,,4.2,,7.37,
12/31/2005,Niagara,71,Troy St.,87,6,7.12,6.5,6.5,6.57,0,6.75,12.8,,6.3,4,,3.8,,10.19,
12/31/2005,New Orleans,50,Tulane,49,-1,0.05,-2.37,-4.32,-0.8,0,1.55,2.66,,0.5,0,,0.7,,-1.31,
12/31/2005,Temple,53,Villanova,75,-9,-9.7,-8.85,-8.3,-9.35,0,-8.61,-11.31,,-7.8,-9.5,,-12.8,,2.58,
12/31/2005,Wyoming,58,Weber St.,48,10.5,9.17,8.69,7.5,9.85,0,9.65,10.1,,7.5,9,,10.4,,8.9,
12/31/2005,Georgia,89,Western Carolina,65,17,16.86,16.29,14.9,17.85,0,17.09,21.62,,14.1,16.5,,15.6,,15.36,
12/31/2005,Richmond,52,William & Mary,50,7.5,5.82,5.66,5.59,5.73,0,1.99,9.98,,2.3,8,,9.3,,6.96,
12/31/2005,Pittsburgh,73,Wisconsin,64,5,6.23,6.38,6.34,6.41,0,7.25,6.25,,6.8,5,,4.3,,1.72,
12/31/2005,Akron,72,Wright St.,44,8.5,7.81,6.2,6.5,5.91,0,6.25,11.72,,6.1,9.5,,10.4,,14.62,
12/31/2005,Illinois-Chicago,85,Youngstown St.,84,13,15.59,15.98,19.8,13.02,0,13.79,18.72,,13,13,,15.2,,26.22,
01/01/2006,Eastern Washington,78,San Diego,97,-2.5,-1.82,0.3,-0.65,1.08,0,-2.05,-4.98,,0.5,-2,,-4.8,,2.77,
01/01/2006,Texas Tech,61,UTEP,60,7,4.29,4.34,4.25,4.43,0,1.86,9.02,,2,7,,4.2,,5.97,
01/02/2006,Tennessee-Martin,84,Austin Peay,75,0,-3.21,-1.98,-6.14,2.11,0,-3.82,-4.19,,-4,1,,-3.2,,-1.11,
01/02/2006,Cal St. Fullerton,70,Cal Poly SLO,83,19,20.06,19.23,22.24,17.84,0,22.25,21.21,,18.5,18.5,,18.3,,16.92,
01/02/2006,Wisconsin-Milwaukee,75,Cleveland St.,68,20,24.57,24.98,24.54,25.77,0,25.32,26,,22.1,19.5,,23.7,,26.36,
01/02/2006,Washington,87,Cornell,71,27.5,27.42,24.71,25.34,24.61,0,25.41,34.83,,21.4,26.5,,32.9,,21.16,
01/02/2006,Bradley,86,Creighton,69,3,2.3,5.02,7.62,2.05,0,2.1,-1.89,,3.8,1.5,,0.1,,5.11,
01/02/2006,SE Missouri St.,68,Eastern Kentucky,62,-1,-0.84,-0.45,-1.33,0.47,0,-2.94,1.29,,-2,-2,,-0.5,,-1.41,
01/02/2006,Northeastern,68,George Mason,71,-3.5,-4.49,-2.84,-0.51,-5.96,0,-6.36,-4.24,,-4.2,-2.5,,-5.7,,-0.25,
01/02/2006,Louisiana-Lafayette,76,Georgia St.,70,11.5,8.72,7.7,4.59,10.85,0,6.8,15.16,,6.2,12.5,,,,5.57,
01/02/2006,Northern Iowa,60,Illinois St.,47,14,13.88,14.43,16.17,13,0,14.71,12.62,,12.6,15.5,,14.2,,18.11,
01/02/2006,Butler,75,Illinois-Chicago,56,8.5,9.46,9.52,6.36,13.29,0,10.6,10.22,,8.6,6.5,,7.7,,3.93,
01/02/2006,Tennessee St.,76,Morehead St.,49,16,19.77,23.28,18.66,27.59,0,19.34,18.23,,15.9,16,,18.9,,13.78,
01/02/2006,Tulsa,61,North Texas,67,3.5,1.93,0.59,-1.61,2.65,0,0.38,6.23,,0.9,3.5,,3,,-3.77,
01/02/2006,Drake,79,SW Missouri St.,85,-5,-5.93,-6.13,-3.28,-11.8,0,-7.24,-4.78,,-5.7,-2.5,,-2.8,,-4.98,
01/02/2006,Tennessee Tech,43,Samford,68,7.5,6.41,6.58,12.08,2.29,0,5.78,7.19,,4.8,7,,6.3,,11.03,
01/02/2006,Memphis,58,Texas,69,5.5,10.95,11.81,17.47,4.37,0,16.89,5.65,,14.6,6.5,,6.7,,20.49,
01/02/2006,Charleston,75,Towson,86,14.5,15.85,15.37,13.35,19.49,0,13.78,19.1,,12.3,13.5,,17.1,,14.34,
01/02/2006,Cal Riverside,81,UC Santa Barbara,78,-9,-8.81,-10.51,-9.61,-11.54,0,-9.27,-6.42,,-7.2,-9.5,,,,-4.01,
01/02/2006,UAB,68,VA Commonwealth,62,10,8.26,7.03,4.33,9.58,0,9.19,11.23,,6.2,8.5,,9,,5.71,
01/02/2006,Western Kentucky,78,Virginia,68,5,5.99,6.74,7.44,5.96,0,8.7,3.35,,6.4,5,,4.1,,8.26,
01/02/2006,James Madison,58,Virginia Tech,77,-9.5,-7.91,-3.51,-0.98,-6.33,0,-7.83,-15.8,,-5.4,-10,,-11.1,,-2.68,
01/02/2006,Southern Illinois,58,Wichita St.,49,3,1.06,-0.31,-3.44,2.35,0,1.21,4.93,,0.3,3.5,,1,,1.23,
01/02/2006,Detroit,60,Wisconsin-Green Bay,57,9,5.57,5.07,4.37,5.88,0,3.48,7.07,,3.8,9,,8.8,,3.5,
01/02/2006,Denver,69,Wyoming,64,3.5,2.05,2.52,4.16,0.91,0,2.54,3.9,,2,4,,-1.2,,5.28,
01/02/2006,Rice,67,Yale,70,5.5,5.55,4.44,4.27,4.62,0,2.61,10.13,,2.7,6.5,,9,,3.8,
01/02/2006,Loyola-Chicago,76,Youngstown St.,84,12,14.71,16.47,23.48,11.25,0,14.09,14.76,,13.3,11.5,,11.4,,26.89,
01/03/2006,Brown,55,Canisius,69,-2.5,1.24,4.05,8.26,0.44,0,0.62,0.01,,1.9,-2.5,,-3.8,,6.09,
01/03/2006,Kentucky,59,Central Florida,57,20,22.02,21.77,21.6,21.94,0,21.29,26.11,,19.5,20.5,,21.7,,24.41,
01/03/2006,Furman,76,Chattanooga,71,4,3,3.95,3.18,4.8,0,1.66,4.24,,0.6,4,,3.5,,5.13,
01/03/2006,Marquette,94,Connecticut,79,-10,-10.55,-10.89,-12.6,-9.4,0,-8.74,-12.98,,-8.3,-9.5,,-11.3,,0.21,
01/03/2006,North Carolina,82,Davidson,58,11,9.74,8.86,7.13,10.82,0,7.14,16.85,,6.1,10.5,,10.4,,2.29,
01/03/2006,Wake Forest,58,East Carolina,54,19,18.56,18.49,17.59,19.72,0,16.62,22.63,,14.6,19,,20.2,,18.97,
01/03/2006,Fresno St.,69,Iona,70,1,-0.8,-1.5,-0.85,-2.41,0,-3.41,3.47,,-2.2,0,,0.6,,0.16,
01/03/2006,Providence,94,Loyola-Maryland,81,14,11.71,8.08,4.45,11.61,0,10.42,25.19,,6.9,14,,,,8,
01/03/2006,Boston College,91,Massachusetts,62,13,12.71,12.03,13.89,10.06,0,10.62,17.1,,9.2,13.5,,15.4,,11.81,
01/03/2006,Northern Illinois,56,Miami-Ohio,58,3,3.55,5.16,7.35,2.99,0,4.06,-0.22,,4.2,3,,2.9,,11.86,
01/03/2006,Indiana,70,Michigan,63,9,9.4,8.17,5.46,12.41,0,10.32,10,,9.2,8.5,,9,,8.53,
01/03/2006,North Carolina St.,83,NC Greensboro,52,23,24.17,20.79,18.74,23.87,0,26.05,30.96,,20.2,24,,25.2,,14.26,
01/03/2006,Old Dominion,64,NC Wilmington,59,7,5.25,4.43,5.26,3.5,0,4.12,9.39,,3.2,7.5,,6,,6.9,
01/03/2006,SMU,47,Oklahoma,50,-8.5,-6.58,-4.82,-4.54,-5.43,0,-6.61,-8.88,,-6.7,-7.5,,-7.3,,-6.34,
01/03/2006,Pepperdine,49,Oklahoma St.,69,-6,-5.17,-3.97,-1.29,-7.35,0,-5.3,-7.49,,-4.4,-6.5,,-5.2,,1.06,
01/03/2006,Saint Louis,60,St. Bonaventure,58,11,10.31,10.22,11.23,9.26,0,8.09,14.2,,7.8,11,,11.3,,12.11,
01/03/2006,TCU,57,St. Mary's,65,1,-3.35,-3.43,-4.91,-2.04,0,-3.18,-4.2,,-2.4,1,,,,-6.89,
01/03/2006,Pacific,63,Texas A&M,56,4.5,1.82,0.58,-5.74,6.73,0,1.46,3.09,,0.2,5.5,,5.2,,0.77,
01/03/2006,LSU,75,Tulane,58,19,20.1,17,13.57,23.61,0,20.51,25.01,,16.5,21,,21.4,,13.94,
01/03/2006,Georgia Tech,76,Vanderbilt,67,-1,-1.29,-1.75,-6.31,2.52,0,-1.02,-1.8,,-1.4,0,,0.3,,-3.18,
01/03/2006,Mississippi,65,Western Carolina,59,12,11.27,10.4,10.37,10.83,0,10.06,14.65,,9.2,12.5,,12.5,,8.68,
01/04/2006,Ball St.,62,Akron,66,0,3.41,5.29,3.89,6.76,0,4.71,1.81,,3.8,0,,-0.5,,2.53,
01/04/2006,Cal Riverside,55,Cal Poly SLO,66,4,2.88,2.85,4.21,1.21,0,1.68,5.19,,2.5,,,2.5,,5.79,
01/04/2006,Bowling Green,66,Central Michigan,44,9,10.03,9.74,10.2,9.24,0,12.57,10.95,,8.7,10,,8.5,,13.72,
01/04/2006,San Diego St.,83,Colorado St.,75,1,-3.78,-6.25,-8.52,-4.07,0,-4.32,1.74,,-4.3,1.5,,-3.2,,-6.59,
01/04/2006,Fordham,66,Dayton,56,-2,-2.5,-1.01,-0.35,-1.67,0,-2.4,-4.28,,-0.9,-3,,-5.4,,2.34,
01/04/2006,Cincinnati,82,DePaul,60,13,12.36,10.24,6.2,14.21,0,10.9,17.25,,8.4,12.5,,17.2,,5.32,
01/04/2006,La Salle,84,Duquesne,61,14.5,19.02,21.21,25.25,17.93,0,22.38,14.84,,18.7,14,,15,,23.2,
01/04/2006,Buffalo,78,Eastern Michigan,62,12.5,15.51,15.68,23.15,10.81,0,15.67,16.35,,13.4,13,,13.7,,20.71,
01/04/2006,Wofford,61,Elon,64,6,5.31,4.68,4.53,4.8,0,4.3,8.2,,4.3,5,,5.7,,2.11,
01/04/2006,Clemson,61,Florida St.,55,4,1.11,2.4,2.54,2.14,0,-1.42,2.91,,-1.8,4,,2.3,,6.05,
01/04/2006,Temple,60,George Washington,72,1,1.6,3.74,2.82,4.35,0,1.14,2.17,,0.7,1,,-1.6,,11.05,
01/04/2006,Appalachian St.,60,Marshall,64,8.5,8.06,9.15,9.1,9.28,0,8.76,8.91,,7.7,8.5,,4.6,,14.34,
01/04/2006,Memphis,83,Middle Tenn St.,50,20,19.57,18.34,17.37,19.23,0,20.58,21.22,,16.5,20,,22.5,,17.42,
01/04/2006,Utah,64,New Mexico,49,4,4.36,5.02,5.59,4.46,0,4.86,4.04,,3.6,4.5,,3.6,,5.66,
01/04/2006,Pittsburgh,100,Notre Dame,97,7.5,10.5,10.89,13.65,9.1,0,12.41,9.36,,10.5,8,,8,,12.12,
01/04/2006,SMU,,Oklahoma,,,-6.05,-5.21,-6.48,-4.17,0,-6.29,-7.39,,-5.9,,,,,-8.06,
01/04/2006,Citadel,49,Pennsylvania,84,-11,-19.03,-17.87,-16.49,-21.04,0,-19.75,-20.92,,-16.1,-12,,-19.9,,-19.62,
01/04/2006,Northwestern,66,Purdue,53,7.5,6.63,7.04,7.52,6.68,0,4.75,8.81,,4.1,7.5,,7.9,,7.28,
01/04/2006,NC Charlotte,88,Rhode Island,80,9.5,7.4,7.73,5.24,10.24,0,4.06,11.17,,3.3,10,,10.4,,3.88,
01/04/2006,St. Peter's,104,Rider,100,5,5.38,5.6,3.95,7.26,0,5.75,5.53,,4.2,6.5,,5.6,,6.61,
