date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linepugh,lineopen,linedok,linedunk,linefox,linerpi,linepig
02/29/2012,North Carolina St.,77,Miami-Florida,73,3.5,2.14,2.43,2.24,2.44,0,,0.27,,2.24,4.5,3.77,,3,,1
02/29/2012,Bowling Green,56,Miami-Ohio,51,7,8.75,8.34,9.37,8.05,0,,9.21,,7.02,8.5,6.62,,10,,11
02/29/2012,South Carolina,67,Mississippi St.,69,-3,-2.06,-3.32,-5.58,-2.81,0,,-0.7,,-4.09,-1.5,-1.75,,0.01,,0.5
02/29/2012,Bucknell,87,Navy,63,17.5,21.87,21.22,26.14,20.29,0,,22.78,,,21.5,19.51,,20,,22.5
02/29/2012,Kent St.,68,Ohio,61,2.5,-0.12,0.51,-0.24,0.65,0,,-2.32,,-0.62,1,1.8,,0.01,,
02/29/2012,Northwestern,73,Ohio St.,75,-7.5,-7.99,-7.92,-2.07,-10.33,0,,-8.15,,-11.1,-5.5,-8.29,,-8,,
02/29/2012,Texas,72,Oklahoma,64,10,9.37,9.76,7.49,10.5,0,,8.91,,9.13,9.5,10.04,,10,,9.5
02/29/2012,Purdue,80,Penn St.,56,11.5,12.56,12.48,11.45,12.69,0,,13.85,,11.29,9,11.15,,13,,14.5
02/29/2012,UTEP,61,Rice,68,4.5,5.43,4.99,4.06,5.17,0,,6.19,,5.25,5.5,4.83,,6,,6.5
02/29/2012,Southern Miss,67,SMU,60,11,13.37,14.21,17.19,13.52,0,,13.2,,12.77,12.5,11.88,,12,,13
02/29/2012,Boise St.,53,San Diego St.,66,-2.5,-3.04,-2.69,-6.58,-1.98,0,,-4.75,,-3.4,-2,-1.55,,0.01,,
02/29/2012,Portland,74,Santa Clara,70,1,1.93,3.29,5.15,2.78,0,,1.72,,,,-0.56,,2,,0.5
02/29/2012,Louisville,51,South Florida,58,9,8.87,9.69,8.3,9.95,0,,9.48,,10.07,7.5,9.3,,8,,7
02/29/2012,Pittsburgh,89,St. John's,69,10.5,7.72,7.91,5.79,8.38,0,,7.57,,8.03,11.5,10.78,,8,,5.5
02/29/2012,St. Bonaventure,98,St. Joseph's PA,93,3.5,3.75,2.56,1.54,2.82,0,,4.8,,1.07,3,3,,6,,7
02/29/2012,LSU,69,Tennessee,74,1,1.63,2.99,5.59,2.29,0,,-0.09,,1.25,1,1.38,,0.01,,1
02/29/2012,Northern Illinois,65,Toledo,61,-4,-8.12,-9.48,-9.46,-9.53,0,,-8.34,,-9.18,-5,-4.86,,-9,,-6.5
02/29/2012,Houston,82,Tulane,53,2,1.23,0.67,4.34,-0.32,0,,1.37,,0.38,1.5,0.81,,0.01,,2
02/29/2012,UAB,68,Tulsa,64,1.5,1.05,0.33,2.67,-0.31,0,,0.91,,-0.9,1,1.01,,0.01,,4
02/29/2012,Long Beach St.,77,UC Irvine,50,17,19.8,19.14,20.41,18.77,0,,20.67,,17.96,19,18.28,,20,,22.5
02/29/2012,Colorado St.,66,UNLV,59,-3.5,-2.34,-3.34,-2.29,-3.63,0,,-3.45,,-3.53,-2,-3.98,,-1,,1.5
02/29/2012,Coastal Carolina,68,VMI,85,7.5,10.15,11.12,9.48,11.5,0,,10.6,,,6,7.15,,12,,
02/29/2012,Campbell,55,Winthrop,71,-1,3.75,6.36,8.17,5.9,0,,3.73,,,1.5,-0.29,,4,,1
03/01/2012,Drake,65,Bradley,49,7,11.15,11.7,13.32,11.31,0,,12.88,,,6,6.88,,12,,10.5
03/01/2012,Wagner,87,Central Conn,77,9.5,10.9,12.9,16.05,12.15,0,11.74,9.69,,,10,9.14,,9,,8.5
03/01/2012,NC Asheville,91,Charleston Southern,64,8.5,7.49,6.3,7.6,5.98,0,,8.45,,,8,6.41,,8,,8.5
03/01/2012,Oregon,90,Colorado,81,6,5.6,4.43,5.68,4.13,0,6.74,5.55,,3.52,6,4.16,,6,,9
03/01/2012,South Carolina Upstat,61,Florida Gulf Coast,71,5.5,8.26,7.32,9.17,6.86,0,,9,,,8,,,8,,
03/01/2012,Virginia,60,Florida St.,63,4,4.21,4.27,5.15,4,0,4.74,4.02,,2.59,5,4.14,,3,,6
03/01/2012,Kentucky,79,Georgia,49,19,20.01,21.08,22.69,20.78,0,15.74,21.4,,20,21,20,,21,,18.5
03/01/2012,Morehead St.,68,Jacksonville St.,54,-1,2.74,3.73,6.75,2.96,0,,3.38,,,2,0.37,,4,,-1
03/01/2012,Fresno St.,70,Louisiana Tech,75,6,5.02,5.33,3.17,5.87,0,4.74,5.02,,4.88,7,6.45,,5,,5
03/01/2012,Illinois,61,Michigan,72,2,-1.16,-0.77,-1.73,-0.64,0,0.74,-3.52,,-1.69,,1.73,,-3,,
03/01/2012,Robert Morris,87,Monmouth,68,10.5,10.69,14.96,13.49,15.48,0,9.74,9.05,,,10,12.05,,8,,7
03/01/2012,Nevada,65,New Mexico St.,61,3,2.41,1.52,6.84,0.28,0,5.74,0.82,,-0.71,3.5,3.31,,0.01,,3
03/01/2012,East Tennessee St.,68,North Florida,66,4.5,5.32,6.13,3.58,6.78,0,,7.61,,,2,2.97,,9,,2
03/01/2012,UC Santa Barbara,76,Pacific,61,11.5,12.85,13.23,13.83,13.08,0,9.74,13.21,,12.28,11,11.62,,15,,14
03/01/2012,San Diego,76,Pepperdine,54,3.5,5.35,5.43,5.82,5.33,0,,7.6,,,1.5,1.82,,6,,5.5
03/01/2012,San Francisco,87,Portland,66,9,11.86,11.34,11.11,11.41,0,,15.36,,,9,8.3,,14,,11
03/01/2012,Tennessee Tech,77,SE Missouri St.,73,4,5.38,6.7,8.3,6.28,0,,7.54,,,3.5,3.17,,6,,1
03/01/2012,Indiana St.,66,Southern Illinois,51,4.5,9.21,9.5,11.49,9.01,0,,11.55,,,5,4.72,,11,,7.5
03/01/2012,Cal Poly SLO,69,UC Davis,56,15.5,13.22,16.54,15.31,16.87,0,11.74,10.9,,14.65,16,16.25,,11,,9
03/01/2012,Oregon St.,77,Utah,67,17,15.71,18.6,12.17,20.56,0,11.74,13.4,,20.5,18,17.3,,16,,14
03/01/2012,San Jose St.,61,Utah St.,71,-4.5,-4.04,-5.59,-2.87,-6.29,0,-3.26,-5.39,,-7.24,-4,-5.25,,-3,,1
03/01/2012,Winthrop,55,VMI,75,4,3.74,5.46,3.11,6.02,0,,3.95,,,2,0.62,,5,,
03/01/2012,Rutgers,71,Villanova,77,3.5,3.83,2.62,3.67,2.31,0,4.74,3.73,,1.79,3,3.38,,4,,7
03/01/2012,Clemson,58,Virginia Tech,56,6.5,4.47,2.28,1.23,2.6,0,3.74,5.64,,1.98,6,6.04,,6,,8.5
03/01/2012,USC,58,Washington,80,-7,-7.23,-7.2,-10.59,-6.4,0,-4.26,-8.76,,-7.14,-7.5,-5.66,,-7,,-8
03/01/2012,UCLA,78,Washington St.,46,9.5,7.51,7.31,6.87,7.56,0,7.74,7.28,,6.49,11,9.65,,6,,8.5
03/02/2012,Kent St.,55,Akron,61,3.5,2.14,1.14,1.66,0.96,0,3.74,1.4,,-0.25,3,3.1,,3,,3.5
03/02/2012,Pennsylvania,54,Brown,43,13.5,15.8,16.55,18.67,15.98,0,14.74,16.08,,15.64,15,12.81,,16,,16.5
03/02/2012,Wisconsin-Milwaukee,49,Butler,71,-2.5,0.51,3.71,3.6,3.67,0,,0.84,,,-1,-2.02,,0.01,,-3
03/02/2012,Niagara,80,Canisius,70,7.5,9.16,11.51,13.8,10.92,0,,9.67,,,6.5,7.07,,8,,5.5
03/02/2012,Georgia Southern,76,Chattanooga,70,1,5.6,5.52,10.87,4.2,0,,5.66,,,2,0.85,,6,,6
03/02/2012,Western Carolina,68,Citadel,56,7,8.32,10.09,11.41,9.67,0,,10.13,,,7,6.68,,9,,3
03/02/2012,Cornell,70,Dartmouth,57,9,9.9,10.7,16.48,9.5,0,7.74,8.55,,7.98,10,9.97,,9,,10
03/02/2012,Creighton,68,Drake,61,8,10.13,12.7,13.15,12.59,0,,11.39,,,8,8.63,,10,,5
03/02/2012,Belmont,69,East Tennessee St.,61,12,14.21,14.01,11.44,15.09,0,,17.25,,,12,12.47,,17,,12
03/02/2012,Mercer,58,Florida Gulf Coast,62,10,10.3,10,10.01,9.99,0,,9.39,,,9.5,14.11,,8,,
03/02/2012,Samford,66,Furman,75,-2.5,0.7,0.93,0.98,0.86,0,,2.17,,,-1,-2.81,,3,,0.01
03/02/2012,Columbia,70,Harvard,77,-7.5,-6.71,-7.73,-9.03,-7.47,0,-2.26,-9.57,,-8.37,-7,-6.98,,-5,,-5
03/02/2012,Georgia St.,85,Hofstra,50,6,8.2,11.06,11.69,10.99,0,,8.21,,,6,6.29,,9,,3
03/02/2012,Wichita St.,72,Indiana St.,48,10,15.63,16.79,13.97,17.49,0,,18.63,,,10,11.2,,19,,13.5
03/02/2012,Tennessee St.,59,Morehead St.,52,3,3.7,4.76,5.94,4.41,0,,4.7,,,4,2.13,,5,,0.01
03/02/2012,James Madison,59,NC Wilmington,70,3,3.74,3.65,3.2,3.7,0,,6.41,,,3,1.15,,6,,2
03/02/2012,Illinois St.,54,Northern Iowa,42,-2.5,0.12,1.57,0.65,1.75,0,,1.81,,,-2,-3.52,,2,,-2
03/02/2012,Notre Dame,75,Providence,69,11,10.96,10.02,10.53,9.85,0,6.74,12.68,,10.54,12,10.83,,13,,13.5
03/02/2012,Evansville,72,SW Missouri St.,64,-2.5,2.13,0.86,2.1,0.47,0,,5.41,,,-2,-1.72,,4,,2.5
03/02/2012,BYU,73,San Diego,68,14,15.44,18.39,16.16,18.95,0,,17.82,,,13.5,14.2,,17,,8.5
03/02/2012,Loyola Marymount,60,San Francisco,67,-2,1.75,4.26,5.97,3.8,0,,1.39,,,-1.5,-1.64,,3,,-2
03/02/2012,Marist,64,St. Peter's,57,5,10.57,9.26,11.28,8.68,0,,12.66,,,4.5,4.82,,14,,12
03/02/2012,Murray St.,78,Tennessee Tech,58,8,13.28,14.51,20.05,13.83,0,,13.32,,,8,7.96,,14,,10.5
03/02/2012,Delaware,72,Towson,65,12,18.75,20.55,24.06,19.84,0,,20.6,,,11,12.49,,20,,15.5
03/02/2012,Central Michigan,76,Western Michigan,70,-2.5,-2.66,-2.1,-1.33,-2.36,0,-1.26,-5.95,,-2.87,-1,-1.01,,-4,,-2.5
03/02/2012,Northeastern,57,William & Mary,49,5,7.59,11.35,13.01,10.88,0,,8.32,,,5,5.31,,6,,2
03/02/2012,Princeton,64,Yale,57,6,5.75,5.1,2.59,5.66,0,6.74,6.91,,4.44,4.5,4.68,,7,,8
03/02/2012,Detroit,93,Youngstown St.,76,5.5,5.25,4.94,5.31,4.8,0,,6.63,,,6,4.78,,7,,3
03/03/2012,Mississippi,60,Alabama,51,-2,-1.47,-3.54,0.72,-4.7,0,-0.26,-3.43,,-6,-1,-0.62,,0.01,,2.5
03/03/2012,Lehigh,85,American,66,9.5,7.58,9.13,7.59,9.46,0,5.74,7.46,,,9.5,8.8,,6,,8
03/03/2012,NC Greensboro,65,Appalachian St.,55,-2,-2.34,-2.32,-0.06,-3,1,,-3.37,,,7,-2.09,,-3,,-2.5
03/03/2012,Mississippi St.,79,Arkansas,59,9.5,6.99,5.89,6.63,5.65,0,7.74,6.66,,5.4,9,7.84,,7,,9
03/03/2012,Florida Atlantic,55,Arkansas St.,70,2.5,-0.01,2.56,2.01,2.7,1,,-0.39,,,2.5,0.64,,-2,,-3
03/03/2012,Gonzaga,77,BYU,58,2.5,2.03,0.74,2.4,0.32,1,,1.66,,,1.5,2.29,,3,,2.5
03/03/2012,Iowa St.,80,Baylor,72,2,0.59,-0.45,-2.07,-0.23,0,2.74,0.08,,-0.55,1.5,-0.22,,1,,4
03/03/2012,Stony Brook,78,Binghamton,69,17,20.16,20.66,22.55,20.43,1,,19.46,,,18.5,19.38,,19,,
03/03/2012,New Mexico,76,Boise St.,61,14.5,15.32,14.9,12.98,15.5,0,10.74,19.57,,14.34,15.5,15.4,,16,,18
03/03/2012,Miami-Florida,77,Boston College,56,15,16.83,17.73,14.73,18.47,0,10.74,19.16,,18.31,15.5,15.7,,18,,19.5
03/03/2012,Buffalo,68,Bowling Green,64,5.5,5.89,5.91,7.36,5.46,0,7.74,4.21,,4.77,5.5,6.07,,6,,5.5
03/03/2012,Princeton,81,Brown,47,15,17.09,18.15,18.51,17.98,0,13.74,19.41,,16.09,16,13.98,,18,,19
03/03/2012,Valparaiso,65,Butler,46,-1,1.39,2.49,4.42,1.97,0,,-0.39,,,,1.83,,-1,,1.5
03/03/2012,Villanova,68,Cincinnati,72,-2,-1.39,-0.96,-2.35,-0.65,0,1.74,-3.91,,-0.52,-1,-1.06,,-3,,
03/03/2012,Oregon St.,83,Colorado,69,4.5,2.17,2.96,-0.78,4,0,1.74,0.08,,3.8,5.5,4.38,,2,,
03/03/2012,Air Force,65,Colorado St.,75,-2.5,-3.01,-3.36,-3.66,-3.41,0,-0.26,-4.65,,-2.73,,-1.35,,-5,,
03/03/2012,Columbia,61,Dartmouth,55,9.5,11.18,12.21,15.65,11.58,0,10.74,10,,9.77,9.5,9.67,,11,,11
03/03/2012,Old Dominion,88,Delaware,74,,5.78,4.13,2.86,4.46,1,,6.42,,,,8.16,,7,,
03/03/2012,Cleveland St.,58,Detroit,63,1,1.85,4.48,3.81,4.65,1,,1.68,,,1,0.95,,1,,-1
03/03/2012,Tulane,49,East Carolina,66,3,2.11,2.89,2.92,2.8,0,5.74,-1.3,,2.75,1,2.49,,0.01,,1.5
03/03/2012,Toledo,76,Eastern Michigan,51,5,5.1,5.15,2.18,5.89,0,7.74,2.9,,6.5,6,5.6,,6,,4
03/03/2012,Creighton,99,Evansville,71,5.5,6.03,7.98,10.49,7.45,1,,4.77,,,6,5.97,,4,,3.5
03/03/2012,Belmont,83,Florida Gulf Coast,69,18,15.12,12.65,10.18,13.72,1,,16.66,,,15.5,21.05,,14,,
03/03/2012,Western Kentucky,67,Florida International,63,2,2.46,0.88,2.7,0.42,1,,2.68,,,1,1.93,,3,,4
03/03/2012,Davidson,73,Furman,54,11.5,12.26,11.96,10.33,12.4,1,,14.01,,,11.5,11.3,,13,,12.5
03/03/2012,Dayton,75,George Washington,59,8.5,10.75,11.44,11.62,11.32,0,8.74,10.7,,11.99,9,8.65,,11,,12
03/03/2012,Marquette,83,Georgetown,69,4.5,4.1,2.87,4.27,2.4,0,4.74,3.91,,2.64,4.5,4.84,,4,,6
03/03/2012,Elon,65,Georgia Southern,58,1,-1.92,-1.94,-2.72,-1.74,1,,-1.62,,,-1,-1.44,,0.01,,-4
03/03/2012,George Mason,61,Georgia St.,59,-1,-1.02,-0.83,2.82,-1.86,1,,-1.01,,,-1,-1.06,,-4,,
03/03/2012,Boston,49,Hartford,53,5,11.79,14.02,13.71,14.02,0,11.74,15.04,,,3,4.99,,15,,8
03/03/2012,Cornell,63,Harvard,67,-8,-7.68,-9.03,-8.49,-9.26,0,-3.26,-8.88,,-10.16,-7.5,-8.4,,-7,,-6
03/03/2012,Rice,75,Houston,76,8,7.35,6,6.36,5.83,0,4.74,7.26,,5.9,9,8.19,,10,,10.5
03/03/2012,Oral Roberts,71,IUPU-Fort Wayne,67,11,14.13,14.3,16.17,13.95,1,,15.44,,,13.5,11.7,,14,,13.5
03/03/2012,South Dakota St.,77,IUPUI,56,9.5,12.21,13.65,13.5,13.64,0,,15.23,,,8.5,10.4,,13,,7.5
03/03/2012,San Jose St.,64,Idaho,70,-3.5,-3.51,-5.15,-4.61,-5.35,0,-2.26,-2.82,,-5.17,-4,-3.36,,-3,,-1.5
03/03/2012,Eastern Washington,81,Idaho St.,75,9.5,9.94,10.52,7.64,11.19,0,7.74,11.96,,9.71,9.5,9.24,,10,,12
03/03/2012,Wichita St.,64,Illinois St.,65,,12.79,10.87,10.13,11.15,1,,15.36,,,,10.58,,15,,14.5
03/03/2012,Auburn,67,LSU,52,1.5,0.45,-1.13,0.26,-1.53,0,2.74,-0.1,,-2.18,1,1.39,,1,,2
03/03/2012,Bucknell,79,Lafayette,52,12.5,11.54,12.45,12.73,12.32,0,8.74,13.19,,,11.5,12.27,,11,,10.5
03/03/2012,Cal St. Fullerton,77,Long Beach St.,74,-5,-5.55,-6.54,-6.32,-6.68,0,-2.26,-8.76,,-6.7,-3.5,-4.11,,-4,,
03/03/2012,Nevada,79,Louisiana Tech,69,10,10.95,10.83,14.23,10.07,0,11.74,11.1,,10.76,11,11.17,,9,,9.5
03/03/2012,Syracuse,58,Louisville,49,8.5,10.58,10.38,13.29,9.8,0,8.74,10.27,,9.16,11,9.38,,11,,13
03/03/2012,Vermont,50,Maine,40,9.5,9.8,8.57,7.74,8.81,1,,12.56,,,9,9.19,,10,,10.5
03/03/2012,Iona,87,Marist,63,15.5,14.47,15.07,13.13,15.59,1,,15.61,,,15.5,15.48,,14,,13
03/03/2012,Tulsa,66,Memphis,78,-3.5,-4.25,-4.67,-3.41,-5.27,0,-0.26,-7.42,,-5.69,-3,-2.68,,-5,,
03/03/2012,Texas Tech,59,Missouri,81,-15,-16.06,-17.23,-17.39,-17.29,0,-9.26,-17.96,,-18.81,-15,-15.7,,-16,,
03/03/2012,Portland St.,75,Montana St.,53,7.5,8.62,9.31,8.32,9.52,0,8.74,8.77,,,7.5,7.52,,8,,9.5
03/03/2012,Xavier,72,NC Charlotte,63,10.5,11.57,10.22,10.45,10.08,0,10.74,12.9,,10.38,10.5,11,,14,,13
03/03/2012,Drexel,59,NC Wilmington,47,13,13.72,12.24,12.79,12.12,1,,15.82,,,12.5,11.59,,15,,15
03/03/2012,Minnesota,81,Nebraska,69,9,9,9.49,6.93,10.04,0,7.74,10.41,,9.07,9.5,8.82,,9,,10
03/03/2012,Albany-NY,63,New Hampshire,45,5,5.12,5.28,4.53,5.46,1,,5.68,,,3,4.02,,6,,5
03/03/2012,Fresno St.,78,New Mexico St.,83,-3.5,-4.52,-4.55,-5.08,-4.54,0,-1.26,-5.16,,-6.59,-2,-3,,-6,,-4.5
03/03/2012,Loyola-Maryland,86,Niagara,73,8,7.85,6.96,8.44,6.62,1,,8.48,,,7,7.08,,9,,7.5
03/03/2012,Duke,70,North Carolina,88,-2,1.68,1.34,4.43,0.6,0,2.74,-1.02,,1.58,1.5,1.11,,2,,2
03/03/2012,VA Commonwealth,75,Northeastern,65,12,11.16,10.53,10.31,10.6,1,,10.28,,,12,12.6,,12,,
03/03/2012,Ball St.,62,Northern Illinois,51,13.5,13.89,16.64,14.25,17.21,0,11.74,14.79,,15.65,14.5,14,,12,,11.5
03/03/2012,Iowa,66,Northwestern,70,2,1.7,0.62,0.65,0.52,0,2.74,0.87,,-0.29,1,1.58,,3,,4.5
03/03/2012,Miami-Ohio,54,Ohio,63,-4,-5.19,-5.12,-7.61,-4.6,0,,-5.9,,-5.59,-4,-4.11,,-5,,-3.5
03/03/2012,Kansas St.,77,Oklahoma St.,58,12,10.92,10.54,10.41,10.52,0,12.74,9.86,,10.73,12.5,11.06,,11,,11
03/03/2012,Cal Poly SLO,67,Pacific,38,8.5,7.33,9.55,7.78,9.92,0,5.74,7.01,,7.61,9,8.04,,7,,5.5
03/03/2012,Connecticut,74,Pittsburgh,65,5.5,7,7.15,6.6,7.23,0,6.74,6.87,,7.23,5.5,6.3,,7,,8
03/03/2012,Massachusetts,89,Rhode Island,83,9.5,11.37,13.52,14.34,13.24,0,12.74,8.83,,14.05,11.5,10.24,,8,,9.5
03/03/2012,Fairfield,65,Rider,63,8.5,6.37,6.98,4.65,7.59,1,,6.28,,,8,7.2,,7,,5.5
03/03/2012,Duquesne,60,Saint Louis,75,-4.5,-4.91,-6.19,-2.61,-7.52,0,1.74,-6.66,,-8.9,-4.5,-5.79,,-6,,-3.5
03/03/2012,TCU,92,San Diego St.,98,-2,-1.86,-3.14,-3.63,-3.25,0,-0.26,-2.83,,-3.59,-1,-2.29,,-2,,3
03/03/2012,St. Mary's,83,San Francisco,78,8,6.71,9.13,9.66,9.02,1,,4.37,,,7.5,7.72,,5,,4.5
03/03/2012,DePaul,86,Seton Hall,58,-5,-5.89,-6.16,-5.95,-6.29,0,-2.26,-8.39,,-7.27,-4.5,-5.05,,-6,,
03/03/2012,Manhattan,82,Siena,84,7,6.23,7.4,4.84,8.08,1,,7.37,,,7,6.57,,6,,4.5
03/03/2012,Georgia,67,South Carolina,55,6,7.83,6.71,8.75,6.12,0,7.74,6.82,,6.54,5.5,5.63,,9,,12
03/03/2012,Marshall,79,Southern Miss,75,2.5,1.71,1.29,-2.08,1.95,0,2.74,2.13,,1.5,3.5,2.72,,3,,
03/03/2012,La Salle,71,St. Bonaventure,61,3.5,2.74,3.65,2.68,3.88,0,5.74,-0.12,,5.08,4,3.66,,0.01,,1
03/03/2012,Rutgers,61,St. John's,58,7.5,6.28,6.2,3.26,6.87,0,6.74,6.48,,5.92,7,6.93,,7,,7
03/03/2012,Fordham,60,Temple,80,-12.5,-13.2,-13.68,-12.06,-14.34,0,-7.26,-15.59,,-13.29,-14.5,-15.02,,-16,,-12
03/03/2012,Murray St.,54,Tennessee St.,52,,10.05,10.91,14.76,10.68,1,,8.85,,,,8.49,,9,,8.5
03/03/2012,Kansas,73,Texas,63,12,12.08,11.28,12.9,10.65,0,10.74,13.25,,9.86,11.5,11.24,,13,,15
03/03/2012,Oklahoma,65,Texas A&M,62,5.5,5.38,5.92,6.3,5.75,0,8.74,4.25,,-0.51,6,6.04,,6,,6.5
03/03/2012,South Alabama,87,Troy St.,81,4,4.03,4.23,5.71,3.87,1,,3.11,,,2.5,3.49,,5,,3
03/03/2012,Central Florida,71,UAB,63,5,5.12,5.99,6.26,5.87,0,5.74,4.44,,6.36,6,5.82,,3,,3.5
03/03/2012,UC Santa Barbara,90,UC Davis,43,18.5,18.95,20.15,21.46,19.79,0,15.74,19.03,,19.33,19.5,19.27,,19,,18
03/03/2012,Cal Riverside,72,UC Irvine,69,4,4.65,2.5,5.43,1.6,0,6.74,4.28,,1.03,6,4.58,,6,,7.5
03/03/2012,SMU,57,UTEP,48,1,-0.53,-0.6,-0.19,-0.78,0,-0.26,-1.22,,-2.12,,0.8,,-2,,1.5
03/03/2012,Oregon,94,Utah,48,17,19.22,19.94,19.27,20.17,0,16.74,20.23,,20.22,18,17.66,,20,,19.5
03/03/2012,NC Asheville,80,VMI,64,12.5,13.12,13.49,11.92,13.82,0,,13.6,,,14,11.24,,15,,
03/03/2012,Tennessee,68,Vanderbilt,61,-1.5,-1.53,-1.58,-1.29,-1.76,0,-2.26,-3.2,,-2.33,-2,-0.43,,-2,,1
03/03/2012,Georgia Tech,69,Wake Forest,62,4.5,4.34,4.97,1.97,5.65,0,4.74,2.99,,5.69,4.5,5.18,,4,,4.5
03/03/2012,UCLA,75,Washington,69,5,3.26,3.01,-1.05,4.21,0,2.74,4.75,,2.01,5,4.94,,4,,4.5
03/03/2012,USC,38,Washington St.,43,-3.5,-2.1,-2.35,-2.69,-2.41,0,0.74,-3.64,,-2.65,-2,-0.67,,-3,,-2.5
03/03/2012,South Florida,44,West Virginia,50,1.5,1.79,0.72,4.13,-0.19,0,1.74,1.86,,-2.06,2,0.32,,1,,7.5
03/03/2012,Wofford,59,Western Carolina,82,,4.88,4.79,3.89,5.04,1,,4.35,,,,5.01,,5,,6
03/03/2012,UNLV,74,Wyoming,63,10.5,9.23,8.83,9.92,8.47,0,7.74,10.39,,8,10,9.83,,10,,9.5
03/03/2012,Pennsylvania,68,Yale,47,5,4.54,3.62,3.64,3.54,0,8.74,4.2,,4,5.5,3.16,,5,,4
03/04/2012,Stony Brook,57,Albany-NY,55,4,6.18,7.39,8.14,7.18,0,,7.31,,,3,3.42,,6,,5
03/04/2012,Arizona St.,87,Arizona,80,-8.5,-8.84,-9.75,-8.86,-10.04,0,-2.26,-11.89,,-10.06,-8.5,-8.75,,-10,,
03/04/2012,Middle Tenn St.,61,Arkansas St.,64,10,12.49,16.27,17.48,15.94,0,,12.69,,,8.5,9.82,,12,,7
03/04/2012,Stanford,75,California,70,-1,-0.23,-0.66,-1.05,-0.61,0,1.74,-1.56,,-0.75,-1,-0.61,,0.01,,1
03/04/2012,Florida St.,80,Clemson,72,7,8.91,10.02,11.85,9.46,0,9.74,6.85,,9.56,8,6.79,,8,,9
03/04/2012,Davidson,83,Elon,67,13.5,15.55,16.83,14.31,17.49,0,,18.71,,,13.5,13.31,,16,,13.5
03/04/2012,Iona,75,Fairfield,85,4.5,8.55,9.63,10.53,9.36,0,,10.7,,,5.5,4.69,,10,,6
03/04/2012,VA Commonwealth,74,George Mason,64,6.5,7.54,7.39,7.49,7.34,0,,7.62,,,6,6.25,,9,,
03/04/2012,Vermont,77,Hartford,73,9.5,14.25,16.67,14.36,17.24,0,,18.12,,,8,9.26,,17,,9.5
03/04/2012,Wisconsin,70,Illinois,56,9.5,12.14,12.44,8.92,13.6,0,10.74,12.79,,11.73,11,9.84,,14,,15.5
03/04/2012,Creighton,83,Illinois St.,79,6.5,8.8,9.75,11.95,9.23,0,,10.76,,,5,5.85,,10,,5
03/04/2012,Florida,59,Kentucky,74,-5,-4.39,-4.29,-8.16,-3.21,0,-0.26,-6.57,,-3.13,-3.5,-2.38,,-7,,
03/04/2012,Penn St.,65,Michigan,71,-5.5,-6.43,-6.8,-7.91,-6.68,0,-3.26,-8.15,,-6.87,-5.5,-5.11,,-7,,
03/04/2012,Virginia Tech,58,North Carolina St.,70,1.5,1.91,1.92,0.38,2.35,0,1.74,1.56,,1.57,2,2.19,,2,,3.5
03/04/2012,Western Illinois,58,North Dakota St.,53,-3,0.3,0.98,2.42,0.6,0,,0.66,,,-1,-4.39,,1,,1.5
03/04/2012,Louisiana-Lafayette,62,North Texas,65,-3,-1.16,1.39,4.12,0.67,0,,-0.09,,,-2,-2.16,,-1,,-8.5
03/04/2012,Michigan St.,70,Ohio St.,72,3,3.59,2.9,4.75,1.8,0,2.74,4.11,,1.48,3,2.35,,4,,7.5
03/04/2012,Drexel,68,Old Dominion,51,2,4.61,6.53,7.88,6.17,0,,5.05,,,3,2.03,,4,,2.5
03/04/2012,Indiana,85,Purdue,74,5.5,7.12,7.79,7.54,7.83,0,8.74,5.02,,8.14,6.5,6.22,,6,,7.5
03/04/2012,Wagner,64,Robert Morris,71,5,6.33,6.53,6.92,6.41,0,8.74,5.27,,,6.5,5.95,,6,,5
03/04/2012,Loyola-Maryland,70,Siena,60,7,8.42,9.92,11.14,9.61,0,,9.92,,,6.5,6.86,,9,,4
03/04/2012,Denver,61,South Alabama,50,9,10.95,11.78,7.71,12.81,0,,15.52,,,8.5,8.68,,12,,9
03/04/2012,Oakland,82,Southern Utah,84,6.5,9.92,9.61,9.93,9.5,0,,12.03,,,7.5,7.07,,13,,8
03/04/2012,Maryland,72,Virginia,75,-4,-3.88,-6.49,-1.46,-7.76,0,0.74,-4.79,,-7.24,-3,-2.66,,-4,,
03/04/2012,NC Greensboro,77,Western Carolina,82,-2.5,0.05,1.47,2.84,1.01,0,,0.27,,,7,-1.82,,1,,-3
03/04/2012,Arkansas-Little Rock,63,Western Kentucky,68,3,4.77,5.83,5.88,5.8,0,,5.79,,,2,4.13,,7,,0.01
03/05/2012,North Texas,76,Arkansas St.,72,1.5,4.87,6.74,6.2,6.81,0,,5.07,,,1,2.66,,7,,1.5
03/05/2012,Western Michigan,69,Ball St.,63,4,5.23,4.27,4.24,4.21,0,6.74,5.71,,,3.5,2.74,,6,,7
03/05/2012,Bowling Green,53,Central Michigan,54,11.5,13.32,12.77,11.75,12.98,0,10.74,15.86,,,11,9.39,,16,,16.5
03/05/2012,Loyola-Maryland,48,Fairfield,44,-2.5,0.53,2.52,6.08,1.57,0,,0.56,,,-2,-1.5,,0.01,,-3.5
