date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey
12/16/2015,Richmond,77,Old Dominion,61,4,5.52,5.41,7.71,2.54,5.69,6.04,5,5.79,3,1.84,5.46,7.3,0,3,,,,,8,9,2.76,
12/16/2015,SW Missouri St.,85,Oral Roberts,66,2,-3.08,-4.84,-5.78,-3.43,-5.4,1.65,0,0.76,-2,2.89,-4.92,-2.5,0,0,,,,,-8,-2.4,-3.17,
12/16/2015,Saint Louis,76,Tennessee-Martin,82,9.5,11.02,12.96,11.83,13.94,13.15,6.96,8,10.45,6,5.07,18.06,10.9,0,13,,,,,18,7.7,0.25,
12/16/2015,St. Mary's,92,Southern Utah,36,19.5,22.95,25.6,24.43,26.97,25.9,17.21,20,19.77,21,5.6,31.89,18.8,0,19,,,,,32,21.5,14.22,
12/16/2015,Tennessee,81,Florida Atlantic,62,13.5,16.5,16.51,15.88,17.32,16.37,21.38,13.5,18.22,20,4.39,22,14.4,0,20,,,,,17,10.2,5.18,
12/16/2015,Texas Tech,79,South Dakota St.,67,3.5,1.18,-0.12,1.12,-1.6,0.07,1.14,2.5,2.42,-2,2.22,0.67,3.8,0,2,,,,,5,4.7,-1.81,
12/16/2015,UNLV,56,Arizona St.,66,7,4.85,3.81,3.84,3.49,4.14,-1.21,4.5,4.84,5,2.46,2.52,6.7,0,5,,,,,8,9.2,7.78,
12/16/2015,Utah,99,Savannah St.,53,27.5,24.61,25.1,27.19,22.69,25.93,36.33,27,26.46,28,5.79,23.04,29.6,0,27,,,,,20,16.5,12.14,
12/17/2015,Eastern Washington,,Morehead St.,,,-4.21,-6.84,-5.9,-8.03,-6.63,-2.77,-3.5,-2.86,-1,2.65,-10.44,-3.7,0,1,,,,,-4,0.3,-3.86,
12/17/2015,Middle Tenn St.,83,Belmont,62,0,2.1,1.47,2.48,0.25,1.7,1.7,2,1.11,1,2.32,2.53,0.9,0,0,,,,,9,4.9,0.2,
12/17/2015,Portland St.,71,CS Northridge,77,4.5,5.05,4.23,3.06,5.85,3.67,0.83,5.5,6.92,6,2.8,3.37,-0.4,0,6,,,,,10,9.7,6.42,
12/17/2015,USC,101,Cal Poly SLO,82,9,11.97,13.51,12.95,14.3,13.5,15.4,11,11.86,13,3,14.57,10.4,0,15,,,,,9,7.7,4.47,
12/17/2015,West Virginia,86,Marshall,68,20.5,21.1,21.78,19.34,25.23,21.94,24.55,20.5,19.89,22,4.56,27.44,13.7,1,24,,,,,14,26.7,13.69,
12/17/2015,Wisconsin-Milwaukee,91,South Dakota,92,8.5,9.57,9.5,8.73,10.34,9.44,12.79,9,9.45,11,2.13,10.28,8.8,0,10,,,,,11,9.2,3.84,
12/18/2015,BYU,98,Central Michigan,85,12.5,13.04,15.81,15.81,16.21,15.73,11.89,11,12.33,13,2.57,15.12,12.1,0,13,,,,,11,9.4,8.08,
12/18/2015,Clemson,59,South Carolina,65,-1.5,-1.71,-3.58,-5.44,-0.99,-4.26,-0.69,-1.5,0.81,4,3.55,-4.56,-6.4,0,0,,,,,-5,-0.2,4.13,
12/18/2015,East Tennessee St.,87,Eastern Kentucky,81,4.5,3.11,2.22,1.79,2.78,2.09,2.41,3.5,6.15,5,2.41,1.95,6.2,0,6,,,,,-2,6.3,-0.41,
12/18/2015,Loyola Marymount,77,Jacksonville St.,60,11.5,10.62,13.58,15.87,11.19,14.22,13.27,11.5,10.88,11,3.72,10.08,10.7,0,9,,,,,10,7.5,0.8,
12/18/2015,Memphis,79,Mississippi,85,3.5,5.89,4.58,3.65,5.51,4.42,3.87,4.5,4.41,4,2.37,11.37,9.1,0,10,,,,,5,6.6,4.1,
12/18/2015,Murray St.,73,Southern Illinois,88,2.5,2.95,3.47,3.97,2.59,3.87,4.23,3.5,4.09,8,3.21,-0.16,6.1,0,4,,,,,-5,0.6,2.58,
12/18/2015,Nevada,72,Santa Clara,69,8.5,9.79,10.07,8.34,11.6,10.32,-5.67,8.5,12.3,9,4.85,10.85,10.5,0,11,,,,,13,17.8,8.12,
12/18/2015,Oregon,94,Long Beach St.,73,14,12.58,11.98,12.67,10.93,12.38,19.6,12.5,11.76,14,2.69,12.06,11.7,0,13,,,,,15,10.1,8.37,
12/18/2015,Oregon St.,82,Cal St. Fullerton,69,10.5,10.6,10.26,11.62,8.67,10.56,19.45,11,10.89,8,3.64,8.89,11.5,1,10,,,,,15,8.2,4.81,
12/18/2015,Pepperdine,79,Louisiana-Lafayette,59,3,5.24,6.53,7.96,4.46,7.19,3.43,5,2.76,1,4.17,3.95,5.5,0,4,,,,,17,2.6,1.8,
12/18/2015,Portland,82,Weber St.,92,-2.5,-2.59,-2.95,-1.9,-4.29,-2.69,0.39,-2.5,-1.55,-1,3.26,-3.61,-7.8,1,-4,,,,,6,-10.1,-0.14,
12/18/2015,Samford,70,South Alabama,72,5.5,7.57,7.92,8.36,7.14,8.28,4.58,6.5,4.77,7,2.34,7.76,10.8,0,4,,,,,13,8.2,6.6,
12/18/2015,St. John's,51,Incarnate Word,73,7.5,9.09,10.61,13.49,6.88,11.63,11.7,7.5,8.09,12,3.69,8.7,10.4,0,7,,,,,17,-1.8,2.41,
12/18/2015,Tennessee Tech,77,Miami-Ohio,64,0,2.46,2.99,3.04,2.98,2.96,-3.98,1,3.53,4,2.19,1.26,4.1,0,3,,,,,1,5.2,1.91,
12/18/2015,Tennessee-Martin,74,Arkansas St.,70,2.5,2.78,3.12,4.27,1.71,3.29,4.5,3.5,2.32,5,1.58,0.59,6.5,0,0,,,,,3,-0.5,2.33,
12/18/2015,Washington St.,78,Texas St.,73,9,9.53,9.09,9.03,9.36,8.89,9.78,9.5,9.03,7,1.77,12.2,12.3,0,10,,,,,13,5.7,8.48,
12/19/2015,Appalachian St.,66,NC Charlotte,82,4.5,4.24,4.82,3.17,7.07,4.49,6.58,5.5,5.61,6,2.55,1.06,1.4,0,5,,,,,6,5,-1.09,
12/19/2015,Arizona,82,UNLV,70,11.5,12.95,13.32,14.24,12.79,13.18,19.24,11,12.08,18,2.91,8.89,11.5,0,11,,,,,11,10.2,12.9,
12/19/2015,Arizona St.,98,Houston Baptist,79,20.5,21.7,24.17,24.45,24.03,24.14,24.38,21,21.36,17,4.1,27.69,22.6,0,22,,,,,23,15.3,12.02,
12/19/2015,Arkansas,66,Mercer,69,6.5,8.39,8.54,8.17,9.78,7.79,12.06,6.5,7.94,15,3.35,9.5,4.6,0,13,,,,,8,3,1.74,
12/19/2015,Boston College,69,Delaware,61,5.5,4.99,3.82,1.67,6.27,3.51,5.89,4.5,6.65,7,2.62,7.93,3.1,0,8,,,,,7,5,-1.02,
12/19/2015,Buffalo,80,Montana St.,73,11.5,10.23,9.95,11.26,8.4,10.2,20.82,10.5,7.75,17,4.34,7.62,8.4,0,14,,,,,7,4.7,5.93,
12/19/2015,Butler,74,Purdue,68,-4.5,-6.46,-6.8,-6.94,-6.55,-6.91,-4.69,-5,-4.89,-2,3.12,-10.92,-7.7,1,-4,,,,,-1,-9.8,-11.77,
12/19/2015,California,84,Coppin St.,51,30.5,27.19,29.35,31.03,27.52,29.81,31.18,28.5,26.85,26,4.51,32.55,24.6,0,30,,,,,28,21.3,15.22,
12/19/2015,Cleveland St.,67,Belmont,65,-6,-4.01,-4.57,-3.74,-5.18,-4.82,-2.98,-5,-4.83,3,2.47,-4.66,-4.9,0,-5,,,,,-6,-1.6,-6.84,
12/19/2015,Dayton,70,Furman,50,18.5,20.05,24.36,25.58,22.68,24.99,22.63,18.5,19.84,17,6.15,26.97,22.4,0,20,,,,,21,9.6,3.63,
12/19/2015,DePaul,70,Northwestern,78,-4.5,-5.98,-5.43,-5.08,-5.96,-5.28,-8.34,-4.5,-3.89,-5,1.97,-9.82,-3.6,0,-5,,,,,-7,-4.8,-8.57,
12/19/2015,Detroit,95,Central Florida,89,5.5,2.57,2.6,4.44,-0.07,3.43,1.55,3.5,3.57,4,2.46,2.56,4.1,0,4,,,,,-4,7.4,-0.15,
12/19/2015,Drexel,57,Penn St.,63,-6,-5.89,-3.8,-5.89,-1.18,-4.47,-6.4,-6.5,-3.92,-8,3.75,-4.23,-6.8,0,-2,,,,,-16,-4.2,-9.69,
12/19/2015,Duke,75,Utah,77,6,8.77,8.25,7.29,9.62,7.61,6.07,6.5,7.6,10,1.88,12.58,6.6,1,12,,,,,7,10,9.33,
12/19/2015,Elon,79,NC Greensboro,69,7.5,8.8,11.3,11.91,10.4,11.68,4.04,7.5,7.05,9,2.87,10.84,12.7,0,6,,,,,10,4.9,4.53,
12/19/2015,Florida,72,Oklahoma St.,70,9.5,9.72,10.25,8.59,12.64,9.84,14.65,7,9.97,10,2.42,11.83,8.4,1,6,,,,,7,10.5,6.7,
12/19/2015,Florida St.,64,Florida Atlantic,59,18.5,20,19.48,19.84,19.28,19.33,25.73,18,17.54,21,2.57,20.9,18,1,21,,,,,23,18.6,16.24,
12/19/2015,George Washington,87,St. Peter's,74,16.5,19.17,19.73,20.45,18.76,20.13,21.67,16,19.07,17,3.24,24.61,16.6,0,20,,,,,21,18.2,11.93,
12/19/2015,Georgia,75,Georgia Tech,61,-1.5,0.18,0.03,1.55,-1.72,0.41,2.41,0,0.59,2,2.16,-5.01,-0.6,0,1,,,,,3,-0.2,-1.13,
12/19/2015,Gonzaga,86,Tennessee,79,9.5,9.3,8.04,8.32,7.65,8.16,7.93,8,13.7,8,3.01,5,7.8,1,9,,,,,16,10.2,11.07,
12/19/2015,Houston,81,Eastern Illinois,65,14,18.18,17.69,16.19,19.73,17.31,12.51,16,16.8,17,2.41,20.71,18,0,17,,,,,20,22.3,21.1,
12/19/2015,IUPUI,82,Southern Utah,68,8,6.33,8.67,6.59,10.99,8.41,4.99,8,6.73,5,3.21,7.47,11.1,0,5,,,,,6,2.4,-1.11,
12/19/2015,Illinois,91,South Dakota,79,10.5,9.02,9.53,10.61,8.28,9.93,16.12,10.5,9.89,9,3.85,9.16,10.8,0,14,,,,,4,5.7,0.25,
12/19/2015,Indiana,80,Notre Dame,73,-1.5,-0.25,0.1,-1.44,2.12,-0.3,-2.67,-1,2.94,-1,2.03,1.31,-0.9,1,2,,,,,3,-5.3,-3.06,
12/19/2015,Iowa,70,Drake,64,15.5,18.15,18.31,17.89,18.99,18.25,25.74,16,15.29,19,3.28,23.75,17,1,17,,,,,15,13.8,15.93,
12/19/2015,Kansas,88,Montana,46,25,22.88,23.71,25.45,21.34,24.55,25.95,22,22.25,24,4.31,25.86,23,0,26,,,,,28,16.5,10.82,
12/19/2015,Kansas St.,61,Colorado St.,56,8.5,6.71,9.63,10.15,9.53,9.22,2.95,8,5.15,7,3.75,10.67,8.2,1,5,,,,,4,7.8,-2.06,
12/19/2015,LSU,100,Oral Roberts,77,11,7.23,5.96,6.3,5.96,5.63,9.25,10,10.7,12,2.64,5.52,5.5,0,10,,,,,10,3.2,3.91,
12/19/2015,Louisville,78,Western Kentucky,56,22,22.29,22.89,21.06,25.82,23.12,23.12,21,24.31,27,3.51,25.78,19.7,0,24,,,,,16,20.5,16.5,
12/19/2015,Loyola-Chicago,64,Illinois-Chicago,47,12,14.56,15.38,14.39,16.14,15.95,18.44,13,14.79,14,3.54,19.96,16.2,0,15,,,,,13,10.4,5.58,
12/19/2015,Maryland,82,Princeton,61,12.5,12.51,15.45,17.85,12.84,16.15,11.5,11.5,10.82,13,3.24,14.92,12,0,14,,,,,7,9.5,7.66,
12/19/2015,Miami-Florida,85,Charleston,63,17.5,17.19,18.87,19.91,17.69,19.13,25.26,18.5,17.54,20,4.11,18.78,15.7,0,18,,,,,12,11.6,8.94,
12/19/2015,Michigan,105,Youngstown St.,46,21,19.77,21.01,20.61,21.38,21.13,29.79,21,24.22,20,4.85,19.27,16.6,0,24,,,,,14,14.6,10.42,
12/19/2015,Mississippi St.,69,Tulane,59,6.5,7.57,8.5,9.19,7.53,8.81,9.55,7.5,9.17,5,2.15,6.26,10.4,0,10,,,,,6,4.9,3.06,
12/19/2015,Missouri,59,North Carolina St.,73,-4,-3.35,-2.96,-2.36,-3.74,-2.77,-9.6,-3.5,-3.62,-6,2.77,-3.86,-2.1,0,-2,,,,,2,-0.4,-6.16,
12/19/2015,New Mexico,89,Rice,90,17,20.49,22.6,20.47,25.58,22.17,18.77,17.5,20.11,18,4.69,30.6,21.3,0,20,,,,,20,15.6,11.13,
12/19/2015,Northeastern,58,Michigan St.,78,-9,-12.23,-14.52,-15.39,-13.67,-14.52,-12.81,-10,-10.69,-13,2.79,-13.43,-11.5,0,-15,,,,,-11,-8.4,-5.04,
12/19/2015,Northern Illinois,78,Florida International,75,9.5,9.24,10.86,10.95,10.42,11.22,11.36,9,10.14,13,4.03,10.33,8.5,0,8,,,,,-2,12.7,4.68,
12/19/2015,Northern Iowa,81,Iowa St.,79,-8,-9.56,-9.25,-10.95,-7.2,-9.92,-10.07,-8,-8.11,-6,2.51,-13.68,-11,1,-7,,,,,-14,-9.8,-7.28,
12/19/2015,Northern Kentucky,79,SE Missouri St.,69,10.5,10.66,10.45,9.15,12.26,9.77,12.74,10.5,10.4,9,2.03,15.44,12.7,0,10,,,,,9,8.8,8.89,
12/19/2015,Ohio St.,74,Kentucky,67,-10,-9.24,-10.92,-12.43,-8.95,-11.85,-10.1,-11,-8.87,-10,2.09,-7.33,-11.5,1,-8,,,,,-13,-1.2,-5.97,
12/19/2015,Oklahoma,87,Creighton,74,14,14.75,15.9,16.38,14.9,16.41,18.47,14.5,13.98,17,3.77,15.71,18,0,16,,,,,8,14.8,6.18,
12/19/2015,Oregon St.,76,Tulsa,71,0,0.09,0.88,0.45,1.19,0.96,-2.08,1,1.79,0.01,1.48,-1.98,-0.2,1,-1,,,,,-2,5.3,-2.13,
12/19/2015,Portland,65,Cal St. Fullerton,60,2.5,0.38,-1.28,-0.32,-2.19,-1.3,8.2,2,0.23,2,3.24,-2.9,-2.5,1,1,,,,,-2,2.2,3.8,
12/19/2015,Providence,73,Rider,65,15,18.9,20.72,23.6,17.64,21.84,17.47,16,15.06,17,3.74,20.29,21.3,0,17,,,,,24,18.3,11.42,
12/19/2015,Rhode Island,79,Iona,74,12.5,8.78,7.44,7.03,7.96,7.34,8.8,9.5,8.06,10,1.65,9.27,9.3,0,7,,,,,13,8.7,10.24,
12/19/2015,Saint Louis,68,Indiana St.,76,3.5,3.63,3.88,3.83,3.58,4.24,-1.43,2.5,4.31,2,2.57,5.38,2.8,0,6,,,,,8,5.7,-1.06,
12/19/2015,Seton Hall,80,Wichita St.,76,-4.5,1.39,2.84,2.14,3.21,3.07,-6.61,-2,-1.92,1,4.22,2.13,1.2,0,0,,,,,11,1.5,-1.46,
12/19/2015,South Florida,68,UAB,79,-7.5,-6.8,-7.93,-8.6,-7.02,-8.22,-5.78,-7,-6.11,-8,1.03,-6.23,-6.2,0,-4,,,,,-6,-6.2,-8.16,
12/19/2015,Southern Miss,46,Georgia St.,66,-8,-6.69,-6.3,-5.89,-6.36,-6.66,-10.02,-7,-8.23,-8,2.06,-3.69,-5.2,0,-5,,,,,-5,-5.8,-10.8,
12/19/2015,St. Joseph's PA,79,Illinois St.,65,7.5,9.72,11.17,11.78,10.36,11.45,7.9,8.5,7.83,9,3.07,10.61,10.9,0,9,,,,,16,7.2,3.12,
12/19/2015,Stanford,73,Texas,75,-1.5,-0.15,-0.86,-1.03,-0.71,-0.82,-1.4,-2,2.37,2,2.17,0.69,1.1,0,-2,,,,,1,3.4,-5.75,
12/19/2015,Syracuse,67,Cornell,46,18,17.38,18,17.05,19.16,17.95,23.55,18,21.62,16,4.09,18.19,18.7,0,21,,,,,14,13.7,7,
12/19/2015,Texas A&M,80,Baylor,61,3,1.77,2.42,2.02,2.98,2.38,-0.43,2,1.73,1,2.3,3.01,-0.6,0,1,,,,,8,0,-0.52,
12/19/2015,UC Davis,60,Air Force,67,4.5,6.25,4.44,2.91,6.9,3.52,10.59,6.5,8.41,11,3.55,4.95,2.1,0,7,,,,,11,7.6,0.86,
12/19/2015,UCLA,76,North Carolina,89,-8,-5.91,-7.33,-6.01,-8.42,-7.27,-9.37,-7,-7.48,-8,3.23,-8.67,-6,1,-9,,,,,1,0.1,-0.36,
12/19/2015,UTEP,53,New Mexico St.,73,3.5,2.83,2.53,3.82,0.32,3.43,1.97,4,1.97,3,3.47,-1.48,3,0,3,,,,,12,4.8,-1.59,
12/19/2015,VA Commonwealth,63,Cincinnati,69,-1.5,-2.23,-2.62,-2.2,-3.39,-2.48,-1.38,0,-1.53,0.01,1.08,-1.78,-2.4,0,-3,,,,,-3,-2.5,-2.72,
12/19/2015,Valparaiso,74,SW Missouri St.,45,14.5,14.87,15.49,14.69,15.74,16.04,13.58,14.5,14.42,17,2.11,12.81,13.5,0,16,,,,,19,14.3,10.77,
12/19/2015,Vanderbilt,80,Wofford,56,17.5,22.92,24.06,22.28,27.53,24.03,23.02,19.5,20.49,21,4.18,31.39,22.5,0,24,,,,,24,19.4,14.31,
12/19/2015,Virginia,86,Villanova,75,5.5,3.05,4.34,5.06,3.66,4.33,0.22,5,3.26,2,1.67,1.3,2.5,0,2,,,,,1,5.3,4.63,
12/19/2015,Washington,83,Oakland,97,10.5,8.14,7.99,6.86,9.43,8.03,6.61,9,7.81,9,3.84,14.71,10.2,0,10,,,,,10,7.3,-2.07,
12/19/2015,Wyoming,76,Nebraska Omaha,75,5,4.91,4.65,5.9,2.91,5.15,4,5,5.16,8,1.92,2.99,,0,7,,,,,7,,1.24,
12/19/2015,Xavier,85,Auburn,61,17,17.05,17.52,19.06,15.68,18.04,22.33,17,15.03,15,2.28,18.05,16.4,0,18,,,,,14,13.6,18.9,
12/20/2015,Arkansas-Little Rock,84,Northern Arizona,57,16.5,19.96,23.98,22.22,25.69,24.33,12.78,16,16.14,15,5.18,29.11,22,0,13,,,,,20,20.6,14.65,
12/20/2015,Boise St.,90,Bradley,70,23,22.87,24.11,25.64,22.5,24.31,31.21,22,23.05,26,3.83,21.21,21.3,0,21,,,,,18,22.5,16.47,
12/20/2015,Denver,58,Eastern Washington,74,6,7.09,7.85,7.64,8.33,7.59,6.77,6.5,5.19,3,3.26,10.49,8.8,0,4,,,,,15,4.7,2.77,
12/20/2015,Fresno St.,77,Evansville,85,3,0.05,-0.52,-0.38,-0.59,-0.58,-0.55,2,0.61,-1,1.82,-2.75,-1.2,0,-1,,,,,4,2.4,2.15,
12/20/2015,James Madison,67,East Carolina,61,8,6.83,6.89,5.93,7.97,6.77,7.83,7.5,9.15,7,1.79,6.56,6.6,0,8,,,,,7,7.3,1.73,
12/20/2015,Morehead St.,60,Western Carolina,52,8.5,10.26,11.54,11.3,11.88,11.46,4.48,9,9.4,11,2.44,12.32,8.6,0,8,,,,,14,7.5,11.87,
12/20/2015,Nebraska,58,Samford,69,12.5,11.8,13.02,13.49,12.56,13.02,18.82,12,13.78,13,3.42,12.23,9.1,0,15,,,,,7,6.7,5.71,
12/20/2015,Pittsburgh,94,Davidson,69,4.5,6.24,5.78,3.56,9.07,5.04,4.97,4.5,5.31,6,2.23,8.57,7.6,1,8,,,,,9,,1.96,
12/20/2015,Rutgers,67,Monmouth,73,-10.5,-9.12,-11.49,-9.78,-13.96,-10.93,-9.81,-11,-9.25,-8,3.14,-14.31,-9.4,0,-5,,,,,-2,-3.7,-10.91,
12/20/2015,St. John's,74,NJIT,83,-1,2.59,4.07,5.78,1.36,5.03,-1.13,1,0.58,1,3.19,4.78,3.9,0,4,,,,,6,2.9,-4.63,
12/20/2015,Wright St.,83,Bowling Green,47,2.5,-1.82,-0.76,-1,-0.61,-0.66,-5.03,2.5,2.03,-2,2.76,-3.64,-1.8,0,0,,,,,-1,-1.8,-7.44,
12/21/2015,Alabama,68,Oregon,72,-6,-4.28,-2.94,-1.57,-4.61,-2.37,-4.36,-6.5,-4.5,-2,2.31,-9.41,-5.9,0,-3,,,,,-5,-2.9,-7.1,
12/21/2015,Creighton,105,North Texas,82,20,19.75,21.96,20.86,23.36,21.74,23.82,22,19.83,20,4.06,23.96,20.8,0,21,,,,,18,12.6,8.79,
12/21/2015,Eastern Illinois,68,Nebraska Omaha,80,-9.5,-7.52,-8.08,-6.23,-10.67,-7.43,-5.38,-7.5,-7.32,-8,4.91,-8.64,-6.3,1,-6,,,,,3,,-19.16,
12/21/2015,Gonzaga,99,Pepperdine,73,12,13.15,12.95,12.08,13.54,13.23,13.26,11,12.65,14,1.34,14.25,11.8,0,16,,,,,16,9.4,11.77,
12/21/2015,Houston,69,Grand Canyon,78,2.5,2.84,3.09,2.4,3.91,2.97,2.09,1,3.54,4,1.92,1.78,3.2,1,7,,,,,-3,2.4,3.59,
12/21/2015,Jacksonville St.,79,Northern Colorado,76,4,3.11,4.2,1.62,6.87,3.73,0.53,6,5.97,3,3.34,5.89,3.1,0,4,,,,,4,3,-5.46,
12/21/2015,Loyola-Chicago,72,Western Illinois,67,7.5,6.17,6.19,7.52,4.45,6.63,14.01,7,6.75,8,2.76,6.39,5,0,7,,,,,7,-1.1,2.31,
12/21/2015,Marquette,91,Chicago St.,74,23.5,21.12,24.47,25.08,23.72,24.67,27.78,34.5,21.03,18,5.86,24.87,18.8,0,22,,,,,21,12.7,10.39,
12/21/2015,Massachusetts,66,Providence,90,-3.5,-3.2,-3.45,-7,-0.42,-3.86,-4.13,-4,-1.47,-2,2.54,0.42,-4.6,0,-1,,,,,-5,-0.7,-8.37,
12/21/2015,New Mexico St.,76,Oral Roberts,61,6.5,6.36,5.26,5.04,6.49,4.25,5.77,6,8.06,11,2.14,8.01,4.4,0,4,,,,,10,3.6,6.82,
12/21/2015,North Carolina,94,Appalachian St.,70,31.5,31.17,33.92,35.16,32.64,34.1,35.54,30,30.38,32,4.11,37.15,26.2,0,32,,,,,29,24.1,23.01,
12/21/2015,North Dakota St.,67,Idaho St.,62,16,12.84,15.15,15.4,14.44,15.67,21.17,14.5,14.36,13,5.38,15.71,8.1,1,13,,,,,-1,10,11.92,
12/21/2015,Northwestern,103,Sacred Heart,67,23,23.83,25.14,26.37,23.9,25.25,25,23.5,21.58,22,2.99,30.47,21.6,0,22,,,,,23,25,18.46,
12/21/2015,Notre Dame,87,Youngstown St.,78,25,23.96,24.42,23.63,25.2,24.53,35.84,23.5,25.71,26,4.51,25.14,20.2,0,26,,,,,22,16.3,16.5,
12/21/2015,Oregon St.,82,Quinnipiac,61,16,16.34,19.09,19.67,18.16,19.53,14.07,15.5,14.58,10,4.59,22.58,16.5,0,17,,,,,17,18.5,5.73,
12/21/2015,Pacific,73,Santa Clara,72,4,2.12,2.29,1.05,3.55,2.2,1.67,3.5,4.82,4,2.86,1.77,-0.6,0,6,,,,,2,5,-6.17,
12/21/2015,Portland,87,Loyola Marymount,60,2.5,2.66,1.11,1.07,1.04,1.22,5.32,2,4.71,5,1.96,1.2,-0.9,0,6,,,,,4,2.1,2.76,
12/21/2015,Saint Louis,52,Southern Illinois,65,-1,-2.07,-1.54,-2.56,-0.88,-1.18,-1.9,-1,1.45,-4,2.92,-1.71,-2,0,5,,,,,-4,-3,-10.54,
12/21/2015,Southern,68,NC Central,63,6,5.82,8.53,6.99,10.44,8.34,4.26,5,6.29,2,3.37,10.5,6.2,1,3,,,,,-1,,4.3,
12/21/2015,St. Mary's,74,San Francisco,52,17,21.52,22.8,20.06,27.19,22.36,15.07,18.5,19.91,22,4.83,31.43,16.2,0,16,,,,,26,23.6,17.11,
12/21/2015,Stanford,70,CS Sacramento,60,12.5,10.92,12.63,13.56,11.85,12.52,15.83,10.5,11.65,14,4.56,12.6,13.2,0,13,,,,,7,5.8,-1.66,
12/21/2015,UC Irvine,63,Sam Houston St.,53,9.5,6.98,8.46,7.64,9.4,8.34,11.9,10,8.84,1,4.04,12.87,10,1,6,,,,,9,-1.8,-0.94,
12/21/2015,UC Santa Barbara,70,Akron,84,-3.5,-5.22,-2.67,-3.35,-1.58,-3.14,-1.55,-4,-6.52,-2,3.87,-5.91,-5.7,0,-2,,,,,-15,-9.4,-9.01,
12/21/2015,USC,70,SIU Edwardsville,51,21,22.4,22.98,22.19,23.9,23.07,28.69,22,20.42,19,4.29,27.44,22.6,0,25,,,,,22,,11.48,
12/21/2015,UTEP,76,Norfolk St.,85,7,8.4,7.4,9.2,4.53,8.59,7.88,6.5,5.16,8,3.1,7.95,10.4,0,11,,,,,16,8.5,4.57,
12/21/2015,West Virginia,84,Eastern Kentucky,59,25.5,23.88,24.9,23.4,27.78,24.44,29.25,25.5,22.15,24,5.04,29.72,23,0,27,,,,,22,22.7,10.12,
12/21/2015,Wyoming,82,Marshall,90,2.5,3.99,4.2,4.22,3.8,4.57,0.86,3.5,2.57,5,3.42,1.35,2.9,1,5,,,,,-3,8.6,11.8,
12/22/2015,Arizona,85,Long Beach St.,70,17,18.28,17.39,18.82,15.98,17.68,27.89,16,16.71,25,4.05,14.27,15.8,0,18,,,,,16,14.7,19.41,
12/22/2015,Arizona St.,80,Stephen F. Austin,73,6.5,10.75,13.53,12.58,15.41,12.73,7.84,7,7.33,8,4.91,20.03,13.3,0,9,,,,,14,4.5,1.51,
12/22/2015,Austin Peay,84,Wofford,77,-1,0.94,1.99,2.54,1.49,1.96,-7.02,0,-2.13,-4,3.99,1.79,3.2,0,-1,,,,,9,4.7,-0.27,
12/22/2015,BYU,82,Harvard,85,8,6.26,7.35,9.9,3.87,8.42,3.82,7,7.22,1,2.66,5.46,8.7,1,6,,,,,6,11,2.7,
12/22/2015,Boston College,64,Fordham,55,-4,-5.82,-7.43,-7.12,-8.14,-7.19,-5.16,-3.5,-3.11,-3,1.87,-8.2,-5.8,1,-3,,,,,-6,,-5.66,
12/22/2015,Butler,88,Southern Utah,52,26.5,28.92,32.12,31.89,32.44,32.1,32.55,27,25.83,30,4.1,33.14,25.8,0,28,,,,,29,23.7,19.44,
12/22/2015,Cal Riverside,63,Denver,54,5,2.77,2.55,2.31,2.97,2.37,4.82,6,4.28,8,3.03,0.5,0.9,0,4,,,,,-4,5.9,1.35,
12/22/2015,Cincinnati,79,Iowa St.,81,5,3.05,2.96,1.63,4.77,2.44,1.35,4.5,3.91,3,2.05,-0.9,1.2,0,6,,,,,2,4.3,7,
12/22/2015,Colorado,71,Penn St.,70,6.5,8.03,8.54,7.21,10.08,8.2,5.55,7,7.85,4,2.64,13.01,7.4,1,8,,,,,11,9.3,4.25,
12/22/2015,Dayton,64,Miami-Ohio,63,16,19.14,20.79,21.9,19.46,21.2,21.1,15.5,17.62,19,3.32,20.97,21.4,0,19,,,,,21,14.9,10.45,
12/22/2015,DePaul,82,George Washington,61,-5.5,-8.45,-7.65,-8.29,-7.19,-7.67,-9.6,-5.5,-5.65,-7,2.72,-11.01,-6.8,0,-7,,,,,-14,-5.2,-12.8,
12/22/2015,Drexel,53,Pennsylvania,52,4,5.41,6.17,5.09,7.69,5.78,4.16,4.5,7,5,2.93,10.06,5.3,0,8,,,,,5,3.5,-2.45,
12/22/2015,Eastern Illinois,52,NC Central,57,-4.5,-1.41,-0.23,-0.62,0.23,-0.21,0.52,-2.5,-2.61,-4,3.69,2.61,,1,-1,,,,,1,,-11.18,
12/22/2015,Georgia,71,Clemson,48,2.5,5.73,6.57,9.06,3.35,7.32,4.65,4,4.09,5,3.28,4.88,9.5,0,3,,,,,13,3.2,0.81,
12/22/2015,Georgia St.,64,Middle Tenn St.,62,4.5,2.87,2.55,1.65,3.45,2.58,-1.28,4.5,4.75,7,2.32,0.03,5,0,2,,,,,1,4.9,3.66,
12/22/2015,Hawaii,68,Northern Iowa,52,4,-0.03,-1.33,-1.23,-1.86,-0.91,-2.86,1.5,-1.43,-6,3.34,3.14,-3.3,0,-2,,,,,2,8.8,6.65,
